csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3555.9353884967027	3134.7232936437676	3758.7316676829387	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00534697	0.125548	0.190516	-0.000713167	-0.000837934	0.000533029
3482.5723849228125	3122.5082214213503	3728.833968461344	1.581588	39.925335	0.39323939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.241524	0.361838	-7.22416e-05	-0.0	0.0
3436.670743108133	3120.244535137059	3710.264142182438	1.4380210000000002	36.301147	0.130842075	0.012595589499999999	-0.0235748908	-0.07438570629999999	0.2247550953	0.22486794329999998	-0.0587934518	-0.0053718493	0.1702052953	-0.16842346190000002	0.24321561949999998	-0.11760915949999999	0.0769513377	0.055555392300000006	0.0555549027	0.0555540865	0.05555294400000001	0.055551475	0.0555496796	0.05554755769999999	0.0555451095	0.0555423348	0.0555392338	0.05553580650000001	0.0	0.0	0.000296805	0.229904	0.399947	-0.000584416	-0.0007956509999999998	0.0003085
3427.0311928064807	3112.621382247013	3702.11671277776	1.549884	39.125015	0.07045884499999999	0.027491481	0.0015512832000000002	-0.061650822	0.23158481760000002	0.25885855469999997	-0.0747000541	0.023978387	0.1534826588	-0.1680958836	0.254515243	-0.1561432822	0.0517639289	0.0555540865	0.0555496796	0.0555423348	0.0555320528	0.055518833899999995	0.055502679000000006	0.0554835888	0.055461564299999995	0.055436606799999996	0.0554087176	0.055377898099999996	0.0	0.0	0.00288545	0.264204	0.396071	-0.00105927	-0.000912978	0.000306797
3419.632452334051	3119.299271003021	3705.520914836214	1.278428	32.272427	0.056618204	0.0093525931	-0.029983717599999998	-0.0308660477	0.2427448805	0.21490139719999998	-0.0676498558	-0.0067173449	0.1595570355	-0.1517493794	0.24857686059999998	-0.1370381243	0.0802538476	0.055551475	0.0555392338	0.055518833899999995	0.0554902783	0.05545357099999999	0.0554087176	0.0553557246	0.055294599800000004	0.0552253521	0.0551479918	0.055062530199999994	0.0	0.0	0.000413746	0.267235	0.426873	-0.000910906	-0.000688472	0.000340197
3407.071543680914	3114.831895646596	3691.7856301283696	1.689884	42.659149	0.204836586	0.0110788288	-0.023739840800000002	-0.0195615073	0.21272101280000003	0.278294589	-0.09265713560000001	0.0130640854	0.1573841974	-0.1659238567	0.23454011239999997	-0.2058710413	0.0741874046	0.05554755769999999	0.0555235665	0.0554835888	0.055427636100000004	0.0553557246	0.0552678749	0.0551641124	0.055044466900000005	0.054908972800000004	0.0547576692	0.0545905997	0.0	0.0	-0.00397664	0.240068	0.295934	-0.000190971	-0.000625619	0.000276181
3407.166464520881	3109.1301700628005	3690.3516222517574	2.294129	57.912594	0.8338535899999999	0.004259917	0.0318026077	0.009114238299999999	0.2210359212	0.10497314740000001	0.0076643484	0.0207163827	0.0677936953	-0.1247095071	0.2313767513	-0.0497099113	-0.1488052728	0.0555423348	0.055502679000000006	0.055436606799999996	0.0553441499	0.0552253521	0.055080270099999995	0.054908972800000004	0.0547115418	0.0544880711	0.0542386671	0.0539634483	0.0	0.0	0.0117628	0.242636	0.80328	-0.00365112	-0.00258744	-0.000465852
3410.5448412915835	3118.439216179772	3695.806035557742	1.615915	40.791882	0.29221789000000004	0.0197576893	-0.0367300129	0.0059572895	0.1749896614	0.0875461716	-0.0040156390000000005	0.029704536400000002	0.0848177489	-0.0574778927	0.1907794448	0.014580211899999999	-0.0698516242	0.05553580650000001	0.0554765733	0.055377898099999996	0.055239851	0.055062530199999994	0.0548460618	0.0545905997	0.0542963255	0.0539634483	0.053592205	0.053182859299999996	0.0	0.0	-0.00888534	0.382132	0.818695	-0.00410314	-0.00172256	0.000550423
3384.676581754943	3105.110072501274	3685.793458027285	1.389465	35.075428	0.32280005	-0.0410843318	-0.010128469499999999	0.028055772799999996	0.1185557442	-0.0471470858	-0.0225117871	-0.0240054717	-0.0199976555	0.0012683484	0.1219666386	0.0192795118	-0.0129465374	0.055527972800000006	0.0554452518	0.0553074749	0.0551147787	0.0548673546	0.0545654484	0.054209359699999994	0.05379944230000001	0.053336102999999996	0.0528198021	0.052251052199999995	0.0	0.0	-0.00395374	0.489706	0.971255	-0.0043758	-0.00100064	0.000390314
3395.7456653317245	3102.357783328086	3690.004912787719	1.134276	28.633478	0.08943550699999987	-0.0059663912	0.0365893491	0.0033767659	0.10421718460000001	-0.0243036322	0.0535952601	0.0013915247	-0.048954582999999996	-0.0237634475	0.0817056741	0.035345877799999995	-0.0438024849	0.055518833899999995	0.0554087176	0.0552253521	0.0549689799	0.054639939900000004	0.0542386671	0.0537656919	0.0532216396	0.052607229400000004	0.0519232736	0.0511706764	0.0	0.0	0.0008239169999999999	0.504859	1.00544	-0.00389157	-0.00115923	0.000453891
3398.5949855457343	3098.9472309030284	3686.692153463657	1.055634	26.648241	0.07901277699999991	0.0400820807	0.010062608399999999	-0.0013951693	0.11337979390000001	-0.035461433	-0.0239899039	0.044634697599999995	-0.034094179700000005	0.0007372645	0.09507567410000001	0.0084598567	-0.0311585473	0.0555083901	0.055366974000000006	0.0551315472	0.0548025096	0.0543804198	0.053865994400000006	0.0532601071	0.0525637865	0.051778215	0.050904726399999996	0.0499448038	0.0	0.0	-0.00630181	0.500149	0.998655	-0.00488718	-0.00111576	0.00028513
3402.963251076092	3099.9587478827198	3691.596987430985	1.062501	26.821606	0.09901819999999986	-0.0131291665	-0.054706066100000006	0.0042635505	0.1046856857	-0.0308147369	0.030669413700000002	-0.0034703523	-0.0015919741	0.0518020883	0.10690655310000001	0.024040424300000002	-0.008452726899999999	0.0554966417	0.055320025	0.05502608	0.054615430300000004	0.0540889467	0.0534477458	0.0526931876	0.0518268725	0.05085063769999999	0.049766553899999996	0.0485769201	0.0	0.0	-0.00384556	0.483281	1.01344	-0.00414455	-0.00159178	0.000205601
3424.6579599304305	3108.5650778370764	3699.612636116667	1.398633	35.306843	0.3772945400000001	-0.0199223217	0.0249592157	-0.0021737887	-0.0197190331	-0.0140704586	-0.0142759787	-0.0382187236	-0.0042507228000000005	-0.022173136	-0.027010729900000002	0.1018529577	-0.070212265	0.0554835888	0.0552678749	0.054908972800000004	0.054407812300000004	0.0537656919	0.052984275	0.052065586399999995	0.0510120059	0.0498262634	0.0485114308	0.0470709146	0.0	0.0	-0.0225881	0.425076	1.23296	-0.00520958	-0.00143836	0.000603691
