onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.11	8.5	Congruent	AttendNumber	n/a	0.821	2	1
41.908	8.5	Congruent	AttendNumber	repeat	0.85	2	1
53.906	8.5	Incongruent	AttendNumber	repeat	0.551	1	1
67.104	8.5	Congruent	AttendLetter	switch	1.387	1	1
80.302	8.5	Incongruent	AttendNumber	switch	0.937	1	1
91.117	8.5	Congruent	AttendLetter	switch	1.283	2	1
103.115	8.5	Congruent	AttendNumber	switch	0.731	1	1
116.313	8.5	Incongruent	AttendLetter	switch	1.01	1	1
128.311	8.5	Congruent	AttendLetter	repeat	0.69	1	1
139.11	8.5	Congruent	AttendLetter	repeat	0.748	2	1
151.108	8.5	Congruent	AttendLetter	repeat	0.812	2	1
164.306	8.5	Congruent	AttendLetter	repeat	0.755	2	1
175.104	8.5	Congruent	AttendNumber	switch	0.675	1	1
185.902	8.5	Incongruent	AttendLetter	switch	0.831	1	1
199.117	8.5	Congruent	AttendNumber	switch	0.957	1	1
209.915	8.5	Incongruent	AttendNumber	repeat	0.752	1	1
221.913	8.5	Incongruent	AttendLetter	switch	0.906	2	1
235.111	8.5	Congruent	AttendNumber	switch	0.615	1	1
277.104	8.5	Incongruent	AttendNumber	n/a	0.647	2	1
290.302	8.5	Congruent	AttendLetter	switch	0.609	2	1
303.517	8.5	Incongruent	AttendLetter	repeat	0.722	2	1
314.315	8.5	Congruent	AttendNumber	switch	0.49	1	1
326.313	8.5	Incongruent	AttendNumber	repeat	0.578	2	1
337.112	8.5	Congruent	AttendLetter	switch	0.622	1	1
349.11	8.5	Congruent	AttendNumber	switch	0.561	2	1
359.908	8.5	Congruent	AttendLetter	switch	1	2	1
373.106	8.5	Congruent	AttendLetter	repeat	0.988	2	1
385.104	8.5	Incongruent	AttendLetter	repeat	0.721	1	1
395.902	8.5	Incongruent	AttendNumber	switch	0.86	2	1
409.117	8.5	Incongruent	AttendLetter	switch	0.874	2	1
419.915	8.5	Congruent	AttendLetter	repeat	0.936	1	1
430.713	8.5	Congruent	AttendLetter	repeat	0.528	1	1
443.911	8.5	Congruent	AttendNumber	switch	0.613	2	1
455.909	8.5	Incongruent	AttendNumber	repeat	0.666	2	1
469.107	8.5	Congruent	AttendNumber	repeat	0.503	1	1
481.105	8.5	Congruent	AttendNumber	repeat	0.585	1	1
523.115	8.5	Congruent	AttendNumber	n/a	0.654	2	1
535.113	8.5	Congruent	AttendLetter	switch	1.331	2	1
548.311	8.5	Congruent	AttendLetter	repeat	0.617	1	1
559.11	8.5	Congruent	AttendNumber	switch	0.627	2	0
571.108	8.5	Congruent	AttendLetter	switch	0.899	2	1
584.306	8.5	Congruent	AttendNumber	switch	0.979	2	1
595.104	8.5	Incongruent	AttendLetter	switch	0.738	2	1
608.302	8.5	Incongruent	AttendLetter	repeat	0.584	1	1
619.117	8.5	Congruent	AttendLetter	repeat	1.293	2	1
631.115	8.5	Incongruent	AttendNumber	switch	0.484	1	1
641.913	8.5	Incongruent	AttendNumber	repeat	0.817	2	1
652.712	8.5	Congruent	AttendNumber	repeat	0.692	2	1
665.909	8.5	Congruent	AttendLetter	switch	1.171	1	1
677.907	8.5	Congruent	AttendLetter	repeat	0.702	1	1
688.706	8.5	Congruent	AttendNumber	switch	0.873	1	1
700.704	8.5	Congruent	AttendNumber	repeat	0.63	1	1
713.902	8.5	Incongruent	AttendLetter	switch	0.769	1	1
725.917	8.5	Incongruent	AttendNumber	switch	0.74	2	1
