onset	duration	trial_type	response_time	response_button	response_accuracy
30.62	5.3	BY	0.702	1	1
39.018	5.3	AX	0.721	2	1
48.617	5.3	AX	0.613	2	1
55.816	5.3	AX	0.396	2	1
65.414	5.3	AX	0.681	2	1
72.613	5.3	BY	0.466	1	1
79.812	5.3	BX	0.351	1	1
89.427	5.3	AX	0.424	2	1
97.826	5.3	Bng	n/a	n/a	1
107.424	5.3	BY	0.403	1	1
114.623	5.3	BY	0.596	1	1
123.022	5.3	AX	0.363	2	1
131.42	5.3	BY	0.394	1	1
138.619	5.3	Ang	0.515	2	0
148.218	5.3	Bng	n/a	n/a	1
156.616	5.3	Ang	n/a	n/a	1
163.815	5.3	BX	0.333	1	1
171.014	5.3	BY	0.392	1	1
179.413	5.3	AX	0.663	2	1
189.028	5.3	AY	0.409	1	1
196.227	5.3	BY	0.444	1	1
205.825	5.3	AX	0.474	2	1
215.424	5.3	AY	0.46	1	1
223.822	5.3	BY	0.349	1	1
262.216	5.3	AX	0.391	1	0
270.615	5.3	BY	0.419	1	1
280.214	5.3	BX	0.474	1	1
289.812	5.3	BY	0.454	1	1
297.027	5.3	Ang	n/a	n/a	1
306.626	5.3	Ang	n/a	n/a	1
313.825	5.3	BY	0.426	1	1
322.223	5.3	BY	0.426	1	1
329.422	5.3	BY	0.45	1	1
339.021	5.3	BY	0.546	1	1
347.419	5.3	AX	0.354	2	1
355.818	5.3	Bng	n/a	n/a	1
363.017	5.3	AX	0.501	2	1
372.615	5.3	AX	0.353	2	1
381.014	5.3	BY	0.377	1	1
388.213	5.3	Bng	n/a	n/a	1
396.612	5.3	AX	0.396	2	1
403.827	5.3	AX	0.431	1	0
412.226	5.3	BX	0.353	1	1
420.625	5.3	BY	0.447	1	1
430.223	5.3	AX	0.326	2	1
439.821	5.3	AX	0.374	2	1
449.42	5.3	AY	0.507	1	1
456.619	5.3	AY	0.493	1	1
493.813	5.3	BY	0.386	1	1
501.012	5.3	AX	0.383	2	1
510.627	5.3	BY	0.339	1	1
517.826	5.3	BY	0.417	1	1
525.025	5.3	AX	0.66	2	1
534.623	5.3	BX	0.398	1	1
541.822	5.3	AX	0.421	2	1
550.221	5.3	AX	0.323	2	1
559.819	5.3	BY	0.402	1	1
568.218	5.3	AX	0.358	2	1
576.616	5.3	AX	0.5	2	1
585.015	5.3	Ang	n/a	n/a	1
594.614	5.3	AX	0.351	2	1
603.012	5.3	Bng	n/a	n/a	1
612.627	5.3	Bng	n/a	n/a	1
622.226	5.3	AY	0.453	1	1
631.824	5.3	BY	0.39	1	1
639.023	5.3	BY	0.459	1	1
647.422	5.3	BY	0.419	1	1
655.821	5.3	AX	0.348	2	1
663.019	5.3	Ang	n/a	n/a	1
671.418	5.3	AY	0.479	1	1
678.617	5.3	BY	0.789	1	1
685.816	5.3	BX	0.66	1	1
