csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3298.4497285433977	2968.645575228942	4138.151161626563	n/a	n/a	n/a	0.010941752800000001	-0.0004245814	0.036014231699999996	-0.0157317267	0.064072369	-0.0167242452	-0.0157815473	0.0437916826	-0.0026056455	0.0598097151	-0.0056716776	0.0524427038	0.0608578045	0.060857032	0.0608557447	0.060853942300000005	0.0608516251	0.060848793	0.060845446	0.0608415841	0.0608372074	0.00735742	-0.00476381	0.16151199999999996	0.000532593	0.000153354	0.000447931
3263.0004977162816	2964.000679465413	4117.011218490142	1.343497	39.052349	0.12444144	-0.0331094437	0.0393786498	0.039727694300000005	0.0042172557	0.0494821918	0.0270711329	0.0279439384	0.0261826039	-0.048812086	0.0095771797	-0.00011019870000000001	0.0970215651	0.0608557447	0.060848793	0.0608372074	0.0608209889	0.060800138600000005	0.0607746581	0.06074454940000001	0.060709814800000005	0.0606704569	0.0146469	0.0483476	0.183552	2.4925499999999998e-23	0.000448908	0.000459795
3237.0043584833256	2958.779359588265	4104.816113198449	0.984669	28.622051	0.11544851	0.0002456528	-0.0227863432	0.044386498899999995	0.0068246847	0.0494732337	0.0011402094	-0.0104026441	0.0162471891	0.015255032	0.007497693000000001	-0.026376007599999998	0.0828756109	0.0608516251	0.060832315899999996	0.060800138600000005	0.060755099699999995	0.060697209	0.060626478600000006	0.060542923600000007	0.0604465615	0.060337412800000004	0.0114465	0.00458423	0.233382	8.82048e-05	0.000500143	0.00069345
3244.3746896462435	2957.097966326896	4096.9198032196855	1.102405	32.044357	0.15148434	-0.0413853458	0.050811000499999995	0.035098042999999995	0.0446880754	0.0294447606	-0.070753411	0.03996255	-0.0149349277	-0.0374605495	-0.0018960451	-0.0805808983	0.0394669464	0.060845446	0.060807603200000004	0.06074454940000001	0.0606563107	0.060542923600000007	0.060404435199999995	0.0602409029	0.06005239440000001	0.0598389881	0.0136939	-0.0645001	0.287121	0.000423228	0.000534408	0.000852434
3227.6501581784355	2954.1385891762325	4096.751320611023	1.016508	29.547539	0.155039	-0.0126632893	-0.0417675884	0.055302607999999996	0.0339366071	0.0169254254	-0.05827716	-0.0032945274	0.00017851180000000001	0.046607155899999995	-0.0330181811	-0.0632410353	0.0468261529	0.0608372074	0.0607746581	0.0606704569	0.060524675099999994	0.060337412800000004	0.0601087982	0.0598389881	0.059528167300000004	0.0591765488	0.0091326	0.02088	0.272553	-0.000406436	0.000450035	0.000755879
3226.679924751483	2955.43482462063	4097.4692697606215	1.031664	29.988068	0.06781754500000002	-0.01866127	0.0250279724	0.0657691964	0.0576785936	-0.0130471622	0.0401202002	0.0228498518	-0.020975294300000003	-0.0178876771	-0.0872541094	-0.0166545814	0.0484910049	0.0608269097	0.0607334851	0.0605778835	0.0603602644	0.0600808505	0.0597399279	0.0593378457	0.0588750154	0.058351910800000004	0.000797555	0.0565572	0.277791	-0.000540347	0.000538948	0.000904401
3220.5014167562913	2955.140924579181	4103.722460242367	0.948859	27.581123	0.03267345499999997	-0.0387325985	-0.0634026477	0.0345751991	0.0396055959	-0.038103281600000004	0.021404183900000002	0.0207560652	0.0136861601	0.0599459625	-0.0673836733	-0.0174375827	-0.0187796664	0.0608145533	0.0606840897	0.0604668575	0.0601631675	0.059773453899999995	0.0592982738	0.0587383067	0.0580943533	0.057367334299999996	-0.0029142	0.0484144	0.291691	-0.000417296	0.000550259	0.0009003849999999999
3234.001176533799	2953.4522807000303	4106.8501077542305	0.96626	28.086933	0.04191123300000001	0.013710674499999999	0.0226595213	0.0372164803	0.0437214069	-0.0426065181	0.053215331799999994	-0.024574380899999998	-0.0130219806	-0.0246536728	-0.07330806620000001	-0.0008717786	-0.0088926749	0.060800138600000005	0.060626478600000006	0.060337412800000004	0.0599334912	0.059415482900000004	0.0587843738	0.0580413653	0.0571878717	0.0562255178	0.000606783	0.0331962	0.301593	-0.000417296	0.000524291	0.000660952
3224.733963937063	2956.5951734869527	4107.573215571273	1.087879	31.62211	0.119009712	-0.0430298079	-0.0332721645	0.0124356947	0.0235567182	-0.0058502899	-0.0542010173	0.0347281109	-0.0054923311	0.0357693064	0.0080772806	-0.050177661	-0.0211718563	0.0607836659	0.06056065980000001	0.0601895887	0.059671359900000005	0.059007240499999995	0.0581988541	0.0572481771	0.056157534	0.0549295911	0.00652338	-0.0231582	0.329745	4.49763e-05	0.000538825	0.00075588
3231.9235437990355	2957.838654436458	4105.800451429764	0.979126	28.460922	0.11818762499999998	0.0179545407	0.026337165	0.0456047082	0.0354238415	0.0227676087	0.0018961289	-0.0241423587	-0.0175214901	-0.0235155721	-0.022588966499999998	-0.0189552609	0.0098931667	0.060765136	0.060486641900000006	0.0600234302	0.059376915499999995	0.058549072	0.057542428	0.0563600576	0.055005571600000004	0.0534831063	0.008290189999999998	0.0294466	0.342668	-0.000972754	0.000538695	0.00075588
