onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.115	8.5	Congruent	AttendNumber	n/a	0.831	1	1
43.115	8.5	Incongruent	AttendLetter	switch	1.024	2	1
55.115	8.5	Incongruent	AttendNumber	switch	0.662	1	1
65.914	8.5	Congruent	AttendLetter	switch	1.266	1	1
79.114	8.5	Congruent	AttendNumber	switch	1.665	1	1
89.914	8.5	Congruent	AttendLetter	switch	0.633	1	1
103.114	8.5	Congruent	AttendLetter	repeat	0.753	2	1
113.914	8.5	Congruent	AttendLetter	repeat	0.742	2	1
125.914	8.5	Congruent	AttendLetter	repeat	0.56	2	1
139.113	8.5	Congruent	AttendNumber	switch	0.761	2	1
152.313	8.5	Congruent	AttendNumber	repeat	0.575	1	1
164.313	8.5	Incongruent	AttendLetter	switch	0.74	1	1
177.513	8.5	Incongruent	AttendNumber	switch	1.145	1	1
189.513	8.5	Incongruent	AttendNumber	repeat	1.229	1	1
201.512	8.5	Congruent	AttendNumber	repeat	0.844	2	1
212.312	8.5	Congruent	AttendNumber	repeat	0.62	1	1
223.112	8.5	Congruent	AttendLetter	switch	0.586	2	1
236.312	8.5	Incongruent	AttendLetter	repeat	0.729	1	1
277.111	8.5	Congruent	AttendLetter	n/a	1.066	2	1
290.311	8.5	Incongruent	AttendNumber	switch	0.95	2	1
302.311	8.5	Congruent	AttendNumber	repeat	0.6	1	1
314.311	8.5	Incongruent	AttendLetter	switch	0.985	2	1
327.511	8.5	Incongruent	AttendLetter	repeat	2.265	1	1
338.324	8.5	Congruent	AttendNumber	switch	0.618	2	1
350.324	8.5	Congruent	AttendLetter	switch	0.655	1	1
363.523	8.5	Congruent	AttendNumber	switch	0.89	2	1
374.323	8.5	Congruent	AttendLetter	switch	1.143	1	1
385.123	8.5	Incongruent	AttendNumber	switch	0.747	2	1
395.923	8.5	Congruent	AttendLetter	switch	1.268	2	1
409.123	8.5	Congruent	AttendNumber	switch	0.569	1	1
422.323	8.5	Incongruent	AttendNumber	repeat	1.37	2	1
433.122	8.5	Congruent	AttendLetter	switch	0.649	1	1
445.122	8.5	Incongruent	AttendLetter	repeat	0.628	1	0
458.322	8.5	Congruent	AttendLetter	repeat	0.789	2	1
469.122	8.5	Incongruent	AttendNumber	switch	0.863	2	1
481.122	8.5	Congruent	AttendNumber	repeat	0.997	1	1
523.121	8.5	Congruent	AttendLetter	n/a	0.705	2	1
533.921	8.5	Congruent	AttendNumber	switch	0.937	2	1
545.921	8.5	Incongruent	AttendNumber	repeat	0.824	2	1
557.921	8.5	Congruent	AttendNumber	repeat	0.927	2	1
571.12	8.5	Congruent	AttendNumber	repeat	0.49	1	1
581.92	8.5	Congruent	AttendNumber	repeat	0.684	1	1
592.72	8.5	Congruent	AttendLetter	switch	0.809	2	1
604.72	8.5	Incongruent	AttendLetter	repeat	0.873	2	1
617.92	8.5	Incongruent	AttendNumber	switch	1.089	2	1
631.12	8.5	Congruent	AttendNumber	repeat	0.805	2	1
643.119	8.5	Congruent	AttendNumber	repeat	0.831	1	1
653.919	8.5	Congruent	AttendLetter	switch	0.609	1	1
667.119	8.5	Congruent	AttendLetter	repeat	1.481	1	1
677.919	8.5	Incongruent	AttendLetter	repeat	0.602	2	0
688.719	8.5	Congruent	AttendLetter	repeat	1.654	2	1
701.919	8.5	Incongruent	AttendNumber	switch	0.735	1	1
713.918	8.5	Congruent	AttendLetter	switch	0.962	1	1
725.918	8.5	Incongruent	AttendLetter	repeat	1.387	1	1
