onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.812	10.4	NP	5	1.13	2	1
45.227	10.4	NP	5	0.965	2	1
57.225	10.4	NN	5	0.744	1	1
69.223	10.4	NN	6	0.793	1	1
82.421	10.4	NN	8	0.912	1	1
94.419	10.4	NP	5	0.915	2	1
107.617	10.4	RN	5	0.859	2	0
122.014	10.4	NN	5	0.714	1	1
136.412	10.4	NN	7	0.784	1	1
149.627	10.4	NP	6	0.837	2	1
164.024	10.4	NP	8	0.88	1	0
177.222	10.4	NN	8	0.67	1	1
190.42	10.4	NP	7	0.884	2	1
202.418	10.4	NP	8	0.732	2	1
216.816	10.4	RN	7	1.549	1	1
258.826	10.4	NP	5	0.968	2	1
270.824	10.4	NN	8	0.726	1	1
282.822	10.4	RN	8	1.069	1	1
294.82	10.4	NP	5	0.704	2	1
306.819	10.4	RN	5	1.167	1	1
320.016	10.4	NN	6	0.726	1	1
334.414	10.4	NP	8	0.957	2	1
348.812	10.4	NN	7	1.747	1	1
362.026	10.4	NN	5	0.668	1	1
375.224	10.4	NP	8	0.993	2	1
389.622	10.4	NP	5	0.563	2	1
401.62	10.4	NP	7	0.83	2	1
416.018	10.4	NN	5	0.668	1	1
429.216	10.4	NN	8	0.729	1	1
442.414	10.4	NP	7	1.044	2	1
486.823	10.4	NN	7	0.852	1	1
501.221	10.4	NP	7	1.16	2	1
514.419	10.4	NP	6	0.851	2	1
528.817	10.4	NN	7	0.768	1	1
540.815	10.4	NP	8	0.866	2	1
552.813	10.4	NP	8	0.63	2	1
567.227	10.4	NP	5	0.502	2	1
580.425	10.4	NN	8	1.373	1	1
593.623	10.4	NN	5	0.68	1	1
605.621	10.4	NP	5	1.197	2	1
617.619	10.4	RN	5	0.824	1	1
629.617	10.4	NP	5	1.053	2	1
644.015	10.4	NN	6	0.742	1	1
657.213	10.4	NP	8	0.855	2	1
671.627	10.4	NN	5	1.281	1	1
