onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.724	2	Con	PC50	0.896	1
35.523	2	InCon	PC50	0.922	1
41.522	2	Con	MC	0.872	1
47.521	2	Con	MC	0.9155	1
53.52	2	InCon	PC50	0.785	1
57.12	2	Con	MC	0.774	1
61.919	2	Con	PC50	0.7135	1
66.718	2	Con	MC	0.799	1
70.317	2	Con	PC50	0.842	1
76.316	2	Con	MC	0.839	1
79.916	2	Con	MC	0.959	1
84.715	2	Con	MC	0.7155	1
88.315	2	InCon	MC	0.9645	1
94.314	2	Con	MC	1.007	1
97.913	2	Con	MC	0.6685	1
102.712	2	InCon	PC50	0.987	1
108.711	2	InCon	MC	1.1315	1
112.311	2	Con	MC	0.937	1
118.31	2	InCon	PC50	0.9585	1
123.109	2	Con	MC	0.912	1
126.725	2	Con	PC50	0.8275	1
130.325	2	Con	MC	0.962	1
135.124	2	Con	MC	0.735	1
139.923	2	InCon	MC	0.865	1
145.922	2	Con	MC	0.766	1
150.721	2	InCon	MC	0.8115	1
154.321	2	InCon	MC	0.829	1
160.32	2	Con	MC	0.699	1
165.119	2	Con	MC	0.77	1
169.918	2	Con	PC50	0.7535	1
175.917	2	Con	MC	0.768	1
179.517	2	Con	MC	0.741	1
184.316	2	InCon	PC50	0.8335	1
187.915	2	InCon	MC	1.504	1
193.915	2	InCon	PC50	0.916	1
199.914	2	Con	PC50	0.8	1
233.525	2	InCon	MC	1.095	1
239.524	2	InCon	PC50	0.819	1
244.323	2	Con	MC	0.772	1
249.122	2	Con	MC	0.731	1
255.121	2	InCon	MC	0.9415	1
259.921	2	Con	MC	0.692	1
263.52	2	Con	MC	0.7215	1
269.519	2	Con	PC50	0.7425	1
273.119	2	Con	MC	0.7045	1
276.718	2	Con	MC	0.847	1
280.317	2	Con	PC50	0.633	1
286.317	2	Con	MC	0.735	1
291.116	2	InCon	PC50	0.8445	1
297.115	2	Con	MC	0.836	1
301.914	2	Con	MC	0.6865	1
306.713	2	Con	MC	0.8625	1
310.313	2	Con	MC	1.0035	1
315.112	2	Con	PC50	0.8275	1
318.711	2	Con	MC	0.795	1
322.311	2	Con	MC	0.689	1
328.31	2	Con	MC	0.6835	1
331.909	2	InCon	PC50	0.7965	1
336.709	2	InCon	PC50	0.894	1
342.724	2	InCon	MC	0.7895	1
348.723	2	InCon	MC	0.94	1
353.523	2	Con	MC	0.9315	1
357.122	2	Con	MC	0.8565	1
363.121	2	InCon	PC50	0.9615	1
367.92	2	InCon	MC	0.8235	1
373.919	2	InCon	PC50	0.886	1
379.918	2	Con	PC50	0.8635	1
383.518	2	Con	MC	0.837	1
388.317	2	Con	PC50	0.7935	1
391.916	2	Con	PC50	0.7845	1
397.916	2	InCon	MC	0.843	1
402.715	2	Con	MC	0.8495	1
436.309	2	Con	MC	1.0395	1
439.909	2	InCon	MC	1.0175	1
444.725	2	Con	MC	0.8875	1
449.524	2	InCon	MC	1.01	1
453.123	2	InCon	MC	0.87	1
459.122	2	InCon	PC50	0.849	1
462.722	2	Con	MC	0.8415	1
468.721	2	InCon	PC50	0.8	1
474.72	2	Con	MC	0.7805	1
478.319	2	Con	PC50	0.8615	1
483.119	2	InCon	MC	0.878	1
489.118	2	Con	PC50	0.96	1
493.917	2	Con	MC	0.9325	1
497.516	2	Con	MC	0.8305	1
501.116	2	Con	PC50	0.866	1
505.915	2	Con	MC	0.851	0
510.714	2	InCon	PC50	0.8845	1
516.713	2	Con	MC	0.7905	1
521.513	2	Con	PC50	0.775	1
527.512	2	Con	MC	0.7635	1
532.311	2	Con	MC	0.682	1
535.91	2	InCon	MC	1.0085	1
541.909	2	Con	MC	0.9045	1
547.925	2	Con	MC	0.9095	1
551.524	2	Con	MC	1.0365	1
557.524	2	InCon	PC50	0.868	1
562.323	2	Con	MC	0.98	1
568.322	2	InCon	PC50	0.8215	1
574.321	2	InCon	MC	0.95	1
579.12	2	Con	PC50	0.8805	1
583.919	2	Con	MC	0.8395	1
588.719	2	Con	MC	0.7635	1
592.318	2	InCon	PC50	0.9285	1
595.917	2	Con	MC	0.918	1
599.517	2	Con	MC	0.851	1
603.116	2	Con	PC50	0.797	1
