onset	duration	trial_type	response_time	response_button	response_accuracy
30.615	5.3	AY	0.637	1	1
37.814	5.3	AX	0.363	2	1
46.229	5.3	AY	0.876	1	1
55.827	5.3	AX	0.428	2	1
64.226	5.3	BY	0.445	1	1
73.825	5.3	BY	0.432	1	1
83.423	5.3	BY	0.551	1	1
91.822	5.3	BY	0.689	1	1
99.021	5.3	Ang	n/a	n/a	1
106.219	5.3	AX	0.363	2	1
114.618	5.3	AX	0.341	2	1
124.217	5.3	BY	0.455	2	0
131.415	5.3	BY	0.362	1	1
141.014	5.3	AX	0.461	2	1
148.213	5.3	Ang	n/a	n/a	1
155.428	5.3	BX	0.923	1	1
163.827	5.3	BX	0.816	1	1
173.425	5.3	AX	0.439	2	1
181.824	5.3	BY	0.509	1	1
190.223	5.3	BY	0.409	1	1
198.621	5.3	Bng	0.379	1	0
205.82	5.3	AX	0.41	2	1
215.419	5.3	Bng	n/a	n/a	1
222.618	5.3	AX	0.325	2	1
262.228	5.3	Bng	n/a	n/a	1
271.826	5.3	BY	0.69	2	0
281.425	5.3	AX	0.414	2	1
289.824	5.3	Ang	n/a	n/a	1
297.022	5.3	BY	0.719	1	1
304.221	5.3	BY	0.824	1	1
312.62	5.3	AX	0.364	2	1
321.019	5.3	Ang	n/a	n/a	1
330.617	5.3	AY	0.76	1	1
337.816	5.3	BX	1.38	2	0
347.415	5.3	BY	0.762	1	1
354.613	5.3	AX	0.46	2	1
363.029	5.3	BY	0.402	1	1
372.627	5.3	BY	0.467	1	1
382.226	5.3	AX	0.454	2	1
389.425	5.3	AX	0.316	2	1
399.023	5.3	BY	0.466	1	1
406.222	5.3	AX	0.344	2	1
413.421	5.3	AX	0.375	2	1
423.019	5.3	BY	0.433	1	1
431.418	5.3	AX	0.371	2	1
439.817	5.3	BX	0.64	1	1
448.215	5.3	AY	0.633	1	1
455.414	5.3	Bng	n/a	n/a	1
493.825	5.3	Ang	n/a	n/a	1
501.023	5.3	BY	0.937	1	1
510.622	5.3	BY	0.634	1	1
520.22	5.3	BY	0.576	1	1
529.819	5.3	BY	0.576	1	1
537.018	5.3	BY	0.503	1	1
545.416	5.3	Bng	n/a	n/a	1
553.815	5.3	BY	0.529	1	1
562.214	5.3	AX	0.462	2	1
569.413	5.3	AX	0.388	2	1
576.628	5.3	AX	0.459	2	1
586.227	5.3	AX	0.474	2	1
594.625	5.3	AY	0.654	2	0
601.824	5.3	BX	0.743	1	1
611.423	5.3	Ang	n/a	n/a	1
619.821	5.3	BY	0.617	1	1
627.02	5.3	BX	0.595	1	1
636.619	5.3	AX	0.38	2	1
646.217	5.3	Bng	n/a	n/a	1
653.416	5.3	AX	0.454	2	1
660.615	5.3	AY	0.724	1	1
669.014	5.3	AX	0.467	2	1
677.429	5.3	BY	0.712	1	1
687.027	5.3	AX	0.516	2	1
