onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.117	8.5	Congruent	AttendLetter	n/a	1.002	2	1
43.115	8.5	Congruent	AttendNumber	switch	1.156	2	1
55.113	8.5	Incongruent	AttendLetter	switch	0.948	1	1
68.311	8.5	Congruent	AttendNumber	switch	0.761	1	1
79.109	8.5	Congruent	AttendNumber	repeat	1.25	2	1
92.324	8.5	Incongruent	AttendLetter	switch	1.045	2	1
103.122	8.5	Incongruent	AttendNumber	switch	1.024	2	1
116.32	8.5	Congruent	AttendNumber	repeat	1.473	2	1
128.318	8.5	Congruent	AttendNumber	repeat	1.032	1	1
139.116	8.5	Congruent	AttendLetter	switch	1.265	2	1
152.314	8.5	Congruent	AttendLetter	repeat	0.627	1	1
163.113	8.5	Congruent	AttendNumber	switch	0.975	1	1
176.31	8.5	Incongruent	AttendNumber	repeat	1.864	2	1
187.109	8.5	Incongruent	AttendNumber	repeat	0.9	1	1
199.123	8.5	Incongruent	AttendLetter	switch	1.647	2	1
209.922	8.5	Congruent	AttendLetter	repeat	0.753	1	1
221.92	8.5	Congruent	AttendLetter	repeat	1.153	1	1
235.118	8.5	Congruent	AttendLetter	repeat	1.353	2	1
277.111	8.5	Congruent	AttendNumber	n/a	0.921	1	1
290.309	8.5	Congruent	AttendLetter	switch	1.027	1	1
302.324	8.5	Congruent	AttendLetter	repeat	0.689	2	1
315.522	8.5	Congruent	AttendNumber	switch	0.715	2	1
326.32	8.5	Congruent	AttendNumber	repeat	0.88	1	1
337.118	8.5	Congruent	AttendNumber	repeat	0.719	1	1
349.116	8.5	Incongruent	AttendNumber	repeat	0.754	1	1
359.915	8.5	Incongruent	AttendLetter	switch	0.612	1	1
373.113	8.5	Congruent	AttendLetter	repeat	0.761	1	1
385.111	8.5	Incongruent	AttendNumber	switch	0.865	1	1
397.109	8.5	Congruent	AttendLetter	switch	1.832	2	1
410.323	8.5	Incongruent	AttendNumber	switch	0.872	1	1
421.122	8.5	Incongruent	AttendLetter	switch	0.772	1	0
433.12	8.5	Incongruent	AttendNumber	switch	1.887	2	1
445.118	8.5	Congruent	AttendLetter	switch	0.657	1	1
455.916	8.5	Congruent	AttendNumber	switch	0.917	1	1
469.114	8.5	Congruent	AttendLetter	switch	1.542	2	1
479.912	8.5	Congruent	AttendLetter	repeat	0.648	2	1
523.122	8.5	Congruent	AttendLetter	n/a	0.702	1	1
536.32	8.5	Incongruent	AttendLetter	repeat	0.805	1	1
549.518	8.5	Congruent	AttendNumber	switch	0.74	1	1
561.516	8.5	Congruent	AttendLetter	switch	1.026	2	1
572.314	8.5	Incongruent	AttendLetter	repeat	1.373	2	1
583.113	8.5	Incongruent	AttendNumber	switch	0.841	2	1
595.111	8.5	Congruent	AttendNumber	repeat	1.005	1	1
607.109	8.5	Congruent	AttendNumber	repeat	0.923	1	1
620.323	8.5	Congruent	AttendNumber	repeat	0.863	2	1
631.122	8.5	Congruent	AttendNumber	repeat	1.81	2	1
641.92	8.5	Incongruent	AttendLetter	switch	1.58	2	1
653.918	8.5	Congruent	AttendLetter	repeat	1.765	2	1
665.916	8.5	Congruent	AttendLetter	repeat	0.699	2	1
676.714	8.5	Congruent	AttendNumber	switch	0.687	2	1
689.912	8.5	Incongruent	AttendLetter	switch	0.974	1	1
700.711	8.5	Incongruent	AttendNumber	switch	1.073	1	1
712.709	8.5	Incongruent	AttendLetter	switch	1.561	2	1
725.923	8.5	Congruent	AttendNumber	switch	1.581	2	1
