csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3512.1071726000023	3086.0585779048993	4003.9897074759288	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0210679	0.0494733	0.100408	-0.00104453	0.00014169	-0.000443833
3445.9959512763185	3086.0186382668408	3984.6499117871454	1.361169	39.658966	0.12127895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0422309	0.0488914	0.0754286	-0.000549546	0.00076106	-0.000820572
3431.5815411231206	3090.148186633479	3974.4660233267855	1.191125	34.704594	0.13943680000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0221391	0.0266038	0.092477	0.0	-0.000187494	-0.000718492
3410.797129057181	3087.306297453066	3962.4581193697963	1.465051	42.685677	0.0713321	-0.0209897165	0.0083350853	-0.010165916	0.08029419980000001	-0.0364749216	0.0062675935999999995	-0.0238022037	0.0061928185999999994	-0.0509696479	0.17494227329999998	-0.0910172332	0.0049093185	0.0578797077	0.0578791066	0.057878104900000005	0.0578767025	0.0578748993	0.057872695599999996	0.0578700912	0.057867086100000006	0.0578636804	0.0578598742	0.0	0.0	0.0	-0.0209357	0.0155626	0.0817892	0.000172699	0.000383613	-0.000494304
3406.4538254646354	3082.571216876519	3960.5074273202567	1.656959	48.2771	0.26221055000000004	0.016867730900000003	-0.0116216116	-0.0227812923	0.0865370902	-0.0089399892	-0.0267397698	0.0283034286	-0.0066029494	-0.0329974997	0.1438238075	-0.0246571128	0.0718027241	0.057878104900000005	0.057872695599999996	0.0578636804	0.05785106	0.0578348352	0.0578150068	0.0577915762	0.0577645449	0.0577339144	0.0576996868	0.0	0.0	0.0	-0.0110466	0.208436	0.0689333	0.000665684	0.000580167	-0.000736608
3404.164946876882	3078.64649053532	3953.701510636176	1.333168	38.843151	0.13505945	0.0504297157	0.039137197	0.07841231679999999	0.0617617143	0.015100838500000002	0.0422955831	0.0236513518	0.0552455547	0.021618243199999998	0.15176113230000002	0.0139418548	0.0130905759	0.0578748993	0.0578598742	0.0578348352	0.0577997866	0.0577547345	0.0576996868	0.0576346529	0.0575596441	0.057474673399999995	0.0573797555	0.0	0.0	0.0	-0.00593015	0.141192	0.0967038	0.0010684	0.000629184	-0.000489771
3416.3453201934713	3082.2869097161283	3947.594685384949	1.401108	40.822628	0.25461838000000003	-0.0494076857	0.0265972425	-0.0098749896	0.04954491230000001	-0.0813614336	-0.00032684580000000003	-0.0435575657	-0.005584662	-0.0318583634	0.1486987074	-0.0657915375	-0.018549853600000003	0.0578700912	0.057840643899999995	0.0577915762	0.0577229048	0.0576346529	0.0575268505	0.0573995341	0.057252746900000005	0.057086538799999996	0.056900966	0.0	0.0	0.0	-0.00652408	0.0560311	0.200279	8.7769e-05	0.000702015	-0.000742076
3404.233040352281	3075.592553408108	3942.7487589065413	1.281464	37.3367	0.25613172000000006	-0.005651045600000001	0.0130560626	-0.0456249083	0.0586299005	0.0326147111	0.0063798523	0.0104882325	-0.028172939900000003	-0.0345668301	0.08206952990000001	0.0027868746999999998	0.0601824945	0.0578636804	0.0578150068	0.0577339144	0.0576204487	0.057474673399999995	0.057296670099999995	0.057086538799999996	0.0568443971	0.0565703809	0.056264643899999994	0.0	0.0	0.0	-0.0080307	0.20771	0.271087	0.000263247	0.000912424	-0.000998953
3379.6145986505253	3070.2272411086437	3937.80898728312	1.144884	33.357304	0.16403403	0.052930198	0.0261854048	-0.0316758917	0.0032496883000000002	-0.0261165948	-0.026549117999999997	0.032764317200000004	0.0136228693	-0.023610923	0.0236059635	0.0527683929	-0.0144285631	0.057855667400000005	0.0577829658	0.0576618641	0.0574924638	0.0572749068	0.0570093752	0.0566960916	0.0563353183	0.0559273575	0.0554725509	0.0	0.0	0.0	0.00242838	0.271252	0.239696	0.000647103	0.00157215	-0.00112821
3393.6194285879224	3071.5926774847717	3946.7600956141687	1.157859	33.735332	0.17196875800000003	-0.0148166558	0.0405043108	0.0163546953	0.0015719542	-0.0086406544	-0.0269576929	-0.0223655996	0.029991969900000002	0.0053883991	0.0446574939	0.0375354476	-0.019032969099999998	0.0578460522	0.057744524400000004	0.0575754433	0.0573390067	0.0570354913	0.0566652521	0.056228722300000006	0.0557264125	0.055158910400000004	0.054526879800000004	0.0	0.0	0.0	0.000852572	0.1647	0.274006	0.000700712	0.00104845	-0.00114152
