onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.112	8.5	Incongruent	AttendNumber	n/a	1.053	1	1
41.912	8.5	Incongruent	AttendLetter	switch	0.927	2	1
52.712	8.5	Incongruent	AttendNumber	switch	0.681	1	1
65.911	8.5	Congruent	AttendNumber	repeat	0.673	1	1
76.711	8.5	Congruent	AttendNumber	repeat	0.855	1	1
88.711	8.5	Congruent	AttendLetter	switch	1.22	1	1
101.911	8.5	Incongruent	AttendLetter	repeat	0.708	1	1
115.111	8.5	Congruent	AttendLetter	repeat	0.722	2	1
127.111	8.5	Congruent	AttendLetter	repeat	1.16	2	1
139.11	8.5	Incongruent	AttendLetter	repeat	0.701	1	1
151.11	8.5	Incongruent	AttendNumber	switch	1.689	1	1
164.31	8.5	Congruent	AttendNumber	repeat	1.223	2	1
175.11	8.5	Congruent	AttendNumber	repeat	0.654	1	1
188.31	8.5	Congruent	AttendNumber	repeat	0.745	1	1
200.309	8.5	Congruent	AttendNumber	repeat	0.814	2	1
211.109	8.5	Congruent	AttendLetter	switch	1.423	2	1
221.909	8.5	Congruent	AttendLetter	repeat	1.546	2	1
233.909	8.5	Congruent	AttendLetter	repeat	1.55	1	1
277.108	8.5	Incongruent	AttendNumber	n/a	1.946	2	1
290.308	8.5	Incongruent	AttendNumber	repeat	0.942	2	1
301.108	8.5	Congruent	AttendLetter	switch	1.032	2	1
311.908	8.5	Incongruent	AttendLetter	repeat	1.712	2	1
325.108	8.5	Incongruent	AttendLetter	repeat	1.083	1	1
335.908	8.5	Congruent	AttendLetter	repeat	1.084	1	1
347.907	8.5	Congruent	AttendLetter	repeat	1.323	1	1
359.907	8.5	Incongruent	AttendNumber	switch	2.12	2	1
371.907	8.5	Congruent	AttendNumber	repeat	1.123	1	1
385.107	8.5	Congruent	AttendNumber	repeat	1.075	2	1
398.307	8.5	Congruent	AttendLetter	switch	1.794	2	1
409.106	8.5	Congruent	AttendNumber	switch	0.925	1	1
419.906	8.5	Congruent	AttendLetter	switch	1.124	2	1
431.906	8.5	Incongruent	AttendLetter	repeat	1.186	2	1
443.906	8.5	Congruent	AttendNumber	switch	1.48	2	1
454.706	8.5	Congruent	AttendNumber	repeat	1.627	1	1
466.706	8.5	Incongruent	AttendNumber	repeat	1.403	2	1
479.905	8.5	Congruent	AttendLetter	switch	0.897	1	1
523.105	8.5	Congruent	AttendNumber	n/a	1.159	2	1
536.305	8.5	Incongruent	AttendNumber	repeat	0.927	1	1
549.504	8.5	Incongruent	AttendNumber	repeat	1.929	2	1
561.504	8.5	Incongruent	AttendNumber	repeat	0.973	2	1
572.304	8.5	Congruent	AttendNumber	repeat	0.72	1	1
584.304	8.5	Congruent	AttendLetter	switch	0.996	2	1
596.304	8.5	Congruent	AttendLetter	repeat	1.489	2	1
609.504	8.5	Congruent	AttendNumber	switch	1.419	1	1
620.303	8.5	Incongruent	AttendLetter	switch	1.402	2	1
631.103	8.5	Congruent	AttendLetter	repeat	1.093	1	1
644.303	8.5	Incongruent	AttendLetter	repeat	1.268	1	1
656.303	8.5	Congruent	AttendNumber	switch	1.533	2	1
668.303	8.5	Incongruent	AttendLetter	switch	1.262	1	1
679.103	8.5	Congruent	AttendLetter	repeat	2.403	1	1
689.902	8.5	Congruent	AttendNumber	switch	1.407	2	1
703.102	8.5	Congruent	AttendLetter	switch	1.811	2	1
716.302	8.5	Congruent	AttendNumber	switch	2.541	1	1
727.102	8.5	Congruent	AttendLetter	switch	1.195	1	1
