onset	duration	trial_type	response_time	response_button	response_accuracy
30.608	5.3	BY	0.426	1	1
40.208	5.3	AX	0.378	2	1
47.407	5.3	Ang	0.433	1	0
55.807	5.3	AX	0.618	2	1
64.207	5.3	AX	0.656	2	1
71.407	5.3	AX	0.736	2	1
78.607	5.3	BY	0.706	1	1
88.207	5.3	Ang	n/a	n/a	1
95.407	5.3	AX	0.832	2	1
103.807	5.3	BY	0.739	1	1
113.407	5.3	BY	0.822	1	1
123.006	5.3	BX	1.129	1	1
131.406	5.3	BY	0.827	1	1
138.606	5.3	BY	0.818	1	1
148.206	5.3	AY	0.741	1	1
157.806	5.3	BX	0.834	1	1
167.406	5.3	AX	0.541	2	1
175.806	5.3	BY	0.913	1	1
183.006	5.3	Bng	n/a	n/a	1
191.419	5.3	AX	0.777	2	1
201.019	5.3	AX	0.899	2	1
208.218	5.3	BY	0.706	1	1
216.618	5.3	Bng	n/a	n/a	1
225.018	5.3	AY	0.939	1	1
262.218	5.3	BY	0.414	1	1
269.418	5.3	BX	1.031	1	1
279.017	5.3	Bng	n/a	n/a	1
288.617	5.3	BY	0.862	1	1
295.817	5.3	AX	0.784	2	1
304.217	5.3	AX	0.858	2	1
312.617	5.3	BY	0.933	1	1
321.017	5.3	Bng	n/a	n/a	1
329.417	5.3	BY	0.93	1	1
336.617	5.3	AY	0.779	1	1
346.216	5.3	BY	0.939	1	1
355.816	5.3	BY	0.52	1	1
363.016	5.3	AX	0.759	2	1
370.216	5.3	Ang	n/a	n/a	1
377.416	5.3	AX	0.873	2	1
384.616	5.3	BX	0.734	1	1
394.216	5.3	AX	0.547	2	1
403.816	5.3	AY	0.885	1	1
412.216	5.3	AX	0.476	2	1
420.615	5.3	AX	0.914	2	1
427.815	5.3	AX	n/a	n/a	0
436.215	5.3	BY	1.114	1	1
445.815	5.3	BY	0.906	1	1
454.215	5.3	Ang	n/a	n/a	1
493.814	5.3	BY	0.589	1	1
501.014	5.3	AX	0.775	2	1
509.414	5.3	AY	1.016	1	1
517.814	5.3	BY	0.486	1	1
527.414	5.3	BX	1.098	1	1
534.614	5.3	AX	0.755	2	1
541.814	5.3	BY	0.88	1	1
551.414	5.3	AY	0.787	1	1
561.013	5.3	AX	0.647	2	1
568.213	5.3	Bng	n/a	n/a	1
577.813	5.3	Ang	n/a	n/a	1
586.213	5.3	BY	1.046	1	1
594.613	5.3	AX	0.385	2	1
603.013	5.3	BY	n/a	n/a	0
612.613	5.3	BY	1.495	1	1
622.213	5.3	BX	0.785	1	1
631.812	5.3	BY	0.495	1	1
639.012	5.3	Bng	n/a	n/a	1
647.412	5.3	AX	0.799	2	1
657.012	5.3	AX	0.469	2	1
665.412	5.3	Ang	n/a	n/a	1
672.612	5.3	AX	0.898	2	1
679.812	5.3	BY	1.105	1	1
687.012	5.3	AX	0.896	2	1
