onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.807	10.4	NP	5	0.933	2	1
45.221	10.4	NP	5	0.868	2	1
57.219	10.4	NN	5	0.723	1	1
71.617	10.4	NN	6	0.979	1	1
83.615	10.4	NN	8	0.894	1	1
98.013	10.4	NP	5	0.707	2	1
110.011	10.4	RN	5	1.586	1	1
123.209	10.4	NN	5	0.973	1	1
135.207	10.4	NN	7	1.439	2	0
148.421	10.4	NP	6	0.902	2	1
162.819	10.4	NP	8	1.302	2	1
174.817	10.4	NN	8	1.036	1	1
188.015	10.4	NP	7	0.972	2	1
202.413	10.4	NP	8	0.944	2	1
215.611	10.4	RN	7	0.981	1	1
258.821	10.4	NP	5	0.919	2	1
270.819	10.4	NN	8	0.849	1	1
282.817	10.4	RN	8	1.084	1	1
296.015	10.4	NP	5	0.514	2	1
309.213	10.4	RN	5	1.457	1	1
323.61	10.4	NN	6	1.072	1	1
338.008	10.4	NP	8	0.956	2	1
352.423	10.4	NN	7	1.131	1	1
364.421	10.4	NN	5	0.653	1	1
376.419	10.4	NP	8	0.918	1	0
390.816	10.4	NP	5	1.3	2	1
405.214	10.4	NP	7	0.941	2	1
418.412	10.4	NN	5	0.9	1	1
430.41	10.4	NN	8	1.075	1	1
443.608	10.4	NP	7	1.106	1	0
486.818	10.4	NN	7	0.899	1	1
501.216	10.4	NP	7	1.164	2	1
514.413	10.4	NP	6	1.228	1	0
526.412	10.4	NN	7	0.917	1	1
539.609	10.4	NP	8	0.944	2	1
552.807	10.4	NP	8	0.969	2	1
567.222	10.4	NP	5	0.84	2	1
581.619	10.4	NN	8	1.074	1	1
593.618	10.4	NN	5	0.884	1	1
605.616	10.4	NP	5	0.843	2	1
618.814	10.4	RN	5	0.836	1	1
630.812	10.4	NP	5	1.331	2	1
644.01	10.4	NN	6	0.822	1	1
656.008	10.4	NP	8	0.956	2	1
670.422	10.4	NN	5	1.123	1	1
