onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.716	2	InCon	MC	0.8185	1
34.316	2	Con	MC	0.628	1
37.915	2	InCon	PC50	0.9475	1
41.515	2	InCon	PC50	0.794	0
46.314	2	Con	MC	0.707	1
51.113	2	InCon	MC	0.9345	1
57.112	2	InCon	PC50	0.8545	1
63.111	2	Con	MC	0.7815	1
69.11	2	InCon	MC	0.87	1
73.91	2	Con	MC	0.7835	1
79.909	2	Con	MC	0.7905	1
83.508	2	Con	PC50	0.879	1
88.307	2	Con	MC	0.714	1
93.106	2	InCon	MC	1.037	1
97.906	2	Con	MC	0.7515	1
101.505	2	Con	MC	0.7165	1
106.304	2	InCon	PC50	0.9395	1
112.303	2	Con	PC50	0.717	1
118.302	2	Con	MC	0.8045	1
121.902	2	Con	MC	0.665	1
127.901	2	Con	MC	0.717	1
131.517	2	InCon	MC	0.8865	1
135.116	2	InCon	PC50	0.803	1
141.116	2	Con	MC	0.7415	1
145.915	2	InCon	MC	1.0295	1
149.514	2	Con	MC	0.767	1
155.513	2	Con	PC50	0.9095	1
159.113	2	Con	MC	0.824	1
163.912	2	Con	MC	0.7205	1
168.711	2	Con	MC	0.8305	1
174.71	2	Con	PC50	0.784	1
178.31	2	Con	MC	0.7185	1
181.909	2	Con	PC50	0.8455	1
187.908	2	Con	MC	0.8035	1
192.707	2	InCon	PC50	0.812	1
197.507	2	Con	PC50	0.7495	1
233.501	2	InCon	PC50	0.843	1
237.117	2	Con	MC	0.709	1
240.716	2	Con	MC	0.696	1
245.516	2	Con	PC50	0.818	1
250.315	2	Con	MC	0.6735	1
253.914	2	Con	PC50	0.705	1
258.714	2	Con	MC	0.6725	1
264.713	2	Con	MC	0.7055	1
269.512	2	InCon	PC50	0.785	1
275.511	2	Con	MC	0.7405	1
279.11	2	Con	PC50	0.7565	0
285.109	2	Con	MC	0.7465	1
291.108	2	Con	MC	0.786	1
294.708	2	Con	MC	0.8885	1
299.507	2	Con	MC	0.592	1
303.107	2	Con	PC50	0.642	1
309.106	2	Con	MC	0.621	1
312.705	2	InCon	PC50	0.834	1
318.704	2	Con	MC	0.6415	1
323.503	2	Con	MC	0.7135	1
329.502	2	Con	MC	0.709	1
335.501	2	Con	MC	0.704	1
340.301	2	InCon	MC	0.977	1
343.917	2	InCon	MC	0.894	1
348.716	2	Con	MC	0.6885	1
354.715	2	Con	PC50	0.7805	1
360.714	2	Con	PC50	0.788	1
365.513	2	InCon	MC	1.1705	1
369.113	2	Con	MC	0.6625	1
373.912	2	InCon	MC	0.8245	1
377.511	2	Con	MC	0.8125	1
383.51	2	InCon	PC50	0.946	1
387.11	2	InCon	MC	0.712	1
393.109	2	InCon	MC	0.7795	1
397.908	2	InCon	PC50	0.7885	1
401.508	2	InCon	PC50	0.797	1
436.302	2	Con	MC	1.018	1
439.902	2	Con	MC	0.6255	1
444.701	2	Con	MC	0.6275	1
449.517	2	InCon	PC50	0.8135	1
453.116	2	InCon	MC	1.015	1
459.115	2	Con	MC	0.6565	1
462.715	2	Con	PC50	0.7455	1
468.714	2	Con	MC	0.6925	1
474.713	2	InCon	MC	0.9095	1
479.512	2	Con	PC50	0.859	1
484.311	2	Con	MC	0.796	1
487.911	2	InCon	MC	1.0985	1
493.91	2	Con	PC50	0.7145	1
499.909	2	Con	MC	0.751	1
503.508	2	InCon	PC50	0.946	1
508.307	2	Con	MC	0.7845	1
514.306	2	InCon	PC50	1.011	1
517.906	2	InCon	PC50	0.8635	1
523.905	2	Con	MC	0.728	1
528.704	2	Con	MC	0.722	1
533.503	2	Con	MC	0.787	1
538.303	2	Con	PC50	0.875	1
541.902	2	InCon	MC	0.975	1
545.501	2	Con	MC	0.852	1
551.517	2	Con	PC50	0.9275	1
555.117	2	Con	MC	0.8135	1
561.116	2	InCon	PC50	0.928	1
567.115	2	InCon	MC	0.868	1
571.914	2	Con	MC	0.729	1
576.713	2	Con	MC	0.8595	1
581.512	2	Con	MC	0.767	1
585.112	2	InCon	MC	0.838	1
588.711	2	Con	PC50	0.827	1
594.71	2	Con	MC	0.8555	1
599.51	2	Con	MC	0.694	1
603.109	2	InCon	PC50	0.868	1
