onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.118	8.5	Incongruent	AttendLetter	n/a	1.068	1	1
44.317	8.5	Congruent	AttendNumber	switch	0.781	2	1
55.117	8.5	Incongruent	AttendLetter	switch	1.2	2	1
68.316	8.5	Congruent	AttendNumber	switch	1.76	1	1
80.315	8.5	Congruent	AttendLetter	switch	0.874	1	1
92.327	8.5	Congruent	AttendNumber	switch	1.067	2	1
103.127	8.5	Congruent	AttendLetter	switch	1.523	2	1
115.126	8.5	Congruent	AttendNumber	switch	1.173	1	1
125.925	8.5	Incongruent	AttendNumber	repeat	0.746	1	1
139.124	8.5	Congruent	AttendLetter	switch	1.076	1	1
151.123	8.5	Incongruent	AttendNumber	switch	1.813	2	1
161.922	8.5	Congruent	AttendNumber	repeat	0.78	2	1
172.722	8.5	Incongruent	AttendLetter	switch	1.244	2	1
185.921	8.5	Congruent	AttendLetter	repeat	1.549	2	1
197.92	8.5	Incongruent	AttendNumber	switch	1.101	2	1
211.119	8.5	Congruent	AttendLetter	switch	1.452	2	1
224.318	8.5	Congruent	AttendLetter	repeat	1.186	1	1
235.117	8.5	Congruent	AttendNumber	switch	1.721	1	1
277.128	8.5	Incongruent	AttendNumber	n/a	1.293	2	1
290.327	8.5	Incongruent	AttendNumber	repeat	0.934	2	0
302.326	8.5	Congruent	AttendLetter	switch	0.983	1	1
315.525	8.5	Congruent	AttendLetter	repeat	0.892	2	1
326.324	8.5	Congruent	AttendLetter	repeat	0.856	2	1
338.323	8.5	Congruent	AttendLetter	repeat	0.727	2	1
351.522	8.5	Congruent	AttendNumber	switch	0.982	1	1
362.322	8.5	Incongruent	AttendLetter	switch	2.015	2	1
374.321	8.5	Incongruent	AttendNumber	switch	1.388	1	1
385.12	8.5	Congruent	AttendLetter	switch	0.928	1	1
395.919	8.5	Congruent	AttendLetter	repeat	0.957	2	1
409.118	8.5	Congruent	AttendNumber	switch	1.015	1	1
419.918	8.5	Incongruent	AttendLetter	switch	1.251	1	1
433.117	8.5	Congruent	AttendLetter	repeat	1.043	1	1
445.116	8.5	Congruent	AttendNumber	switch	1.294	2	1
458.315	8.5	Incongruent	AttendNumber	repeat	0.829	1	1
469.127	8.5	Congruent	AttendNumber	repeat	1.309	1	1
481.127	8.5	Congruent	AttendNumber	repeat	1.39	1	1
523.124	8.5	Congruent	AttendNumber	n/a	0.801	2	1
535.123	8.5	Congruent	AttendLetter	switch	1.395	2	1
548.322	8.5	Incongruent	AttendNumber	switch	1.21	2	1
561.521	8.5	Incongruent	AttendNumber	repeat	1.341	1	1
572.32	8.5	Incongruent	AttendLetter	switch	0.872	2	1
583.119	8.5	Congruent	AttendNumber	switch	1.544	1	1
593.919	8.5	Incongruent	AttendLetter	switch	1.873	2	1
607.118	8.5	Incongruent	AttendLetter	repeat	0.999	2	1
619.117	8.5	Congruent	AttendNumber	switch	1.449	1	1
631.116	8.5	Congruent	AttendLetter	switch	0.842	1	1
641.915	8.5	Incongruent	AttendLetter	repeat	0.886	1	1
655.128	8.5	Congruent	AttendLetter	repeat	0.686	2	1
665.927	8.5	Congruent	AttendLetter	repeat	0.837	2	1
677.926	8.5	Incongruent	AttendLetter	repeat	1.95	1	1
689.925	8.5	Congruent	AttendNumber	switch	0.86	2	1
701.924	8.5	Congruent	AttendNumber	repeat	1.625	2	1
715.123	8.5	Congruent	AttendNumber	repeat	1.144	2	1
728.323	8.5	Congruent	AttendNumber	repeat	1.3	1	1
