onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.116	8.5	Incongruent	AttendNumber	n/a	n/a	n/a	0
44.315	8.5	Congruent	AttendNumber	repeat	1.124	1	1
55.114	8.5	Congruent	AttendNumber	repeat	0.842	2	1
65.913	8.5	Congruent	AttendLetter	switch	0.818	2	1
77.912	8.5	Incongruent	AttendLetter	repeat	1.103	2	1
91.112	8.5	Congruent	AttendLetter	repeat	0.872	1	1
104.311	8.5	Incongruent	AttendNumber	switch	1.77	1	1
115.11	8.5	Incongruent	AttendLetter	switch	0.838	1	1
127.109	8.5	Congruent	AttendNumber	switch	1.531	1	1
139.108	8.5	Incongruent	AttendLetter	switch	1.634	1	1
152.307	8.5	Congruent	AttendLetter	repeat	1.455	2	1
164.306	8.5	Congruent	AttendNumber	switch	1.511	1	1
176.306	8.5	Congruent	AttendNumber	repeat	1.105	2	1
187.105	8.5	Congruent	AttendLetter	switch	0.897	2	1
200.304	8.5	Congruent	AttendLetter	repeat	1.52	1	1
212.316	8.5	Congruent	AttendNumber	switch	1.019	1	1
225.515	8.5	Congruent	AttendLetter	switch	1.707	2	1
236.315	8.5	Incongruent	AttendNumber	switch	0.861	1	1
277.112	8.5	Congruent	AttendNumber	n/a	0.706	1	0
287.911	8.5	Congruent	AttendLetter	switch	1.77	2	0
298.71	8.5	Congruent	AttendLetter	repeat	0.971	2	1
311.909	8.5	Congruent	AttendNumber	switch	1.166	1	1
323.908	8.5	Incongruent	AttendLetter	switch	1.697	1	1
334.708	8.5	Congruent	AttendLetter	repeat	1.034	2	1
346.707	8.5	Congruent	AttendNumber	switch	1.215	2	1
359.906	8.5	Congruent	AttendLetter	switch	1.24	1	1
371.905	8.5	Congruent	AttendLetter	repeat	0.87	2	1
385.104	8.5	Incongruent	AttendLetter	repeat	0.991	2	1
398.317	8.5	Incongruent	AttendNumber	switch	1.673	2	1
411.516	8.5	Incongruent	AttendNumber	repeat	1.971	2	1
423.515	8.5	Congruent	AttendLetter	switch	0.97	1	1
434.314	8.5	Incongruent	AttendLetter	repeat	1.002	2	1
446.313	8.5	Congruent	AttendNumber	switch	1.175	1	1
458.312	8.5	Incongruent	AttendNumber	repeat	1.527	2	1
469.112	8.5	Congruent	AttendNumber	repeat	1.432	1	1
482.311	8.5	Incongruent	AttendNumber	repeat	1.198	2	1
523.108	8.5	Incongruent	AttendNumber	n/a	1.826	2	1
536.307	8.5	Incongruent	AttendLetter	switch	1.066	1	1
547.106	8.5	Incongruent	AttendNumber	switch	1.012	2	1
557.905	8.5	Incongruent	AttendNumber	repeat	1.153	1	1
571.104	8.5	Congruent	AttendLetter	switch	1.038	1	1
583.104	8.5	Congruent	AttendNumber	switch	1.053	2	1
593.916	8.5	Congruent	AttendLetter	switch	1.075	1	1
607.115	8.5	Congruent	AttendNumber	switch	1.228	1	1
619.114	8.5	Incongruent	AttendLetter	switch	1.521	1	1
631.114	8.5	Incongruent	AttendLetter	repeat	0.99	2	1
641.913	8.5	Congruent	AttendLetter	repeat	2.081	2	1
653.912	8.5	Congruent	AttendNumber	switch	0.875	2	1
667.111	8.5	Congruent	AttendNumber	repeat	1.762	2	1
680.31	8.5	Congruent	AttendNumber	repeat	0.837	1	1
693.509	8.5	Congruent	AttendNumber	repeat	0.91	1	1
705.508	8.5	Congruent	AttendLetter	switch	0.903	2	1
716.308	8.5	Congruent	AttendLetter	repeat	1.007	2	1
727.107	8.5	Congruent	AttendLetter	repeat	1.761	1	1
