onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.715	2	InCon	PC50	1.024	1
36.715	2	Con	MC	0.6285	1
40.315	2	Con	PC50	0.471	1
43.914	2	Con	MC	n/a	1
48.714	2	InCon	MC	n/a	1
52.314	2	Con	MC	0.4725	1
55.914	2	Con	MC	0.7985	1
61.914	2	InCon	PC50	0.7575	1
66.714	2	Con	MC	n/a	1
72.714	2	Con	MC	0.472	1
77.514	2	Con	MC	0.508	1
83.514	2	Con	MC	0.583	1
88.314	2	InCon	PC50	0.5735	1
91.913	2	Con	MC	0.6195	1
95.513	2	Con	MC	0.587	1
99.113	2	InCon	MC	0.7685	1
105.113	2	Con	MC	0.634	1
111.113	2	Con	MC	0.638	1
115.913	2	Con	PC50	0.461	1
121.913	2	InCon	MC	0.7145	1
125.513	2	Con	MC	0.5105	1
130.313	2	InCon	PC50	0.4715	1
135.113	2	Con	PC50	0.469	1
141.112	2	Con	MC	0.4765	1
145.912	2	Con	PC50	0.666	1
149.512	2	Con	MC	0.5195	1
155.512	2	Con	MC	0.4655	1
160.312	2	InCon	PC50	0.746	1
163.912	2	InCon	MC	0.4645	1
168.712	2	Con	PC50	0.6405	1
174.712	2	Con	MC	n/a	1
179.512	2	Con	MC	0.677	1
185.512	2	InCon	MC	0.5455	1
190.311	2	Con	PC50	0.4865	1
196.311	2	InCon	PC50	0.464	1
199.911	2	InCon	MC	0.466	1
233.511	2	Con	MC	0.591	1
237.11	2	Con	MC	0.469	1
241.91	2	InCon	MC	0.464	1
246.71	2	Con	MC	0.4735	1
252.71	2	Con	MC	0.7695	1
256.31	2	InCon	PC50	0.471	1
259.91	2	Con	MC	0.6265	1
265.91	2	Con	PC50	0.546	1
271.91	2	Con	MC	0.475	1
276.71	2	Con	MC	0.593	1
281.51	2	Con	MC	0.5835	1
287.523	2	InCon	MC	0.4785	1
291.123	2	Con	MC	0.576	1
295.923	2	Con	MC	0.688	1
301.923	2	InCon	MC	0.5365	1
307.922	2	Con	MC	0.596	1
311.522	2	InCon	PC50	0.481	1
317.522	2	Con	MC	0.4765	1
322.322	2	InCon	MC	0.4735	1
325.922	2	InCon	PC50	0.703	1
331.922	2	Con	MC	0.8375	1
335.522	2	InCon	PC50	0.7915	1
339.122	2	Con	MC	0.702	1
343.922	2	Con	PC50	0.6595	1
348.722	2	InCon	MC	0.758	1
353.521	2	InCon	PC50	0.7465	1
359.521	2	InCon	PC50	0.495	1
364.321	2	Con	MC	0.474	1
367.921	2	Con	PC50	0.4735	1
371.521	2	Con	MC	0.6995	1
375.121	2	InCon	MC	0.734	1
378.721	2	Con	PC50	0.904	1
384.721	2	Con	PC50	0.525	1
389.521	2	Con	MC	0.605	1
395.521	2	Con	PC50	0.672	1
401.52	2	Con	MC	0.6385	1
436.32	2	InCon	PC50	0.4755	1
439.92	2	Con	PC50	0.473	1
444.72	2	Con	MC	0.4765	1
450.719	2	Con	MC	0.659	1
456.719	2	Con	MC	0.5775	1
460.319	2	Con	MC	0.6085	1
463.919	2	Con	PC50	0.627	1
468.719	2	Con	MC	0.6015	1
473.519	2	InCon	PC50	0.775	1
479.519	2	Con	MC	0.6	1
483.119	2	Con	MC	0.521	1
489.119	2	InCon	MC	0.479	1
493.919	2	Con	MC	0.47	1
499.918	2	Con	MC	0.693	1
505.918	2	InCon	PC50	0.474	1
510.718	2	Con	MC	0.4715	1
516.718	2	Con	MC	0.591	1
520.318	2	InCon	PC50	0.7685	1
525.118	2	Con	PC50	0.716	1
528.718	2	Con	MC	0.527	1
534.718	2	Con	PC50	0.732	1
538.318	2	Con	MC	0.483	1
541.918	2	Con	MC	0.471	1
546.717	2	InCon	MC	0.479	1
551.517	2	InCon	PC50	1.675	0
557.517	2	Con	MC	0.701	1
561.117	2	InCon	MC	0.7475	1
564.717	2	Con	PC50	0.7795	1
570.717	2	InCon	MC	0.467	1
575.517	2	InCon	MC	0.8065	1
580.317	2	InCon	PC50	0.6855	1
583.917	2	Con	PC50	0.474	1
589.917	2	Con	MC	0.712	1
595.916	2	InCon	MC	0.6705	1
600.716	2	Con	MC	0.7255	1
604.316	2	Con	MC	0.6795	1
