onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.711	2	Con	PC50	0.6705	1
36.711	2	Con	MC	0.4785	1
42.711	2	Con	MC	0.621	1
46.311	2	InCon	MC	0.7325	1
51.111	2	Con	PC50	0.6805	1
54.711	2	InCon	MC	0.6475	1
60.711	2	Con	MC	0.476	1
65.511	2	InCon	PC50	0.8195	1
71.511	2	Con	PC50	0.615	1
76.31	2	Con	MC	0.453	1
81.11	2	InCon	PC50	NA	1
84.71	2	Con	MC	0.6095	1
88.31	2	Con	PC50	0.5595	1
91.91	2	InCon	MC	NA	1
95.51	2	Con	MC	0.628	1
100.31	2	InCon	MC	0.469	1
103.91	2	InCon	PC50	0.737	1
109.91	2	InCon	MC	0.6915	1
115.91	2	Con	MC	0.641	1
121.91	2	Con	MC	0.593	1
126.709	2	InCon	PC50	0.8155	1
132.709	2	Con	MC	0.6775	1
137.509	2	Con	PC50	0.4815	1
141.109	2	Con	MC	0.67	1
145.909	2	InCon	MC	0.465	1
149.509	2	Con	MC	0.6935	1
155.509	2	Con	MC	0.6155	1
161.509	2	Con	MC	0.4665	1
166.309	2	Con	MC	0.696	1
171.109	2	Con	MC	0.5855	1
174.708	2	Con	MC	0.626	1
179.508	2	InCon	PC50	0.711	1
183.108	2	InCon	PC50	0.7825	1
186.708	2	Con	MC	0.6665	1
191.508	2	Con	MC	0.6635	1
197.508	2	Con	PC50	0.772	1
233.507	2	InCon	MC	0.4625	1
237.107	2	InCon	MC	0.4565	1
240.707	2	Con	MC	0.633	1
245.507	2	Con	MC	0.6045	1
251.507	2	Con	MC	0.6175	1
256.307	2	InCon	MC	0.6405	1
259.907	2	InCon	PC50	0.639	1
265.907	2	InCon	PC50	0.706	1
269.507	2	InCon	MC	0.8405	1
274.306	2	Con	PC50	0.683	1
279.106	2	Con	PC50	0.611	1
285.106	2	Con	PC50	0.6145	1
291.106	2	Con	MC	0.613	1
297.106	2	Con	MC	0.457	1
301.906	2	Con	MC	0.462	1
306.706	2	Con	MC	0.6515	1
312.706	2	Con	MC	0.6125	1
318.706	2	Con	MC	0.7585	1
322.305	2	Con	MC	0.681	1
325.905	2	Con	MC	0.4685	1
329.505	2	Con	MC	1.1595	1
333.105	2	InCon	PC50	0.8355	1
339.105	2	Con	PC50	0.72	1
343.905	2	InCon	PC50	1.6785	1
348.705	2	InCon	PC50	0.7375	1
354.705	2	Con	MC	0.682	1
358.305	2	Con	MC	0.6645	1
361.905	2	InCon	MC	0.76	1
366.705	2	Con	MC	0.6065	1
371.504	2	Con	PC50	0.471	1
377.518	2	Con	MC	0.5955	1
382.318	2	InCon	PC50	0.751	1
385.917	2	InCon	MC	NA	1
389.517	2	Con	MC	0.478	1
394.317	2	Con	PC50	1.0725	1
400.317	2	Con	MC	0.7305	1
436.316	2	InCon	PC50	0.819	1
441.116	2	Con	MC	0.62	1
445.916	2	Con	MC	0.6195	1
451.916	2	InCon	MC	0.477	1
455.516	2	Con	MC	0.6335	1
461.516	2	Con	PC50	0.735	1
466.316	2	Con	MC	0.701	1
469.916	2	Con	MC	0.4695	1
475.916	2	Con	MC	0.478	1
479.516	2	InCon	PC50	0.7785	1
485.515	2	InCon	MC	0.4635	1
490.315	2	InCon	MC	0.48	1
493.915	2	Con	PC50	0.7705	1
498.715	2	InCon	PC50	0.8665	1
502.315	2	InCon	PC50	0.7155	1
505.915	2	InCon	PC50	2.4175	0
511.915	2	InCon	MC	0.777	1
516.715	2	Con	PC50	0.8255	1
521.515	2	Con	MC	0.4745	1
525.115	2	Con	MC	0.743	1
531.115	2	Con	PC50	0.8115	1
537.114	2	Con	MC	0.631	1
540.714	2	Con	PC50	0.478	1
546.714	2	InCon	MC	0.839	1
551.514	2	Con	MC	0.467	1
557.514	2	Con	MC	0.633	1
562.314	2	Con	MC	0.6905	1
568.314	2	Con	MC	0.472	1
573.114	2	InCon	PC50	NA	1
576.714	2	Con	MC	0.9015	1
581.514	2	Con	MC	0.738	1
587.513	2	Con	MC	0.473	1
591.113	2	Con	PC50	0.682	1
594.713	2	Con	MC	0.7135	1
599.513	2	Con	MC	0.471	1
603.113	2	InCon	MC	0.4735	1
