onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.108	8.5	Incongruent	AttendNumber	n/a	1.293	1	1
44.307	8.5	Incongruent	AttendNumber	repeat	0.851	1	1
56.307	8.5	Congruent	AttendLetter	switch	1.152	1	1
68.307	8.5	Congruent	AttendLetter	repeat	0.867	2	1
81.507	8.5	Congruent	AttendNumber	switch	0.934	1	1
92.306	8.5	Congruent	AttendNumber	repeat	1.203	2	1
103.106	8.5	Congruent	AttendNumber	repeat	0.751	1	1
116.306	8.5	Incongruent	AttendLetter	switch	0.917	1	1
127.106	8.5	Incongruent	AttendLetter	repeat	0.562	1	1
139.106	8.5	Congruent	AttendNumber	switch	0.751	1	1
152.305	8.5	Incongruent	AttendLetter	switch	0.525	2	1
163.105	8.5	Congruent	AttendNumber	switch	0.74	2	1
176.305	8.5	Congruent	AttendLetter	switch	0.686	2	1
188.305	8.5	Congruent	AttendLetter	repeat	1.074	2	1
200.318	8.5	Incongruent	AttendNumber	switch	0.835	1	1
213.517	8.5	Congruent	AttendLetter	switch	0.755	2	1
224.317	8.5	Congruent	AttendLetter	repeat	1.565	1	1
235.117	8.5	Congruent	AttendNumber	switch	0.661	1	1
277.116	8.5	Congruent	AttendNumber	n/a	0.62	1	1
290.316	8.5	Congruent	AttendLetter	switch	0.842	2	1
301.116	8.5	Congruent	AttendLetter	repeat	0.445	1	1
313.115	8.5	Congruent	AttendNumber	switch	1.341	2	1
326.315	8.5	Congruent	AttendNumber	repeat	1.006	1	1
339.515	8.5	Incongruent	AttendNumber	repeat	2.106	2	1
350.315	8.5	Congruent	AttendLetter	switch	0.578	1	1
362.314	8.5	Congruent	AttendNumber	switch	0.703	2	1
374.314	8.5	Incongruent	AttendLetter	switch	0.851	1	0
385.114	8.5	Incongruent	AttendLetter	repeat	1.727	2	1
395.914	8.5	Congruent	AttendLetter	repeat	0.64	2	1
407.913	8.5	Incongruent	AttendNumber	switch	0.941	2	1
421.113	8.5	Incongruent	AttendNumber	repeat	0.854	2	1
433.113	8.5	Congruent	AttendLetter	switch	1.324	1	1
446.313	8.5	Congruent	AttendLetter	repeat	0.647	1	0
459.512	8.5	Incongruent	AttendNumber	switch	0.93	2	1
470.312	8.5	Incongruent	AttendLetter	switch	1.119	1	1
481.112	8.5	Congruent	AttendNumber	switch	2.339	1	1
523.111	8.5	Incongruent	AttendLetter	n/a	0.654	1	1
533.911	8.5	Incongruent	AttendLetter	repeat	0.798	2	1
547.111	8.5	Congruent	AttendLetter	repeat	0.539	2	1
559.11	8.5	Congruent	AttendLetter	repeat	0.556	2	1
571.11	8.5	Incongruent	AttendNumber	switch	0.678	2	1
584.31	8.5	Congruent	AttendNumber	repeat	2.11	1	1
595.11	8.5	Congruent	AttendLetter	switch	1.209	1	1
608.309	8.5	Congruent	AttendNumber	switch	1.794	2	1
619.109	8.5	Congruent	AttendNumber	repeat	1.047	1	1
631.109	8.5	Congruent	AttendNumber	repeat	1.277	2	1
644.309	8.5	Congruent	AttendLetter	switch	0.486	1	1
656.308	8.5	Congruent	AttendLetter	repeat	0.764	2	1
667.108	8.5	Congruent	AttendNumber	switch	1.487	2	1
679.108	8.5	Congruent	AttendLetter	switch	0.468	1	1
689.908	8.5	Congruent	AttendNumber	switch	0.791	1	1
703.107	8.5	Incongruent	AttendLetter	switch	0.607	1	1
715.107	8.5	Incongruent	AttendNumber	switch	0.999	1	1
725.907	8.5	Incongruent	AttendNumber	repeat	2.768	2	1
