onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.111	8.5	Congruent	AttendNumber	n/a	0.531	2	1
41.91	8.5	Congruent	AttendLetter	switch	0.752	2	1
53.91	8.5	Incongruent	AttendLetter	repeat	0.635	1	1
67.11	8.5	Congruent	AttendLetter	repeat	0.551	2	1
77.91	8.5	Incongruent	AttendNumber	switch	1.601	1	1
89.909	8.5	Congruent	AttendNumber	repeat	0.862	2	1
103.109	8.5	Congruent	AttendNumber	repeat	1.023	1	1
115.109	8.5	Congruent	AttendLetter	switch	0.608	2	1
128.309	8.5	Congruent	AttendLetter	repeat	0.641	1	1
139.108	8.5	Incongruent	AttendNumber	switch	1.213	2	1
151.108	8.5	Incongruent	AttendNumber	repeat	1.224	2	1
163.108	8.5	Congruent	AttendNumber	repeat	0.91	2	1
173.908	8.5	Congruent	AttendLetter	switch	0.822	1	1
187.107	8.5	Congruent	AttendNumber	switch	1.484	1	1
200.307	8.5	Congruent	AttendLetter	switch	1.954	1	1
211.107	8.5	Incongruent	AttendLetter	repeat	0.638	2	1
224.307	8.5	Congruent	AttendNumber	switch	1.545	1	1
236.306	8.5	Incongruent	AttendLetter	switch	1.614	2	1
277.106	8.5	Congruent	AttendLetter	n/a	0.477	1	1
287.905	8.5	Congruent	AttendNumber	switch	1.293	1	1
298.705	8.5	Incongruent	AttendNumber	repeat	0.931	1	1
309.505	8.5	Incongruent	AttendNumber	repeat	1.024	1	1
322.705	8.5	Incongruent	AttendLetter	switch	1.095	1	1
334.704	8.5	Congruent	AttendLetter	repeat	0.564	2	1
346.704	8.5	Incongruent	AttendLetter	repeat	1.53	2	1
359.904	8.5	Congruent	AttendNumber	switch	0.889	2	1
371.904	8.5	Congruent	AttendLetter	switch	0.602	2	1
385.103	8.5	Congruent	AttendLetter	repeat	0.973	1	1
397.103	8.5	Congruent	AttendLetter	repeat	0.493	2	1
409.103	8.5	Congruent	AttendLetter	repeat	0.876	2	1
419.903	8.5	Congruent	AttendNumber	switch	1.482	1	1
431.902	8.5	Congruent	AttendLetter	switch	1.997	1	1
445.102	8.5	Incongruent	AttendNumber	switch	0.973	2	1
458.302	8.5	Congruent	AttendNumber	repeat	1.587	1	1
469.102	8.5	Incongruent	AttendNumber	repeat	0.799	1	1
482.301	8.5	Congruent	AttendNumber	repeat	0.718	1	1
523.101	8.5	Congruent	AttendLetter	n/a	0.487	1	1
533.9	8.5	Incongruent	AttendLetter	repeat	1.148	2	1
547.1	8.5	Congruent	AttendLetter	repeat	0.5	2	1
560.3	8.5	Incongruent	AttendLetter	repeat	0.499	1	1
571.1	8.5	Congruent	AttendNumber	switch	1.307	1	1
583.113	8.5	Congruent	AttendNumber	repeat	1.038	2	1
595.112	8.5	Incongruent	AttendLetter	switch	2.717	1	0
607.112	8.5	Congruent	AttendNumber	switch	1.649	1	1
620.312	8.5	Congruent	AttendLetter	switch	0.569	2	1
631.112	8.5	Congruent	AttendNumber	switch	0.57	2	1
644.311	8.5	Incongruent	AttendNumber	repeat	1.096	1	1
655.111	8.5	Congruent	AttendNumber	repeat	1.011	2	1
667.111	8.5	Congruent	AttendNumber	repeat	1.163	1	1
677.911	8.5	Incongruent	AttendLetter	switch	0.644	2	1
689.91	8.5	Incongruent	AttendLetter	repeat	0.519	1	1
703.11	8.5	Congruent	AttendLetter	repeat	0.682	2	1
713.91	8.5	Congruent	AttendNumber	switch	2.213	1	0
727.11	8.5	Incongruent	AttendNumber	repeat	1.219	2	1
