onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.717	2	Con	PC50	0.669	1
35.516	2	Con	PC50	0.6695	1
39.116	2	Con	PC50	0.724	1
45.115	2	Con	MC	0.7015	1
51.114	2	Con	MC	0.66	1
54.713	2	Con	MC	0.643	1
59.512	2	Con	PC50	0.703	1
65.511	2	Con	MC	0.651	1
71.51	2	Con	MC	0.6945	1
75.11	2	InCon	PC50	1.1095	1
78.726	2	Con	MC	0.726	1
83.525	2	InCon	MC	1.331	1
88.324	2	Con	MC	0.695	1
94.324	2	InCon	PC50	1.2265	1
99.123	2	Con	MC	0.813	1
103.922	2	InCon	PC50	0.9235	1
109.921	2	Con	MC	0.8015	1
113.521	2	Con	MC	0.881	1
119.52	2	Con	PC50	0.858	1
123.119	2	InCon	MC	0.935	1
126.718	2	Con	MC	0.677	1
132.718	2	InCon	PC50	0.85	1
136.317	2	InCon	PC50	1.175	1
141.116	2	Con	MC	0.6585	1
145.915	2	Con	PC50	0.621	1
150.715	2	InCon	MC	0.8935	1
156.714	2	Con	MC	0.682	1
160.313	2	Con	MC	0.6255	1
166.312	2	Con	MC	0.598	1
169.912	2	InCon	MC	1.101	1
173.511	2	InCon	MC	0.9185	1
179.51	2	Con	MC	0.6045	1
185.526	2	Con	MC	0.8575	1
190.325	2	InCon	PC50	0.8855	1
195.124	2	Con	MC	0.776	1
198.724	2	InCon	MC	1.19	1
233.518	2	Con	MC	0.741	1
239.517	2	InCon	PC50	0.919	1
244.317	2	InCon	MC	0.844	1
250.316	2	Con	MC	0.72	1
255.115	2	InCon	MC	0.9825	1
258.714	2	Con	MC	0.649	1
262.314	2	Con	MC	1.1365	1
265.913	2	InCon	PC50	0.8265	1
271.912	2	Con	MC	0.6625	1
275.512	2	Con	MC	0.7275	1
280.311	2	Con	PC50	0.808	1
286.31	2	InCon	PC50	1.2615	1
291.126	2	Con	PC50	0.7905	1
295.925	2	InCon	PC50	0.7385	1
300.724	2	InCon	PC50	0.7605	1
305.524	2	Con	MC	0.8635	1
309.123	2	Con	MC	0.645	1
315.122	2	Con	MC	0.7885	1
318.722	2	InCon	MC	0.7305	1
324.721	2	InCon	MC	0.8675	1
329.52	2	Con	MC	0.8095	1
335.519	2	Con	MC	0.647	1
341.518	2	Con	MC	0.6325	1
345.117	2	InCon	MC	1.1615	1
348.717	2	Con	MC	0.708	1
353.516	2	Con	MC	0.6215	1
358.315	2	Con	PC50	0.714	1
364.314	2	Con	PC50	0.908	1
369.114	2	Con	PC50	0.78	1
372.713	2	InCon	MC	0.9925	1
376.313	2	Con	MC	0.9395	1
379.912	2	Con	MC	0.8085	1
384.711	2	Con	MC	0.744	1
390.71	2	Con	MC	0.7795	1
396.726	2	InCon	PC50	0.999	1
402.725	2	Con	PC50	0.9125	1
436.32	2	Con	PC50	0.6725	1
439.919	2	Con	MC	0.7985	1
445.918	2	InCon	PC50	0.92	1
449.518	2	Con	MC	n/a	1
454.317	2	Con	MC	0.7745	1
457.916	2	InCon	MC	0.661	1
461.516	2	InCon	MC	0.7785	1
467.515	2	Con	MC	0.6975	1
472.314	2	InCon	MC	1.6	1
478.313	2	Con	MC	0.648	1
484.312	2	Con	MC	0.709	1
489.112	2	InCon	PC50	1.6535	1
493.911	2	Con	MC	0.6335	1
497.51	2	Con	MC	0.706	1
501.11	2	InCon	MC	0.745	1
504.726	2	InCon	MC	0.8825	1
509.525	2	Con	MC	0.8105	1
513.124	2	Con	MC	0.7155	1
519.123	2	Con	MC	0.955	1
523.923	2	InCon	PC50	0.891	1
529.922	2	InCon	PC50	0.8345	1
534.721	2	Con	MC	0.5745	1
540.72	2	Con	PC50	0.8035	1
546.719	2	Con	PC50	0.6895	1
551.518	2	Con	MC	0.563	1
556.318	2	InCon	PC50	0.894	1
561.117	2	Con	MC	0.6915	1
567.116	2	Con	MC	0.5755	1
573.115	2	Con	PC50	0.73	1
576.714	2	Con	MC	0.572	1
581.514	2	Con	MC	0.783	1
585.113	2	InCon	MC	2.077	0
591.112	2	Con	PC50	0.888	1
597.111	2	InCon	PC50	0.892	1
600.711	2	Con	MC	0.554	1
605.51	2	Con	PC50	0.732	1
