onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.117	8.5	Congruent	AttendNumber	n/a	1.058	2	1
43.115	8.5	Congruent	AttendNumber	repeat	1.253	1	1
53.914	8.5	Congruent	AttendLetter	switch	0.977	1	1
65.912	8.5	Congruent	AttendLetter	repeat	1.047	2	1
77.91	8.5	Congruent	AttendLetter	repeat	0.81	2	1
91.108	8.5	Congruent	AttendLetter	repeat	1.101	1	1
104.306	8.5	Incongruent	AttendNumber	switch	1.1	2	1
115.104	8.5	Incongruent	AttendLetter	switch	1.977	1	1
128.318	8.5	Incongruent	AttendLetter	repeat	2.292	2	1
139.117	8.5	Congruent	AttendNumber	switch	0.797	2	1
149.915	8.5	Incongruent	AttendLetter	switch	1.394	1	0
161.913	8.5	Congruent	AttendNumber	switch	1.786	1	1
175.111	8.5	Congruent	AttendLetter	switch	1.545	1	1
185.909	8.5	Incongruent	AttendNumber	switch	1.174	1	1
199.107	8.5	Congruent	AttendNumber	repeat	0.863	2	1
212.305	8.5	Congruent	AttendLetter	switch	1.485	2	1
224.32	8.5	Congruent	AttendNumber	switch	1.468	1	1
235.118	8.5	Incongruent	AttendNumber	repeat	1.232	2	1
277.111	8.5	Congruent	AttendNumber	n/a	2.059	1	1
290.309	8.5	Congruent	AttendLetter	switch	0.958	2	1
303.507	8.5	Incongruent	AttendLetter	repeat	2.042	2	1
314.305	8.5	Incongruent	AttendNumber	switch	1.301	2	0
325.12	8.5	Congruent	AttendLetter	switch	1.017	2	1
337.118	8.5	Congruent	AttendLetter	repeat	2.149	2	1
349.116	8.5	Congruent	AttendNumber	switch	2.371	1	1
359.915	8.5	Incongruent	AttendNumber	repeat	0.933	1	1
371.913	8.5	Congruent	AttendLetter	switch	1.206	1	1
385.111	8.5	Congruent	AttendLetter	repeat	1.324	1	1
395.909	8.5	Incongruent	AttendLetter	repeat	0.985	1	1
409.107	8.5	Congruent	AttendLetter	repeat	0.968	2	1
422.305	8.5	Incongruent	AttendNumber	switch	1.795	2	1
433.12	8.5	Congruent	AttendNumber	repeat	1.371	1	1
443.918	8.5	Congruent	AttendLetter	switch	0.938	1	1
455.916	8.5	Congruent	AttendNumber	switch	1.488	1	1
469.114	8.5	Incongruent	AttendNumber	repeat	1.051	1	1
481.112	8.5	Congruent	AttendNumber	repeat	1.256	2	1
523.105	8.5	Incongruent	AttendLetter	n/a	1.345	2	1
536.32	8.5	Congruent	AttendNumber	switch	1.054	2	1
549.518	8.5	Congruent	AttendLetter	switch	1.357	2	1
561.516	8.5	Congruent	AttendLetter	repeat	1.322	1	1
573.514	8.5	Incongruent	AttendLetter	repeat	0.985	1	1
584.312	8.5	Incongruent	AttendLetter	repeat	0.8	1	0
597.51	8.5	Congruent	AttendNumber	switch	0.753	2	1
609.508	8.5	Congruent	AttendNumber	repeat	1.135	1	1
620.306	8.5	Congruent	AttendLetter	switch	1.48	2	1
631.104	8.5	Incongruent	AttendLetter	repeat	1.33	2	1
644.319	8.5	Incongruent	AttendNumber	switch	0.953	2	0
655.117	8.5	Congruent	AttendNumber	repeat	1.396	1	1
667.115	8.5	Congruent	AttendNumber	repeat	1.279	2	1
677.914	8.5	Congruent	AttendNumber	repeat	0.976	1	1
691.111	8.5	Congruent	AttendNumber	repeat	1.549	2	1
703.11	8.5	Incongruent	AttendNumber	repeat	1.782	2	1
713.908	8.5	Congruent	AttendLetter	switch	1.927	2	1
725.906	8.5	Incongruent	AttendLetter	repeat	0.792	1	1
