csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3535.799702355377	3065.448979938576	4286.369184215335	n/a	n/a	n/a	0.0379941936	0.0222218973	0.036920947200000005	-0.0089507267	-0.0191634818	-0.011057953600000002	-0.04763754480000001	-0.0077244537	0.00643393	-0.0166793214	0.0224171362	-0.1031197475	0.0577348291	0.0577342355	0.0577332462	0.0577318613	0.0577300806	0.057727904299999994	0.0577253323	0.0577223647	0.0577190014	0.0577152426	0.0	0.0964799	0.0890697	-0.00015777	-0.0	0.0
3476.304242960617	3069.7460088630824	4263.061282013141	1.085548	27.959768	0.07340118699999998	0.049753402599999996	-0.0071476413	-0.0523229463	0.0360059427	-0.0173983775	-0.0082312475	-0.0364603868	0.0111066745	-0.0203179715	0.0159261948	0.0384634491	0.005720455699999999	0.0577332462	0.057727904299999994	0.0577190014	0.057706538200000004	0.0576905153	0.0576709338	0.0576477949	0.0576211	0.0575908508	0.0575570491	0.000502987	0.0663131	0.0823196	0.000318006	1.32192e-23	0.00024385
3468.040087914587	3066.29485778535	4253.095288117586	1.120826	28.868422	0.359152137	0.0741895793	-0.0023312616	-0.014293058899999999	0.018362654	0.0412889516	-0.0500662596	-0.0639940513	0.019324823300000002	0.0431670591	0.0546442125	0.021859774	0.0067872117	0.0577300806	0.0577152426	0.0576905153	0.057655903099999996	0.0576114118	0.0575570491	0.057492824299999995	0.0574187484	0.0573348341	0.0572410958	0.0	0.237528	0.197233	-0.0008885609999999998	-0.0	0.0
3458.217871158321	3066.359596450879	4246.2631455116025	1.207347	31.09688	0.312653239	0.047733423	0.0239625965	0.0241080758	-0.033934728	0.021951628799999998	0.0163504734	-0.0498355294	0.0100533615	-0.0164995766	-0.0061419901	-0.051375984000000006	0.0019821007	0.0577253323	0.0576962517	0.0576477949	0.0575799782	0.057492824299999995	0.0573863625	0.0572606286	0.05711566480000001	0.056951519699999995	0.0567682486	0.000181234	0.0387694	0.117415	-0.000296201	-0.0	8.554809999999998e-05
3451.1886414410687	3068.714618095039	4248.15173449577	0.914521	23.554733	0.127368961	0.0399459889	0.0190653922	-0.0188307159	0.0227514922	0.0393320614	0.08495683279999999	-0.0401339936	0.0012396811	-0.0086626818	-0.025371626600000002	-0.0210471746	0.057712765199999995	0.0577190014	0.0576709338	0.0575908508	0.057478796799999995	0.0573348341	0.0571590425	0.056951519699999995	0.0567123809	0.056441758700000004	0.056139803499999995	0.0155205	0.0918004	0.139103	-0.000443907	0.000226034	0.000458022
3464.742562215457	3065.503183302404	4251.396524579332	1.178537	30.354832	0.35247675709000004	0.047839846500000005	0.0122347298	0.0151337301	0.0218848406	0.0280099998	-0.049107398899999995	-0.0419343044	-0.0042297416	0.0494367016	0.0224773168	0.009906009300000001	0.0006127136	0.057711088099999995	0.0576392917	0.057519697	0.0573524034	0.0571375495	0.056875313499999997	0.0565659128	0.0562096042	0.0558066829	0.0553574832	6.87291e-06	0.275335	0.222714	-0.00122029	-0.0	6.40884e-05
3467.290301481088	3064.250551198625	4244.4325069700735	1.072918	27.634474	0.24321165308999995	0.0123379882	0.0340551341	0.06123518519999999	-0.0576832082	0.0031665425	-0.0090352049	-0.0206517658	-0.018923603400000003	0.0175076357	0.002424604	-0.0648981052	-0.0492243449	0.0577015927	0.0576013287	0.0574343511	0.057200853200000006	0.056901105599999995	0.0565354553	0.0561043259	0.0556082167	0.05504770230000001	0.054423431900000006	0.000234296	0.119937	0.16703499999999996	-0.000620693	-0.0	0.000102636
3458.23408588714	3071.2907283894024	4246.2542985689315	1.011872	26.062159	0.200992807	-0.0119704915	0.0263254954	0.0029564472999999997	-0.0384683066	-0.0067540372	0.027678503900000002	-0.0036948914	-0.021631829300000002	-0.0314525279	-0.0090122411	-0.0461098136	0.0098247823	0.0576905153	0.0575570491	0.0573348341	0.0570242129	0.0566256646	0.056139803499999995	0.05556737900000001	0.0549092736	0.054166502000000005	0.053340209699999995	0.000361663	0.00270166	0.12930100000000003	0.00027943	-0.0	0.000120435
3460.178984699192	3070.526995358796	4240.098927986776	1.01475	26.136286	0.065776694	-0.0044159355	0.014133018600000002	-0.025178810099999997	0.003200889	-0.0297492941	-0.0164165267	-0.0053136966	-0.01875526	-0.0324364696	0.0155636947	0.0190913607	-0.0050136335	0.0576778563	0.05750645769999999	0.057221170599999996	0.0568225599	0.0563114151	0.055688748499999996	0.054955793200000005	0.0541140009	0.053165038600000006	0.0521107857	0.000177189	0.0544817	0.120493	0.000239772	-0.0	6.00094e-05
3455.36089385022	3066.915829843623	4234.7743387525925	1.107496	28.525078	0.3219469003	0.0220655419	0.0198406254	-0.0401016998	9.24066e-05	0.0420119089	-0.0609386603	-0.0203844953	-0.0182479548	0.0222662443	0.0631530679	0.0212755584	0.002035987	0.0576636161	0.0574495601	0.0570933886	0.0565959827	0.055958572699999994	0.0551827354	0.0542703902	0.0532237939	0.0520455355	0.0507385297	5.41987e-05	0.234172	0.21757	-0.000653039	-0.0	5.16882e-05
3452.4403605961243	3064.5151552254224	4230.517733683398	1.01113	26.043036	0.2171679413	0.007011059300000001	0.024838526	0.005251585	-0.0635876257	0.0273888691	-0.0222698494	-0.014857227800000001	-0.0198343183	-0.0010964085	0.0493528939	-0.0411444666	-0.0099046128	0.0576477949	0.0573863625	0.056951519699999995	0.0563445805	0.05556737900000001	0.0546222637	0.0535120905	0.052240214199999996	0.0508104782	0.0492272028	0.00319991	0.10245000000000001	0.156565	-0.000286229	-0.0	-7.4064e-06
3445.096246636188	3064.606308487972	4229.401405175808	0.974203	25.091927	0.10012871000000001	0.0085289623	0.023671846099999998	-0.0598522473	-0.044271665999999994	0.029133809500000003	0.010305928399999999	-0.0123656124	-0.0225704579	-0.037149724700000004	0.0428060565	-0.026346768	0.0311384058	0.0576303933	0.057316871900000003	0.056795598899999994	0.056068463799999996	0.0551381022	0.0540078863	0.05268191269999999	0.0511649875	0.049462609000000005	0.047580947699999994	0.0116605	0.103652	0.120968	0.000454325	0.000125789	0.000223633
3452.3023906268004	3062.413286193167	4233.045647865181	1.067529	27.49568	0.28592535	0.0298363278	0.0297372056	-0.0083027557	-0.0362470046	0.0592681398	-0.030051234399999998	-0.030202745899999998	-0.0234671129	0.032712336099999996	0.0673346985	-0.0295487408	0.0035361357	0.0576114118	0.0572410958	0.0566256646	0.055767753600000004	0.054671036500000006	0.053340209699999995	0.05178097190000001	0.05	0.0480049204	0.045804276500000005	0.017237599999999995	0.23892	0.205036	-0.000653786	0.000203887	0.000189597
3459.8481752764183	3064.923130966682	4238.2911659594865	1.07041	27.569891	0.271250785	0.006092919499999999	0.0362664887	0.035716159500000004	-0.0894829506	-0.0044719983	0.0093777353	-0.015730597199999998	-0.0222908511	-0.01080316	0.016586941299999998	-0.0959177449	-0.0235006162	0.0575908508	0.0571590425	0.056441758700000004	0.055442581799999995	0.054166502000000005	0.0526198927	0.0508104782	0.048747295499999996	0.046440649	0.0439020589	0.0227142	0.0851861	0.135562	-6.18913e-05	0.000396534	0.000256381
3454.935691541824	3068.9564719775817	4237.9777123366575	0.869719	22.40081	0.06519028500000001	-0.0152215701	0.0196115976	0.0031805567	-0.0393281175	-0.0114188616	0.0476695526	0.0052272744	-0.018962525900000003	-0.027407741	-0.0073080071	-0.0475274584	0.0205190825	0.0575687109	0.0570707212	0.0562439267	0.055093091100000005	0.053624844500000005	0.0518476463	0.0497717353	0.0474090717	0.0447732676	0.0418795088	0.0149566	0.110204	0.142213	-0.000259282	0.00011814400000000003	0.000216886
3466.261390072925	3066.0716315376994	4241.288311628457	0.969889	24.980833	0.229655105	-0.012970299199999999	0.021039749500000003	0.015354341899999999	-0.0179663267	-0.015420077800000001	-0.0303860013	0.0075296795	-0.024953193399999997	0.0212400204	0.0364388758	-0.0210525275	-0.0198693487	0.0575449928	0.0569761414	0.0560322174	0.0547194347	0.0530464353	0.0510242324	0.048666138399999996	0.0459876763	0.0430064784	0.03974217	0.018619	0.218226	0.205122	-0.00094679	0.000358047	4.30629e-05
