onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.116	8.5	Congruent	AttendNumber	n/a	0.996	1	1
41.914	8.5	Congruent	AttendLetter	switch	1.033	1	1
55.112	8.5	Incongruent	AttendLetter	repeat	1.275	2	0
68.31	8.5	Congruent	AttendLetter	repeat	0.723	1	1
81.508	8.5	Congruent	AttendNumber	switch	1.376	1	1
93.506	8.5	Incongruent	AttendNumber	repeat	1.373	1	1
105.504	8.5	Incongruent	AttendLetter	switch	0.757	1	1
116.319	8.5	Congruent	AttendLetter	repeat	0.928	2	1
127.117	8.5	Congruent	AttendNumber	switch	1.343	1	1
139.115	8.5	Incongruent	AttendLetter	switch	0.699	1	0
149.914	8.5	Congruent	AttendNumber	switch	0.988	1	1
163.112	8.5	Incongruent	AttendNumber	repeat	1.385	1	1
175.11	8.5	Congruent	AttendLetter	switch	2.132	2	1
188.308	8.5	Congruent	AttendNumber	switch	1.265	2	1
199.106	8.5	Congruent	AttendLetter	switch	0.862	2	1
211.104	8.5	Congruent	AttendNumber	switch	2.032	2	1
224.319	8.5	Congruent	AttendLetter	switch	1.1	2	1
235.117	8.5	Incongruent	AttendNumber	switch	1.37	1	1
277.11	8.5	Congruent	AttendNumber	n/a	1.132	1	1
289.108	8.5	Congruent	AttendLetter	switch	1.468	1	1
301.106	8.5	Incongruent	AttendNumber	switch	1.333	2	1
311.905	8.5	Incongruent	AttendLetter	switch	1.31	1	1
322.72	8.5	Incongruent	AttendNumber	switch	1.427	2	1
335.918	8.5	Congruent	AttendLetter	switch	0.945	1	0
349.116	8.5	Congruent	AttendLetter	repeat	1.562	2	1
361.114	8.5	Congruent	AttendNumber	switch	1.206	1	1
374.312	8.5	Incongruent	AttendNumber	repeat	1.507	1	0
385.11	8.5	Incongruent	AttendLetter	switch	1.001	2	1
397.108	8.5	Incongruent	AttendLetter	repeat	0.733	2	1
407.906	8.5	Congruent	AttendLetter	repeat	0.753	2	1
419.904	8.5	Congruent	AttendNumber	switch	0.916	1	0
430.719	8.5	Congruent	AttendNumber	repeat	1.074	1	1
442.717	8.5	Congruent	AttendNumber	repeat	1.373	2	1
455.915	8.5	Incongruent	AttendNumber	repeat	1.058	2	1
466.714	8.5	Congruent	AttendLetter	switch	0.875	2	0
479.911	8.5	Congruent	AttendLetter	repeat	1.354	2	0
523.105	8.5	Congruent	AttendLetter	n/a	0.948	1	1
536.319	8.5	Incongruent	AttendLetter	repeat	1.418	2	0
547.117	8.5	Incongruent	AttendNumber	switch	1.078	1	1
557.916	8.5	Congruent	AttendLetter	switch	1.543	1	0
571.114	8.5	Congruent	AttendNumber	switch	1.41	1	1
583.112	8.5	Congruent	AttendLetter	switch	0.742	1	1
595.11	8.5	Congruent	AttendNumber	switch	1.409	1	1
608.308	8.5	Congruent	AttendLetter	switch	1.784	1	1
620.306	8.5	Congruent	AttendLetter	repeat	1.252	2	1
631.104	8.5	Congruent	AttendLetter	repeat	0.245	2	1
643.119	8.5	Congruent	AttendNumber	switch	1.874	1	1
653.917	8.5	Congruent	AttendNumber	repeat	1.838	2	1
664.716	8.5	Incongruent	AttendNumber	repeat	1.566	2	1
676.714	8.5	Incongruent	AttendNumber	repeat	1.795	2	1
688.712	8.5	Incongruent	AttendLetter	switch	1.059	2	1
699.51	8.5	Incongruent	AttendLetter	repeat	2.208	1	1
712.708	8.5	Congruent	AttendNumber	switch	0.502	2	1
725.906	8.5	Congruent	AttendNumber	repeat	0.75	2	1
