onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.719	2	InCon	PC50	0.9245	1
36.718	2	Con	MC	0.7465	1
40.317	2	Con	MC	0.745	1
45.116	2	InCon	MC	1.054	1
48.716	2	Con	MC	0.9745	1
52.315	2	Con	MC	0.903	1
57.115	2	InCon	PC50	1.1185	0
63.114	2	Con	PC50	1.2165	1
69.113	2	Con	MC	0.8655	1
75.112	2	InCon	MC	0.915	1
79.911	2	InCon	MC	1.006	1
83.51	2	InCon	MC	0.9305	1
88.31	2	Con	PC50	0.893	1
91.909	2	InCon	PC50	1.0305	1
97.925	2	Con	MC	0.9345	1
101.524	2	Con	MC	0.7555	1
106.323	2	InCon	PC50	1.007	1
111.123	2	Con	MC	0.9585	1
117.122	2	Con	MC	0.903	1
120.721	2	Con	MC	0.827	1
124.321	2	Con	MC	1.109	1
129.12	2	Con	PC50	0.78	1
135.119	2	Con	PC50	1.089	1
139.918	2	Con	MC	0.84	1
145.917	2	Con	MC	0.821	1
150.716	2	Con	PC50	2.719	1
154.316	2	InCon	MC	1.0055	1
157.915	2	Con	MC	0.818	1
163.914	2	InCon	PC50	0.958	1
168.714	2	Con	MC	0.7955	1
173.513	2	Con	MC	0.8175	1
177.112	2	InCon	PC50	1.186	1
183.111	2	InCon	MC	1.0185	1
187.911	2	Con	MC	0.8495	1
193.91	2	Con	MC	0.9095	1
197.509	2	Con	PC50	1.0025	1
233.52	2	InCon	MC	0.886	1
239.519	2	InCon	MC	0.892	1
243.118	2	Con	MC	0.788	1
246.718	2	Con	PC50	0.7785	1
252.717	2	Con	MC	1.131	1
257.516	2	Con	PC50	1.008	1
263.515	2	Con	MC	1.1555	1
267.115	2	Con	MC	0.8795	1
273.114	2	InCon	MC	0.9175	1
276.713	2	Con	MC	0.917	1
281.512	2	Con	MC	1.0715	1
286.312	2	Con	MC	1.1175	1
291.111	2	Con	MC	1.2635	1
295.91	2	InCon	PC50	1.039	1
299.509	2	Con	PC50	0.9825	1
304.309	2	Con	MC	1.136	1
310.324	2	InCon	MC	1.4065	unintelligible
316.323	2	Con	MC	0.7725	1
319.923	2	Con	MC	0.869	1
324.722	2	InCon	PC50	0.8455	1
328.322	2	InCon	MC	0.8635	1
333.121	2	InCon	PC50	1.134	1
336.72	2	InCon	MC	0.9965	1
342.719	2	Con	PC50	1.2085	1
348.718	2	Con	MC	0.9525	1
352.318	2	Con	MC	1.095	1
357.117	2	Con	PC50	0.98	1
363.116	2	Con	PC50	1.1475	1
369.115	2	Con	MC	0.8615	1
375.114	2	Con	MC	1.012	1
378.714	2	InCon	PC50	0.876	1
384.713	2	Con	MC	1.472	1
389.512	2	InCon	PC50	1.0015	1
394.311	2	Con	MC	0.9435	1
399.11	2	InCon	PC50	1.439	1
402.71	2	Con	MC	1.0285	1
436.321	2	Con	MC	0.899	1
439.921	2	Con	MC	0.846	1
444.72	2	Con	PC50	0.965	1
449.519	2	Con	MC	0.7715	1
453.118	2	InCon	PC50	0.9385	1
459.118	2	InCon	MC	0.9565	1
465.117	2	InCon	MC	0.935	1
469.916	2	Con	MC	1.214	1
474.715	2	InCon	PC50	1.0955	1
480.714	2	Con	PC50	NA	no-response
484.314	2	InCon	PC50	0.882	1
490.313	2	Con	MC	1.031	1
493.912	2	InCon	PC50	1.004	1
497.511	2	Con	PC50	0.875	1
501.111	2	InCon	PC50	1.1775	1
507.11	2	Con	MC	0.8275	1
511.909	2	Con	MC	1.0085	1
516.725	2	Con	MC	0.7585	1
520.324	2	Con	MC	0.9295	1
526.324	2	Con	MC	1.1565	1
532.323	2	Con	PC50	1.616	1
537.122	2	Con	PC50	0.8245	1
540.721	2	InCon	MC	1.2975	1
545.52	2	Con	MC	0.758	1
551.52	2	InCon	PC50	1.1885	1
557.519	2	Con	PC50	0.9045	1
562.318	2	InCon	MC	1.4715	1
568.317	2	InCon	MC	1.055	1
574.316	2	Con	MC	1.075	1
577.915	2	Con	MC	0.726	1
582.715	2	Con	MC	1.0035	1
586.314	2	Con	MC	0.758	1
592.313	2	Con	MC	0.8495	1
595.913	2	Con	MC	0.8295	1
600.712	2	Con	MC	0.6995	1
605.511	2	InCon	MC	0.9375	1
