csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3471.8598763560753	3326.180760871087	4425.368624766054	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.000217568	0.0419698	0.196896	-0.000753503	-0.0	0.000129708
3415.978828928637	3324.3443410427767	4377.530686125151	1.484253	47.294518	0.108048272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00309104	0.0963255	0.206407	-0.00157874	2.64698e-23	0.000130633
3375.7259774607287	3322.566254550189	4348.953288030606	1.410981	44.959759	0.16690689	0.0602984521	-0.0394434631	-0.0014240294	0.065183575	0.0705302378	0.0242499047	-0.044829788899999994	0.0033656324	-0.0015756315	0.0850623898	-0.0055901872	0.0595086962	0.0578312937	0.057830695099999996	0.0578296976	0.057828301	0.0578265054	0.0578243109	0.057821717300000006	0.057818724800000006	0.0578153334	0.057811543	0.0	0.0	0.00361208	0.0135019	0.190924	-0.000297006	1.14104e-23	0.000210484
3368.0511192743043	3319.723044557181	4342.4340784167025	1.225162	39.038799	0.17261201999999998	-0.0381266752	0.0130537862	0.049501040999999996	-0.0015122186999999999	-0.045537905499999996	-0.0063516856	-0.006017267099999999	-0.002919676	-0.0232282944	-0.0709978344	0.0144198174	0.013688659399999999	0.0578296976	0.0578243109	0.0578153334	0.0578027657	0.057786608499999996	0.0577668629	0.0577435302	0.0577166116	0.057686109000000006	0.0576520242	0.0	0.0	0.00308486	0.0746401	0.266177	-0.000972073	-0.0	0.000249289
3370.104808169877	3333.082998808139	4350.924032085592	1.120421	35.701317	0.1290999582	0.0462603132	-0.0057692287	-0.08198932190000001	0.0197859539	0.044906738	-0.0078701897	0.042659565700000006	-0.0068051126000000005	0.056725365800000004	0.0824211836	0.031111936	0.025149900899999997	0.0578265054	0.057811543	0.057786608499999996	0.0577517062	0.0577068422	0.0576520242	0.0575872615	0.0575125655	0.057427949000000006	0.0573334266	0.0	0.0	-8.275819999999998e-05	0.0969695	0.209308	-0.00166374	-0.0	6.2772e-06
3367.7424383803364	3329.432844337633	4344.619991807092	1.160478	36.977684	0.21409989891	-0.0625616739	0.0117338879	0.0518453107	0.03071624	0.048547789800000005	-0.0234315244	-0.0351541064	-0.0624976913	-0.047358790199999994	0.0116459766	-0.0251960302	-0.0235926956	0.057821717300000006	0.057792393	0.0577435302	0.0576751453	0.0575872615	0.057479908600000004	0.0573531228	0.05720694690000001	0.0570414305	0.056856629400000004	0.0	0.0	5.74071e-06	0.00569757	0.16117	-0.0001908	-0.0	2.53666e-05
3359.218217454536	3324.5749737682727	4336.080207099586	1.0621870000000002	33.845737	0.08187094828999998	0.0472630768	0.0082452847	0.0103135228	0.0350099021	-0.0243403214	0.0447563447	-0.0360888054	0.0092366041	0.023825879700000004	0.0351674996	0.0428990063	-0.032713459900000005	0.0578153334	0.0577668629	0.057686109000000006	0.0575731166	0.057427949000000006	0.057250687300000005	0.0570414305	0.056800295599999995	0.0565274174	0.0562229483	0.0	0.0	0.000126939	0.0292295	0.198577	-0.000531523	-0.0	0.00010086
3371.434450140081	3328.954835058793	4335.957276922691	1.1870520000000002	37.824436	0.280950681	-0.0749242893	0.0058435363	-0.0253275518	0.0051290138	-0.0176886076	0.0329815998	0.054407633600000005	-0.0324376755	-0.0338903744	-0.0308363831	0.007725161800000001	-0.0463657813	0.057807353799999996	0.0577349556	0.057614359299999994	0.057445665300000004	0.0572290145	0.0569645879	0.056652606200000004	0.0562933297	0.055887058499999996	0.0554341316	0.0	0.0	0.00377421	0.195585	0.260368	-0.0014778599999999997	1.45462e-23	6.40588e-05
3352.232302076566	3323.771270031648	4326.875951361017	1.024734	32.652332	0.191852481	0.024995689900000003	0.015102123600000001	-0.0500022818	0.0189483219	0.0828776737	-0.022942803199999997	0.009690738	-0.038463126800000004	0.0318775955	0.0737137306	-0.0146748743	-0.0033725324	0.0577977787	0.0576966746	0.0575282988	0.0572928475	0.0569905954	0.0566218948	0.0561871755	0.055686944599999996	0.0551217851	0.0544923561	0.0	0.0	0.00379261	0.0580261	0.226974	-0.00113368	-0.0	-9.38482e-06
3354.2801076005894	3322.482535410957	4323.1463214093155	1.222513	38.954376	0.08297897010000001	-0.0316092585	-0.014057546499999999	0.0950908278	0.06252679059999999	0.0104354693	-0.0174540623	-0.0752424428	-0.0232440787	-0.0634633559	-0.020274266699999998	-0.0004051218	-0.0192243687	0.057786608499999996	0.0576520242	0.057427949000000006	0.0571147309	0.0567128561	0.0562229483	0.055645768	0.054982211100000004	0.054233307800000005	0.0534002203	0.0	0.0	3.91209e-05	0.0202269	0.225823	-0.000465497	-6.81628e-05	5.9775e-05
