csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3394.5595200568437	3261.7224054102808	4440.194562341494	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0173109	0.109084	0.213037	-0.000918984	0.00025	0.000472727
3355.022793699559	3264.512277996569	4401.999355396459	1.430101	42.976036	0.14887965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0294032	0.0543705	0.265678	-0.00107892	0.000465956	0.000259962
3315.876959347829	3268.996776959329	4380.44933594118	1.497231	44.993351	0.12659480000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0255974	0.110347	0.228709	-0.000669926	0.000528692	0.000385102
3291.803239540617	3262.424186645331	4358.978347650509	1.416896	42.579216	0.14774504999999996	-0.023833784500000003	0.028609898300000002	-0.0454704967	0.031967355499999996	-0.0042749666	0.0821291537	-0.032000726	-0.0137214099	0.0663241378	-0.017466538	0.032198927599999996	-0.0186095527	0.0578797077	0.0578791066	0.057878104900000005	0.0578767025	0.0578748993	0.057872695599999996	0.0578700912	0.057867086100000006	0.0578636804	0.0578598742	0.0	0.0	0.0	0.0256038	0.236502	0.223255	-0.000592611	0.000646288	0.00025742
3284.6230246867894	3269.1492655068346	4351.506630368009	1.231222	36.999496	0.13316884999999995	-0.0255246715	-0.021848376800000003	0.0240553125	-0.04945679	-0.0241029894	-0.0245218214	-0.0269051526	0.0220667058	-0.0352377203	0.033654948	0.0057106271	0.023350901	0.057878104900000005	0.057872695599999996	0.0578636804	0.05785106	0.0578348352	0.0578150068	0.0577915762	0.0577645449	0.0577339144	0.0576996868	0.0	0.0	0.0	0.0300235	0.169638	0.263275	-0.000326623	0.000749658	0.000189475
3294.7119592314025	3272.148948977829	4346.056623523209	1.288864	38.731716	0.16556875	0.0583524008	-0.0030419687	-0.0429988847	0.0080824287	0.0069910128	-0.036124841	0.057958006299999996	0.0076373389	-0.0089790113	-0.0335427077	0.0029897985	0.027701232599999997	0.0578748993	0.0578598742	0.0578348352	0.0577997866	0.0577547345	0.0576996868	0.0576346529	0.0575596441	0.057474673399999995	0.0573797555	0.0	0.0	0.0	0.0260559	0.0318437	0.273068	-0.000463848	0.000670012	0.000126069
3278.547762918576	3263.7581831722277	4339.400237271503	1.164901	35.006489	0.280838615	0.0037282897	0.0257688587	0.061751678399999996	0.037880044	0.010808470700000001	0.0171422526	0.003708509	0.0161647151	0.0618034775	0.0403312561	-0.0096659593	0.0384864716	0.0578700912	0.057840643899999995	0.0577915762	0.0577229048	0.0576346529	0.0575268505	0.0573995341	0.057252746900000005	0.057086538799999996	0.056900966	0.0	0.0	0.0	0.018889	0.20424	0.205946	-8.94199e-05	0.000409203	7.82378e-05
3272.307946309118	3262.4575782980696	4336.125583969641	1.143789	34.372044	0.06074359500000004	-0.0310812228	-0.035987756600000004	-0.0292939769	0.0078194121	0.0011069947999999999	0.0048512215999999995	-0.0392591209	0.028217146499999998	-0.0056259852	-0.0366892622	0.0084483331	0.033855776000000004	0.0578636804	0.0578150068	0.0577339144	0.0576204487	0.057474673399999995	0.057296670099999995	0.057086538799999996	0.0568443971	0.0565703809	0.056264643899999994	0.0	0.0	0.0	0.0123635	0.191125	0.232249	-0.000323477	0.000406593	1.8903e-05
3279.736280556543	3259.8085071808277	4340.648340442201	1.288837	38.730907	0.228397605	0.0229260243	0.0505528082	0.0349725212	-0.0314362735	0.0272296309	-0.0507225399	0.0353890226	-0.0411636145	-0.009029606800000001	0.054083731100000004	-0.0328296168	0.049408548	0.057855667400000005	0.0577829658	0.0576618641	0.0574924638	0.0572749068	0.0570093752	0.0566960916	0.0563353183	0.0559273575	0.0554725509	0.0	0.0	0.0	0.0131412	0.0355401	0.296754	-0.000381732	0.000352602	5.72571e-05
3290.422840264665	3262.7363985984352	4337.554552091592	1.043816	31.367754	0.126586145	0.0737015774	-0.034425307200000005	-0.0142407225	0.0430407191	-0.0451592753	-0.0388924124	0.0599401937	0.0487692128	0.0137036272	-0.0396219717	-0.0043719286	-0.0089073911	0.0578460522	0.057744524400000004	0.0575754433	0.0573390067	0.0570354913	0.0566652521	0.056228722300000006	0.0557264125	0.055158910400000004	0.054526879800000004	0.0	0.0	0.0	0.0219454	0.0950509	0.275943	-0.000904323	0.00052302	0.000113451
