csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3445.2739127215614	3203.061988504609	3833.162603310145	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00652558	0.0370467	0.116057	-0.000932604	-0.00081592	5.60077e-05
3380.470401661482	3199.191564341819	3810.7130274324873	1.165477	30.156639	0.161738185	-0.0028090685	-0.048488894500000004	0.0262617354	-0.0416476948	0.0543389001	-0.1009322581	0.0240110726	-0.0326045519	0.0147963529	-0.0675493794	0.0727975047	-0.1028665821	0.055512575599999996	0.055512087800000005	0.0555112748	0.0555101366	0.0555086733	0.0555068848	0.0555047711	0.055502332300000005	0.0554995683	0.0554964792	0.055493065099999996	0.0	0.00868295	0.059988	0.0797514	0.00062031	-0.000644408	0.00033826
3368.085380692376	3198.416774085659	3806.339606324384	1.106419	28.628536	0.079878035	-0.0030214637	-0.0489060791	0.010521506299999999	-0.1061607983	0.054234173	-0.1032996393	0.0200237001	-0.0396662495	-0.025483979700000003	-0.0695191871	0.12577288539999998	-0.1087897872	0.0555112748	0.0555068848	0.0554995683	0.0554893258	0.0554761578	0.055460065	0.0554410482	0.055419108499999994	0.055394247	0.055366465	0.055335763899999994	0.0	0.0108072	0.0426817	0.0619259	0.000818956	-0.000229416	9.94583e-05
3364.6016417753	3199.527228405755	3805.7331766680877	0.922586	23.871857	0.078257135	-0.019211044099999998	-0.0297525392	0.0110459775	-0.1300624282	0.0320547905	-0.026622304700000002	0.023372343900000002	-0.0187753298	-0.045077598600000005	-0.0077819224	0.16010501060000001	-0.0884138142	0.0555086733	0.0554964792	0.0554761578	0.055447712	0.0554111459	0.055366465	0.0553136757	0.0552527858	0.0551838042	0.0551067411	0.0550216076	0.0	0.0122217	0.0293383	0.104465	0.000868553	-0.000439985	0.000258495
3355.0738034656256	3201.240623954531	3800.2878762423243	1.045856	27.061451	0.06267865	-0.0251842031	-0.0018391927	0.0021997009	-0.0976457308	0.0425917812	0.0366176905	0.0333798603	-0.0034151223999999997	-0.0759459289	0.0035893557	0.11620838160000001	-0.0473944568	0.0555047711	0.055480872199999996	0.0554410482	0.055385310800000004	0.0553136757	0.0552261636	0.055122799699999996	0.0550036135	0.0548686394	0.0547179159	0.0545514865	0.0	0.0182475	0.0415824	0.11006800000000001	0.000971877	-0.000864306	0.000506965
3342.4156445697704	3207.3306830760084	3803.079182848664	1.626442	42.084091	0.4734151	-0.031572221	0.0234817208	0.018246369	0.0014590563000000001	0.0510063192	0.0610444315	0.0304047494	0.0292239364	0.0072813215	0.0042337567	0.043302504900000004	-0.0001386853	0.0554995683	0.055460065	0.055394247	0.0553021455	0.0551838042	0.055039279299999994	0.0548686394	0.0546719653	0.0544493505	0.054200900499999996	0.0539267333	0.0	0.0253314	0.148258	0.131049	0.00647542	-0.000396162	0.00130877
3346.7231034956703	3205.7577843946233	3795.9694122264973	1.285855	33.271431	0.4668585	-0.0069303212	0.049079947199999995	0.0161421341	0.0755400602	0.0264028557	0.027695260899999997	0.0028174644	0.0531179734	0.0724968398	0.008030445	-0.048840866600000005	0.0328719473	0.055493065099999996	0.055434059699999996	0.055335763899999994	0.055198247400000004	0.0550216076	0.0548059697	0.0545514865	0.054258338499999996	0.0539267333	0.0535569061	0.05314911889999999	0.0	0.0433378	0.209714	0.242136	0.010837	0.00021455	0.00186266
3348.029428692635	3206.93682156491	3795.424457631453	1.04233	26.970232	0.20720975	0.0334122065	0.0428838889	0.0491075797	0.0706600622	-0.0655920342	-0.0239509098	-0.035399876000000004	0.0340945293	0.0590541343	0.0509170101	-0.0777844393	0.0092202316	0.0554852615	0.0554028587	0.0552656114	0.0550736554	0.0548271808	0.05452643150000001	0.054171705199999996	0.0537633532	0.0533017796	0.0527874413	0.052220847599999995	0.0	0.0472076	0.200049	0.217793	0.00836429	-0.000632649	0.00192939
3347.140807667433	3205.138383281897	3796.3767920911964	0.923877	23.905252	0.13072835000000002	0.046648245899999996	0.0347104321	0.071965085	0.006234059300000001	-0.1050390891	-0.0025239925	-0.0416067153	0.0110461503	0.0013554079000000002	0.0929249407	-0.0681274725	-0.0020998199	0.0554761578	0.055366465	0.0551838042	0.0549284163	0.054600637699999996	0.054200900499999996	0.0537297315	0.0531877517	0.0525756752	0.0518943089	0.0511445506	0.0	0.0433366	0.250011	0.173277	0.008126619999999998	-0.000787396	0.00167422
3349.717777881743	3204.116008936547	3796.223823932033	0.898324	23.244078	0.05812829999999995	0.050689862999999995	-0.013062526999999999	0.0721397556	0.0051970129	-0.0430228428	0.0351871495	-0.0401211191	-0.0280669862	0.0200342796	0.0721399484	-0.042411371399999995	0.0047592859	0.0554657542	0.055324881900000004	0.0550903596	0.0547625844	0.05434211110000001	0.0538296514	0.0532260728	0.0525323971	0.051749798300000004	0.0508796012	0.0499232788	0.0	0.0406485	0.215503	0.16228999999999996	0.00807684	-0.000638272	0.00167422
