onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.112	8.5	Incongruent	AttendLetter	n/a	0.696	2	1
43.127	8.5	Congruent	AttendLetter	repeat	0.924	1	0
53.925	8.5	Congruent	AttendLetter	repeat	0.607	1	1
64.723	8.5	Incongruent	AttendNumber	switch	0.658	1	1
75.522	8.5	Congruent	AttendLetter	switch	0.495	2	1
88.72	8.5	Congruent	AttendNumber	switch	1.266	1	1
101.918	8.5	Incongruent	AttendNumber	repeat	0.932	2	1
115.115	8.5	Congruent	AttendNumber	repeat	1.036	1	1
127.114	8.5	Congruent	AttendLetter	switch	0.577	1	1
139.112	8.5	Congruent	AttendLetter	repeat	0.508	2	1
149.927	8.5	Incongruent	AttendNumber	switch	1.047	2	1
160.725	8.5	Congruent	AttendLetter	switch	0.9	1	1
172.723	8.5	Congruent	AttendNumber	switch	2.327	2	1
184.721	8.5	Congruent	AttendNumber	repeat	1.545	1	1
195.519	8.5	Incongruent	AttendLetter	switch	1.207	2	1
208.717	8.5	Congruent	AttendNumber	switch	0.691	2	1
221.915	8.5	Incongruent	AttendLetter	switch	0.783	1	1
233.913	8.5	Congruent	AttendNumber	switch	1.101	2	1
277.123	8.5	Congruent	AttendLetter	n/a	0.466	1	1
289.121	8.5	Incongruent	AttendNumber	switch	0.492	1	1
299.919	8.5	Congruent	AttendLetter	switch	0.432	1	1
311.917	8.5	Congruent	AttendNumber	switch	0.759	1	1
325.115	8.5	Incongruent	AttendNumber	repeat	0.597	1	0
335.914	8.5	Congruent	AttendLetter	switch	0.756	2	1
349.112	8.5	Congruent	AttendLetter	repeat	0.555	1	0
359.926	8.5	Congruent	AttendNumber	switch	1.433	1	1
373.124	8.5	Congruent	AttendNumber	repeat	1.072	2	0
385.122	8.5	Incongruent	AttendNumber	repeat	0.715	1	1
397.121	8.5	Congruent	AttendLetter	switch	0.832	1	1
407.919	8.5	Congruent	AttendNumber	switch	0.51	1	1
421.117	8.5	Incongruent	AttendLetter	switch	0.769	2	1
434.315	8.5	Congruent	AttendLetter	repeat	0.654	2	1
446.313	8.5	Incongruent	AttendLetter	repeat	0.749	1	1
458.327	8.5	Congruent	AttendNumber	switch	2.187	2	1
469.126	8.5	Congruent	AttendLetter	switch	0.564	2	1
482.324	8.5	Incongruent	AttendNumber	switch	0.97	1	1
523.117	8.5	Congruent	AttendNumber	n/a	0.925	2	1
533.915	8.5	Incongruent	AttendNumber	repeat	1.086	1	1
545.914	8.5	Incongruent	AttendLetter	switch	1.149	2	1
559.128	8.5	Congruent	AttendNumber	switch	0.602	1	1
571.126	8.5	Incongruent	AttendLetter	switch	0.617	1	1
581.924	8.5	Congruent	AttendNumber	switch	0.825	2	1
595.122	8.5	Incongruent	AttendLetter	switch	0.676	1	1
608.32	8.5	Congruent	AttendLetter	repeat	0.66	2	1
620.318	8.5	Congruent	AttendNumber	switch	0.791	2	1
631.117	8.5	Congruent	AttendNumber	repeat	0.87	1	1
641.915	8.5	Congruent	AttendLetter	switch	0.813	2	1
652.713	8.5	Congruent	AttendNumber	switch	0.789	2	1
664.728	8.5	Incongruent	AttendLetter	switch	0.688	2	1
677.926	8.5	Congruent	AttendLetter	repeat	0.987	1	1
688.724	8.5	Incongruent	AttendLetter	repeat	0.52	2	1
701.922	8.5	Congruent	AttendNumber	switch	1.494	2	0
713.92	8.5	Congruent	AttendLetter	switch	0.679	2	1
725.918	8.5	Incongruent	AttendNumber	switch	1.08	2	1
