onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.707	2	InCon	PC50	0.896	1
36.706	2	Con	MC	0.5	1
42.705	2	InCon	MC	0.811	1
46.304	2	Con	MC	0.724	1
51.104	2	Con	MC	0.6695	1
54.703	2	InCon	PC50	0.8775	1
60.702	2	Con	MC	0.725	1
64.301	2	InCon	MC	0.7405	1
70.301	2	Con	MC	0.5575	1
75.116	2	InCon	PC50	0.922	1
78.716	2	Con	MC	0.764	1
83.515	2	Con	PC50	0.591	1
88.314	2	Con	PC50	0.7425	1
91.914	2	InCon	PC50	1.139	1
97.913	2	Con	MC	0.733	1
101.512	2	Con	PC50	0.7385	1
107.511	2	Con	PC50	0.57	1
113.51	2	Con	MC	0.525	1
117.11	2	Con	MC	0.6855	1
123.109	2	InCon	MC	0.6205	0
126.708	2	Con	MC	0.741	1
131.508	2	Con	MC	0.851	1
136.307	2	Con	MC	0.756	1
141.106	2	Con	MC	0.8345	1
145.905	2	Con	MC	0.718	1
151.904	2	Con	MC	0.6335	1
156.704	2	Con	MC	0.7225	1
162.703	2	InCon	MC	0.9375	1
167.502	2	Con	PC50	0.832	1
171.101	2	Con	PC50	0.9175	1
174.701	2	InCon	MC	0.936	1
178.317	2	InCon	MC	0.9405	1
183.116	2	Con	MC	0.806	1
187.915	2	Con	MC	0.578	1
193.914	2	InCon	PC50	0.9105	1
199.913	2	InCon	PC50	0.7425	1
233.508	2	Con	MC	0.641	1
237.108	2	Con	PC50	0.674	1
240.707	2	Con	MC	0.667	1
245.506	2	Con	PC50	0.8125	1
251.505	2	InCon	PC50	0.8435	1
257.504	2	Con	MC	0.608	1
262.304	2	Con	MC	0.829	1
265.903	2	Con	PC50	0.851	1
270.702	2	Con	MC	0.6935	1
274.302	2	Con	MC	0.712	1
280.301	2	Con	MC	0.633	1
286.316	2	Con	MC	0.772	1
291.116	2	InCon	MC	0.955	1
294.715	2	Con	PC50	0.854	1
298.314	2	Con	PC50	0.744	1
304.314	2	InCon	MC	0.846	1
310.313	2	Con	MC	0.7555	1
313.912	2	InCon	PC50	0.947	1
318.711	2	InCon	PC50	0.802	1
323.511	2	Con	MC	0.716	1
329.51	2	Con	MC	0.7335	1
334.309	2	InCon	MC	0.8765	1
337.908	2	Con	MC	0.7055	1
343.907	2	Con	MC	0.8105	1
348.707	2	InCon	PC50	0.827	1
352.306	2	InCon	MC	0.866	1
358.305	2	Con	MC	0.637	1
363.104	2	Con	MC	0.6495	1
369.103	2	InCon	MC	0.866	1
373.903	2	Con	MC	0.7445	1
378.702	2	Con	MC	0.656	1
382.301	2	InCon	MC	0.951	1
385.901	2	InCon	PC50	0.9035	1
389.517	2	Con	MC	0.7385	1
395.516	2	InCon	PC50	0.5955	1
401.515	2	Con	PC50	0.727	1
436.309	2	InCon	PC50	0.7915	1
441.109	2	Con	PC50	0.7175	1
447.108	2	InCon	PC50	0.756	1
450.707	2	Con	PC50	0.709	1
455.506	2	InCon	PC50	0.7245	1
459.106	2	Con	MC	0.7435	1
462.705	2	Con	PC50	0.717	1
468.704	2	Con	MC	0.529	1
473.503	2	Con	MC	0.744	1
478.303	2	Con	PC50	0.652	1
484.302	2	Con	MC	0.7265	1
487.901	2	Con	MC	0.682	1
493.917	2	InCon	MC	0.989	1
498.716	2	Con	MC	0.667	1
503.515	2	Con	MC	0.695	1
509.514	2	InCon	MC	0.9425	1
513.114	2	Con	MC	0.767	1
516.713	2	InCon	MC	0.916	1
522.712	2	InCon	MC	0.7515	1
526.312	2	InCon	MC	0.888	1
532.311	2	Con	MC	0.846	1
537.11	2	Con	MC	0.753	1
541.909	2	Con	MC	0.7915	1
547.908	2	InCon	MC	0.7275	1
551.508	2	Con	MC	0.7315	1
555.107	2	Con	MC	0.785	1
559.906	2	Con	MC	0.751	1
565.905	2	InCon	PC50	0.7935	1
569.505	2	Con	PC50	0.741	1
574.304	2	Con	MC	0.5895	1
580.303	2	InCon	PC50	0.9265	1
585.102	2	Con	MC	0.8085	1
589.902	2	Con	MC	0.55	1
593.501	2	InCon	PC50	0.891	1
599.517	2	Con	PC50	0.77	1
605.516	2	Con	MC	0.708	1
