csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3037.5482147006846	2727.5435666908747	3590.8520534959785	n/a	n/a	n/a	0.0014260434	-0.0080916295	0.0035549143	-0.0426574006	0.0324340897	0.0063333022	-0.025922390899999998	0.007410995300000001	-0.0691074127	0.023564188	-0.061892879000000005	0.006697910400000001	0.0608578045	0.060857032	0.0608557447	0.060853942300000005	0.0608516251	0.060848793	0.060845446	0.0608415841	0.0608372074	0.0110082	0.144102	0.0281475	0.000938116	-0.000226962	0.000175622
2992.387843165021	2727.432733695432	3569.7591348879537	0.898572	35.063457	0.14874792	0.0360798144	0.0253203117	0.0014997778	-0.0216955456	0.004850126	0.0219877531	-0.0449224832	-0.026588333500000002	-0.0261193861	0.0140040812	-0.042761503099999994	0.021783081699999998	0.0608557447	0.060848793	0.0608372074	0.0608209889	0.060800138600000005	0.0607746581	0.06074454940000001	0.060709814800000005	0.0606704569	0.00985267	0.0821506	0.0955621	0.00101011	-5.05092e-05	0.000291703
2976.273064041264	2725.814447430519	3560.7417033080465	0.773086	30.166862	0.053874379999999986	0.0088482504	0.0489703879	-0.0110832772	-0.0334645932	0.0021622377	-0.0143164021	-0.028133945	-0.0323115779	-0.036915517	-0.0021650979000000002	-0.0142714347	0.0326028514	0.0608516251	0.060832315899999996	0.060800138600000005	0.060755099699999995	0.060697209	0.060626478600000006	0.060542923600000007	0.0604465615	0.060337412800000004	0.00835493	0.104658	0.0783948	0.00114448	-0.00012999	0.000251515
2953.975122472616	2723.6010564723824	3556.7756682228796	1.009633	39.397236	0.36533217000000007	0.0201958478	-0.007783608000000001	-0.0155504998	0.014683904199999999	0.0025085172	0.0149570883	-0.0204093346	0.027196601	0.0064475811	-0.0160773167	-0.0113586614	0.0639337187	0.060845446	0.060807603200000004	0.06074454940000001	0.0606563107	0.060542923600000007	0.060404435199999995	0.0602409029	0.06005239440000001	0.0598389881	0.0213171	0.388492	0.0279863	0.00127832	-2.3005599999999997e-23	0.000350235
2953.8694162798283	2717.062065405608	3547.797937669108	0.8578679999999999	33.47514	0.31229571	0.0038145911	-0.0086765042	-0.0011644619	-0.0194572369	0.0216858058	0.006872038100000001	-0.0063988709	0.0070601238	-0.0134094337	-0.015167728500000002	-0.025883083900000003	-0.0121701713	0.0608372074	0.0607746581	0.0606704569	0.060524675099999994	0.060337412800000004	0.0601087982	0.0598389881	0.059528167300000004	0.0591765488	0.0214893	0.140705	0.0666899	0.00159985	-2.57982e-05	0.000184905
2944.2178776896376	2717.869651894869	3539.629003783557	0.759034	29.618507	0.09692862500000002	0.0070084474	0.012285659099999999	-0.019594317	0.0219361504	0.0066594443	0.0026132298	-0.0078561365	0.0040516345	0.0107903904	-0.0261912743	-0.0185747189	0.0237706819	0.0608269097	0.0607334851	0.0605778835	0.0603602644	0.0600808505	0.0597399279	0.0593378457	0.0588750154	0.058351910800000004	0.0172013	0.21046	0.0505826	0.00157471	-3.43307e-05	0.000286799
2944.345894820656	2718.5555088863284	3535.5988562581892	0.772723	30.152693	0.174404255	-0.009618133000000001	0.0105647348	-0.022075324	-0.000961343	0.0284076525	-0.0079250534	-0.0013022069	-0.0199256297	-0.011156493200000001	-0.0208556492	-0.035818208399999996	-0.030286295499999998	0.0608145533	0.0606840897	0.0604668575	0.0601631675	0.059773453899999995	0.0592982738	0.0587383067	0.0580943533	0.057367334299999996	0.017300099999999995	0.0598593	0.0636027	0.00146692	-2.12366e-05	0.000379608
2935.5913425917997	2719.637531570765	3534.3944443539594	0.797682	31.126598	0.18356507	-0.0049489018	0.0081910286	-0.0448354214	0.001156372	-0.0058747411	-0.0234032678	-0.0049596491	0.0001182177	-0.011832959399999999	-0.033139767599999995	-0.0174210968	0.006335443100000001	0.060800138600000005	0.060626478600000006	0.060337412800000004	0.0599334912	0.059415482900000004	0.0587843738	0.0580413653	0.0571878717	0.0562255178	0.0235243	0.194639	0.0425589	0.00127048	-0.000208342	0.00042641
2939.168674095649	2720.4024660365008	3535.674982627996	0.818668	31.945511	0.16652649999999997	-0.0068716415	-0.0050167269	-0.0315495554	0.0205051401	0.014123721200000001	-0.0130979892	0.0007750477000000001	-0.0010980039999999999	-0.0145378322	-0.0305718631	-0.0523047707	-0.0024334054999999998	0.0607836659	0.06056065980000001	0.0601895887	0.059671359900000005	0.059007240499999995	0.0581988541	0.0572481771	0.056157534	0.0549295911	0.0177631	0.0796279	0.0685539	0.00095536	-0.000148139	0.000446271
2936.3057258373155	2725.188988195004	3537.089066060203	0.822928	32.111725	0.14237895	0.0080172825	-0.0014986795000000001	-0.0523958621	-0.0073711541	-0.0149333523	-0.028703332999999998	-0.013550148500000001	0.0097346687	-0.0200689953	-0.038877741	-0.0206605081	0.015367514099999998	0.060765136	0.060486641900000006	0.0600234302	0.059376915499999995	0.058549072	0.057542428	0.0563600576	0.055005571600000004	0.0534831063	0.0181243	0.177403	0.0518048	0.000690708	-0.000372878	0.000506751
