onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.717	2	Con	PC50	0.814	1
35.516	2	Con	MC	0.866	1
41.515	2	Con	MC	0.901	1
45.114	2	Con	PC50	0.854	1
51.113	2	Con	MC	0.8615	1
54.713	2	InCon	MC	0.7605	1
59.512	2	Con	MC	0.821	1
65.511	2	InCon	PC50	1.018	1
70.31	2	Con	PC50	0.8515	1
76.309	2	InCon	PC50	0.929	1
79.909	2	Con	PC50	0.6935	1
83.508	2	Con	PC50	0.8005	1
88.307	2	InCon	PC50	1.0205	1
93.107	2	Con	MC	0.939	1
99.106	2	Con	MC	0.995	1
102.705	2	Con	MC	0.7335	1
108.704	2	Con	MC	0.7305	1
112.304	2	Con	MC	0.637	1
115.903	2	Con	MC	0.6865	1
120.702	2	Con	MC	0.73	1
125.502	2	InCon	MC	1.0705	1
131.501	2	Con	MC	0.8875	1
135.117	2	Con	MC	0.791	1
141.116	2	InCon	MC	1.0125	1
145.915	2	Con	PC50	0.8085	1
151.914	2	Con	MC	0.967	1
155.513	2	Con	MC	0.719	1
161.513	2	InCon	PC50	0.948	1
167.512	2	InCon	PC50	0.9275	1
173.511	2	InCon	MC	0.742	1
177.11	2	Con	MC	0.7295	1
180.71	2	Con	MC	0.6595	1
184.309	2	InCon	MC	0.7955	1
189.108	2	Con	MC	0.7365	1
193.907	2	InCon	PC50	1.01	1
198.707	2	InCon	MC	0.7295	1
233.501	2	Con	MC	0.854	1
237.101	2	Con	MC	0.631	1
243.116	2	Con	MC	0.7065	1
249.115	2	Con	MC	0.7995	1
253.915	2	Con	PC50	0.897	1
258.714	2	InCon	PC50	0.8655	1
263.513	2	Con	MC	0.653	1
269.512	2	InCon	PC50	0.773	1
273.112	2	InCon	MC	0.969	1
277.911	2	InCon	MC	0.841	1
281.51	2	InCon	PC50	0.9785	1
287.509	2	InCon	MC	0.918	1
291.109	2	Con	MC	1.0555	1
297.108	2	Con	MC	0.95	1
301.907	2	InCon	PC50	0.925	1
306.706	2	Con	MC	0.632	1
310.306	2	Con	MC	0.8065	1
313.905	2	Con	PC50	0.6385	1
319.904	2	InCon	MC	0.8285	1
323.504	2	Con	MC	0.7885	1
327.103	2	InCon	MC	0.767	1
331.902	2	Con	MC	0.999	1
337.901	2	Con	PC50	0.7805	1
343.917	2	InCon	MC	0.8275	1
348.716	2	Con	PC50	0.735	1
354.715	2	Con	PC50	0.777	1
360.714	2	Con	MC	0.714	1
366.713	2	InCon	PC50	0.8875	1
371.513	2	InCon	PC50	0.7825	1
376.312	2	Con	MC	0.891	1
382.311	2	Con	MC	0.912	1
385.91	2	Con	MC	0.6965	1
389.51	2	Con	MC	0.7555	1
393.109	2	Con	PC50	0.614	1
397.908	2	Con	MC	0.756	1
402.708	2	Con	MC	0.711	1
436.302	2	Con	MC	0.7945	1
441.102	2	Con	MC	0.6	1
447.101	2	Con	MC	0.6995	1
450.717	2	Con	MC	0.6905	1
456.716	2	Con	MC	0.8665	1
461.515	2	Con	MC	0.655	1
465.115	2	Con	PC50	0.724	1
469.914	2	Con	MC	0.728	1
474.713	2	Con	MC	0.778	1
480.712	2	InCon	PC50	1.2555	1
484.311	2	InCon	MC	1.1395	1
487.911	2	InCon	PC50	0.7585	1
493.91	2	InCon	MC	0.934	1
499.909	2	Con	PC50	1.028	1
505.908	2	Con	MC	0.9475	1
511.907	2	InCon	MC	1.019	1
515.507	2	InCon	PC50	0.985	1
521.506	2	Con	MC	0.9895	1
526.305	2	InCon	PC50	0.793	1
531.104	2	Con	MC	0.85	1
535.903	2	Con	MC	0.609	1
539.503	2	Con	PC50	0.672	1
543.102	2	Con	MC	0.696	1
547.901	2	Con	PC50	0.682	1
551.501	2	InCon	MC	0.726	1
557.517	2	InCon	MC	0.941	1
562.316	2	InCon	PC50	0.7715	1
565.915	2	Con	MC	0.663	1
571.914	2	Con	MC	0.829	1
577.913	2	InCon	MC	0.9015	1
581.513	2	InCon	PC50	0.7385	1
586.312	2	Con	PC50	0.705	1
589.911	2	Con	PC50	0.619	1
593.511	2	Con	MC	0.6895	1
598.31	2	Con	MC	0.705	1
604.309	2	Con	MC	0.782	1
