onset	duration	trial_type	response_time	response_button	response_accuracy
30.608	5.3	BY	0.413	1	1
39.007	5.3	BY	0.678	1	1
46.206	5.3	BX	0.674	1	1
55.821	5.3	AX	0.385	2	1
65.419	5.3	Ang	n/a	n/a	1
72.618	5.3	BY	0.383	1	1
82.217	5.3	BX	0.677	1	1
90.615	5.3	AX	0.331	2	1
99.014	5.3	Bng	n/a	n/a	1
108.613	5.3	AX	0.446	2	1
117.011	5.3	Ang	n/a	n/a	1
124.21	5.3	BY	0.634	1	1
131.409	5.3	BY	0.461	1	1
138.608	5.3	BY	0.345	1	1
147.006	5.3	AX	0.41	2	1
155.422	5.3	AY	0.59	1	1
162.621	5.3	AX	0.519	2	1
169.82	5.3	BY	0.36	1	1
179.418	5.3	AX	0.409	2	1
189.016	5.3	AX	0.354	2	1
196.215	5.3	Bng	n/a	n/a	1
205.814	5.3	BY	0.375	1	1
215.412	5.3	AX	0.553	2	1
223.811	5.3	AY	0.467	1	1
262.222	5.3	Bng	n/a	n/a	1
269.42	5.3	Ang	n/a	n/a	1
279.019	5.3	BY	0.484	1	1
288.617	5.3	AX	0.429	2	1
297.016	5.3	AX	0.366	2	1
305.415	5.3	BY	0.379	1	1
312.614	5.3	BY	0.642	1	1
321.012	5.3	BX	0.378	1	1
329.411	5.3	AX	0.338	2	1
339.009	5.3	BY	0.426	1	1
348.608	5.3	AY	0.438	1	1
355.807	5.3	BX	0.332	1	1
363.006	5.3	BY	0.422	1	1
371.421	5.3	Bng	n/a	n/a	1
379.82	5.3	BY	0.355	1	1
389.418	5.3	BY	0.403	1	1
396.617	5.3	AX	0.333	2	1
403.816	5.3	AX	0.371	2	1
413.414	5.3	AX	0.397	2	1
421.813	5.3	Ang	n/a	n/a	1
429.012	5.3	BY	0.412	1	1
436.211	5.3	AX	0.385	2	1
445.809	5.3	AY	0.807	1	1
455.408	5.3	AX	0.354	1	0
493.818	5.3	BY	0.393	1	1
502.217	5.3	BY	0.376	1	1
511.815	5.3	Bng	n/a	n/a	1
519.014	5.3	Bng	n/a	n/a	1
528.613	5.3	Ang	n/a	n/a	1
537.011	5.3	AX	0.46	2	1
546.61	5.3	BX	0.896	1	1
553.809	5.3	BY	0.614	1	1
562.207	5.3	AX	0.322	2	1
570.606	5.3	AY	0.565	1	1
577.822	5.3	AX	0.407	2	1
587.42	5.3	AY	0.5	1	1
594.619	5.3	AX	0.327	2	1
601.818	5.3	Ang	n/a	n/a	1
610.217	5.3	BY	0.276	1	1
618.615	5.3	BY	0.407	1	1
628.214	5.3	AX	0.464	2	1
637.812	5.3	AX	0.334	2	1
647.411	5.3	BY	0.448	1	1
654.61	5.3	BY	0.394	1	1
664.208	5.3	BX	0.386	1	1
671.407	5.3	AX	0.267	2	1
678.606	5.3	AX	0.319	2	1
687.021	5.3	BY	0.312	1	1
