csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3443.2701555463063	2939.856472976281	3863.734992317448	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0906229	0.13401900000000003	-0.000510777	-0.0	0.0
3395.6337241416804	2942.6575052878197	3834.379400756324	1.351905	35.689247	0.04623685402466998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.02467e-09	0.106177	0.116897	-0.000781992	-0.0	0.0
3345.827420665345	2938.413849641121	3813.5609673188696	1.206186	31.842379	0.08992360402467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0661441	0.146433	-0.000374898	-0.0	0.0
3325.1073367922554	2935.7086141789678	3792.144148132652	1.176631	31.062134	0.22229768	-0.038261863199999996	-0.042377757	0.0032079301	-0.0494921199	0.0017975779000000002	-0.0361683898	-0.0315696359	0.0677076174	-0.0106074498	0.018556976399999998	-0.0633850487	0.0244568496	0.0574009656	0.057400389	0.057399427999999995	0.0573980826	0.0573963529	0.0573942387	0.0573917403	0.0573888574	0.057385590300000004	0.0573819389	0.0	0.0	0.0	-0.00928818	0.163976	0.195186	-0.0008329239999999998	-0.000465503	0.000404963
3323.6380247663174	2933.4260189729885	3788.0716274422466	1.223397	32.296738	0.10311022	-0.0427875942	-0.0617579105	0.0228123454	0.023346565299999997	-0.035973393	-0.0292826336	-0.0468689269	0.0707627013	-0.0011807755	-0.017367463700000002	0.009068779499999999	-0.0757135213	0.057399427999999995	0.0573942387	0.057385590300000004	0.057373483200000006	0.0573579183	0.0573388963	0.057316418499999994	0.0572904863	0.0572611011	0.057228264800000005	0.0	0.0	0.0	-0.0113116	0.0851013	0.190694	-0.000568737	-0.000413885	0.000366366
3310.809682560728	2930.894882822757	3780.713545794701	1.198439	31.637848	0.17222419000000003	-0.0283099237	0.025427048799999998	0.0177169454	0.0395871731	-0.0688502658	-0.047361487300000005	-0.032889888900000004	-0.0144462732	-0.0106643446	-0.0610250861	-0.023940649700000004	-0.0791264	0.0573963529	0.0573819389	0.0573579183	0.057324295	0.057281074800000005	0.057228264800000005	0.0571658739	0.0570939125	0.0570123927	0.0569213282	0.0	0.0	0.0	-0.00796571	0.161922	0.254772	-0.00109884	-0.000398512	0.00035225
3311.288205892766	2929.2835894681475	3773.2980710535467	1.208547	31.904696	0.09298869	-0.0281261804	0.0003768342	-0.0684356131	0.025233309300000003	-0.0027336353000000004	0.0609775133	-0.040840763700000005	-0.027620529100000003	-0.057477125999999996	-0.0038674927000000004	0.032414522700000004	0.0459259868	0.0573917403	0.057363490700000005	0.057316418499999994	0.057250539	0.0571658739	0.0570624509	0.056940304000000004	0.056799473200000006	0.056640004800000004	0.056461950999999996	0.0	0.0	0.0	-0.0094337	0.131524	0.2147	-0.000715567	-0.000412269	0.000328266
3301.477533752977	2927.235660347883	3774.1506375153053	1.090177	28.77981	0.07656936	-0.009500236700000001	-0.0066776110999999996	-0.0465835603	-0.0099963942	0.0457360851	0.0447190139	-0.0157653659	-0.0082912804	-0.0141684053	0.033350553399999996	0.0151054697	0.08608951990000001	0.057385590300000004	0.0573388963	0.0572611011	0.0571522469	0.0570123927	0.056841614500000005	0.056640004800000004	0.0564076729	0.056144745	0.0558513636	0.0	0.0	0.0	-0.00919259	0.155081	0.251653	-0.000669551	-0.000545243	0.000465641
3295.111498133286	2927.519190065841	3764.123417624804	1.085967	28.668667	0.027266159999999984	-0.0119202253	-0.060531539800000006	0.0024548322	0.0088169042	0.042282491299999996	-0.02545741	-0.0109905148	0.04489034980000001	0.0157004568	0.025355850699999998	0.0419593787	0.013097051100000002	0.057377903200000004	0.0573081582	0.057191979299999994	0.057029460700000006	0.0568207341	0.056565968499999994	0.0562653704	0.055919183399999996	0.0555276879	0.0550912011	0.0	0.0	0.0	-0.00627493	0.162631	0.251938	-0.00079392	-0.000373215	0.000499514
3301.329823888156	2930.2719619998547	3772.50028076689	1.102217	29.097664	0.0656674	0.0058659145	-0.0079144777	0.04262864139999999	0.059916574400000006	-0.0187017278	-0.026169285	0.0112160053	0.0214520005	0.035518188199999995	-0.0192181988	0.0331095603	-0.0836882815	0.0573686791	0.0572712797	0.057109069900000003	0.0568822332	0.0565910263	0.0562357788	0.0558168926	0.0553348418	0.054790172000000005	0.0541834994	0.0	0.0	0.0	-0.00887808	0.153486	0.293445	-0.000652573	-0.000382206	0.000597421
