onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.12	8.5	Congruent	AttendNumber	n/a	1.164	2	1
41.918	8.5	Incongruent	AttendLetter	switch	0.965	2	1
53.917	8.5	Incongruent	AttendLetter	repeat	1.027	2	1
67.114	8.5	Congruent	AttendNumber	switch	1.519	1	1
80.312	8.5	Congruent	AttendNumber	repeat	1.6	1	1
91.111	8.5	Congruent	AttendLetter	switch	1.182	1	1
104.308	8.5	Incongruent	AttendNumber	switch	1.683	2	1
116.307	8.5	Congruent	AttendLetter	switch	1.329	1	1
128.305	8.5	Incongruent	AttendLetter	repeat	1.234	1	1
139.12	8.5	Congruent	AttendLetter	repeat	1.263	2	1
152.317	8.5	Incongruent	AttendNumber	switch	2.408	2	1
165.515	8.5	Congruent	AttendNumber	repeat	1.736	1	1
177.513	8.5	Congruent	AttendLetter	switch	2.421	2	1
189.511	8.5	Congruent	AttendNumber	switch	1.879	2	1
200.31	8.5	Congruent	AttendNumber	repeat	1.233	2	1
213.508	8.5	Congruent	AttendLetter	switch	2.289	1	1
225.506	8.5	Incongruent	AttendNumber	switch	2.886	1	1
236.304	8.5	Congruent	AttendLetter	switch	1.319	2	1
277.114	8.5	Congruent	AttendLetter	n/a	1.512	1	1
289.112	8.5	Incongruent	AttendLetter	repeat	1.756	1	1
301.11	8.5	Incongruent	AttendLetter	repeat	n/a	n/a	0
314.308	8.5	Congruent	AttendLetter	repeat	1.053	1	1
325.106	8.5	Congruent	AttendLetter	repeat	0.985	2	1
338.304	8.5	Congruent	AttendNumber	switch	1.424	1	1
349.119	8.5	Incongruent	AttendNumber	repeat	1.048	1	1
361.117	8.5	Incongruent	AttendNumber	repeat	1.539	2	1
371.916	8.5	Congruent	AttendNumber	repeat	0.988	1	1
385.113	8.5	Congruent	AttendLetter	switch	1.442	2	1
398.311	8.5	Congruent	AttendNumber	switch	1.991	1	1
410.309	8.5	Incongruent	AttendNumber	repeat	1.022	1	1
422.307	8.5	Congruent	AttendLetter	switch	1.153	2	1
433.106	8.5	Congruent	AttendLetter	repeat	1.001	2	1
446.304	8.5	Congruent	AttendNumber	switch	1.59	2	1
457.119	8.5	Congruent	AttendLetter	switch	0.743	1	1
467.917	8.5	Incongruent	AttendNumber	switch	1.751	1	1
479.915	8.5	Congruent	AttendNumber	repeat	1.803	1	1
523.108	8.5	Congruent	AttendNumber	n/a	1.071	2	1
533.906	8.5	Incongruent	AttendLetter	switch	1.246	2	1
545.904	8.5	Congruent	AttendNumber	switch	1.49	1	1
559.119	8.5	Congruent	AttendNumber	repeat	1.16	2	1
572.317	8.5	Incongruent	AttendLetter	switch	1.253	2	1
583.115	8.5	Incongruent	AttendLetter	repeat	1.265	2	1
593.913	8.5	Congruent	AttendLetter	repeat	1	2	1
607.111	8.5	Congruent	AttendLetter	repeat	1.039	2	1
619.109	8.5	Incongruent	AttendNumber	switch	1.577	1	1
631.107	8.5	Incongruent	AttendLetter	switch	1.556	1	1
643.105	8.5	Congruent	AttendNumber	switch	1.384	2	1
653.904	8.5	Incongruent	AttendLetter	switch	1.104	1	1
667.118	8.5	Congruent	AttendNumber	switch	1.378	1	1
679.116	8.5	Congruent	AttendNumber	repeat	1.612	1	1
692.314	8.5	Congruent	AttendLetter	switch	2.602	2	1
705.512	8.5	Congruent	AttendNumber	switch	1.029	2	1
717.51	8.5	Incongruent	AttendNumber	repeat	3.061	2	1
728.308	8.5	Congruent	AttendLetter	switch	1.623	1	1
