onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.12	8.5	Congruent	AttendLetter	n/a	1.011	2	1
44.318	8.5	Incongruent	AttendLetter	repeat	0.96	1	1
56.316	8.5	Incongruent	AttendNumber	switch	1.398	1	1
68.314	8.5	Congruent	AttendNumber	repeat	1.068	1	1
79.112	8.5	Congruent	AttendNumber	repeat	1.898	1	1
89.911	8.5	Incongruent	AttendNumber	repeat	1.141	1	1
103.109	8.5	Congruent	AttendLetter	switch	1.094	2	1
113.924	8.5	Congruent	AttendNumber	switch	1.179	1	1
127.121	8.5	Congruent	AttendNumber	repeat	1.227	2	1
139.12	8.5	Congruent	AttendLetter	switch	1.755	1	1
149.918	8.5	Incongruent	AttendLetter	repeat	1.286	1	1
163.116	8.5	Congruent	AttendNumber	switch	1.472	2	1
176.314	8.5	Congruent	AttendLetter	switch	1.199	2	1
188.312	8.5	Congruent	AttendLetter	repeat	1.042	1	1
201.509	8.5	Congruent	AttendLetter	repeat	0.934	2	1
212.324	8.5	Incongruent	AttendLetter	repeat	0.952	2	1
223.123	8.5	Congruent	AttendNumber	switch	0.849	1	1
235.121	8.5	Incongruent	AttendNumber	repeat	0.936	1	1
277.114	8.5	Congruent	AttendLetter	n/a	1.28	1	1
290.312	8.5	Congruent	AttendLetter	repeat	1.068	2	1
301.11	8.5	Incongruent	AttendLetter	repeat	1.162	1	1
313.125	8.5	Incongruent	AttendLetter	repeat	1.092	2	1
325.123	8.5	Congruent	AttendNumber	switch	1.864	1	1
338.321	8.5	Incongruent	AttendNumber	repeat	1.123	2	1
349.119	8.5	Congruent	AttendNumber	repeat	1.612	2	1
359.917	8.5	Incongruent	AttendNumber	repeat	1.133	2	1
371.916	8.5	Congruent	AttendNumber	repeat	1.58	1	1
385.113	8.5	Incongruent	AttendNumber	repeat	1.325	2	1
397.111	8.5	Congruent	AttendLetter	switch	1.165	2	1
407.91	8.5	Incongruent	AttendLetter	repeat	0.956	2	1
419.924	8.5	Congruent	AttendNumber	switch	1.104	2	1
431.923	8.5	Congruent	AttendLetter	switch	1.382	2	1
442.721	8.5	Congruent	AttendLetter	repeat	1.49	1	1
453.519	8.5	Congruent	AttendLetter	repeat	1.262	1	1
466.717	8.5	Incongruent	AttendNumber	switch	1.769	2	1
479.915	8.5	Congruent	AttendNumber	repeat	2.335	1	1
523.125	8.5	Congruent	AttendNumber	n/a	1.16	2	1
535.123	8.5	Incongruent	AttendLetter	switch	1.208	1	1
547.121	8.5	Congruent	AttendLetter	repeat	1.373	1	1
560.319	8.5	Congruent	AttendNumber	switch	2.294	1	1
571.117	8.5	Incongruent	AttendNumber	repeat	0.929	2	1
581.915	8.5	Incongruent	AttendLetter	switch	2.265	2	1
595.113	8.5	Congruent	AttendLetter	repeat	1.247	1	1
608.311	8.5	Congruent	AttendNumber	switch	1.51	1	1
619.109	8.5	Incongruent	AttendLetter	switch	1.028	1	1
631.124	8.5	Congruent	AttendNumber	switch	1.448	2	1
643.122	8.5	Congruent	AttendNumber	repeat	1.446	2	1
656.32	8.5	Congruent	AttendLetter	switch	1.305	2	1
669.518	8.5	Congruent	AttendLetter	repeat	2.178	1	1
680.316	8.5	Congruent	AttendNumber	switch	2.293	1	1
691.114	8.5	Congruent	AttendLetter	switch	1.239	2	1
703.112	8.5	Congruent	AttendLetter	repeat	1.492	2	1
716.31	8.5	Incongruent	AttendNumber	switch	1.825	2	1
728.325	8.5	Incongruent	AttendNumber	repeat	1.359	1	1
