onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.717	2	InCon	PC50	1.0635	1
34.317	2	Con	MC	0.723	1
40.316	2	Con	MC	0.9095	1
43.915	2	InCon	PC50	0.8495	1
49.914	2	InCon	PC50	1.0115	1
55.913	2	Con	MC	0.9295	1
60.712	2	Con	PC50	0.864	1
65.512	2	InCon	PC50	0.962	1
69.111	2	InCon	MC	1.2805	1
73.91	2	InCon	PC50	0.942	1
77.51	2	Con	MC	0.8405	1
83.509	2	Con	MC	0.8575	1
88.325	2	Con	MC	0.7885	1
94.324	2	InCon	MC	1.1255	1
97.923	2	Con	MC	0.909	1
101.523	2	Con	MC	0.7965	1
107.522	2	InCon	MC	1.0415	1
111.121	2	InCon	MC	0.8885	1
115.92	2	Con	MC	0.7905	1
120.719	2	Con	MC	0.8465	1
125.519	2	Con	MC	0.774	1
131.518	2	Con	MC	0.873	1
137.517	2	Con	PC50	0.878	1
141.116	2	Con	PC50	0.9465	1
145.915	2	Con	MC	0.9355	1
149.515	2	Con	PC50	0.9405	1
153.114	2	InCon	PC50	0.988	1
157.914	2	InCon	MC	1.0855	1
163.913	2	Con	MC	0.883	1
168.712	2	Con	MC	0.946	1
172.311	2	Con	PC50	0.9035	1
178.31	2	InCon	MC	1.093	1
184.309	2	Con	MC	0.7435	1
189.109	2	Con	MC	0.7645	1
193.924	2	Con	MC	0.768	1
199.923	2	Con	PC50	0.9485	1
233.518	2	InCon	MC	1.159	1
237.117	2	Con	PC50	0.9635	1
243.117	2	Con	MC	0.912	1
247.916	2	InCon	PC50	0.925	1
251.515	2	Con	MC	0.9575	1
257.514	2	InCon	MC	1.0175	1
263.513	2	InCon	PC50	1.09	1
268.312	2	Con	MC	0.9075	1
271.912	2	Con	PC50	0.94	1
276.711	2	Con	MC	0.897	1
282.71	2	Con	MC	0.9135	1
287.509	2	Con	MC	0.9055	1
291.109	2	InCon	PC50	0.9335	1
294.725	2	Con	MC	0.849	1
299.524	2	Con	MC	0.8165	1
304.323	2	Con	MC	0.725	1
310.322	2	InCon	PC50	1.035	1
316.321	2	Con	PC50	0.837	1
319.921	2	Con	MC	0.904	1
324.72	2	Con	MC	0.749	1
330.719	2	Con	PC50	0.806	1
336.718	2	Con	PC50	0.8675	1
341.517	2	InCon	MC	0.9205	1
345.117	2	InCon	PC50	0.737	1
348.716	2	Con	MC	0.7785	1
353.516	2	Con	MC	0.683	1
357.115	2	Con	MC	0.787	1
360.714	2	InCon	MC	0.9965	1
366.713	2	InCon	MC	0.949	1
372.712	2	Con	MC	0.806	1
376.312	2	Con	PC50	0.838	1
381.111	2	Con	MC	0.9025	1
385.91	2	InCon	MC	0.9215	1
391.909	2	Con	MC	0.7595	1
395.509	2	InCon	PC50	0.858	1
400.325	2	Con	MC	0.7605	1
436.319	2	Con	PC50	0.7865	1
441.118	2	Con	PC50	0.8155	1
447.117	2	Con	MC	0.704	1
450.717	2	InCon	PC50	0.913	1
454.316	2	Con	MC	0.776	1
459.115	2	Con	PC50	0.7745	1
465.114	2	InCon	PC50	0.991	1
469.914	2	Con	MC	0.821	1
475.913	2	Con	MC	0.7685	1
480.712	2	Con	PC50	0.9965	1
486.711	2	Con	MC	0.81	1
490.31	2	Con	MC	0.8075	1
493.91	2	Con	MC	0.923	1
498.709	2	Con	MC	0.8245	1
502.325	2	Con	MC	0.8845	1
505.924	2	InCon	PC50	0.9825	1
510.724	2	Con	PC50	1.051	1
516.723	2	InCon	MC	1.072	1
520.322	2	Con	MC	1.008	1
526.321	2	Con	MC	0.904	1
532.32	2	InCon	MC	0.825	1
537.119	2	InCon	MC	0.967	1
540.719	2	Con	MC	0.874	1
545.518	2	Con	MC	0.757	1
551.517	2	Con	MC	0.762	1
556.316	2	Con	MC	0.783	1
562.315	2	Con	MC	0.7515	1
568.314	2	Con	MC	0.942	1
573.114	2	Con	PC50	0.959	1
576.713	2	InCon	PC50	1.0155	1
580.312	2	InCon	PC50	0.863	1
583.912	2	Con	MC	0.845	1
588.711	2	InCon	PC50	0.944	1
592.311	2	InCon	MC	0.9265	1
598.31	2	InCon	MC	0.9405	1
604.309	2	InCon	MC	0.7985	1
