onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.806	10.4	NP	5	1.909	2	1
42.805	10.4	NN	8	1.403	1	1
57.204	10.4	NN	8	0.909	1	1
71.603	10.4	NP	5	1.445	2	1
83.602	10.4	NN	6	1.314	1	1
95.614	10.4	NP	8	1.332	2	1
108.813	10.4	NN	5	1.087	1	1
122.012	10.4	NP	7	1.598	2	1
135.211	10.4	NN	5	1.283	1	1
149.61	10.4	NP	5	1.459	2	1
162.809	10.4	NP	7	1.27	2	1
177.207	10.4	NP	8	1.129	2	1
190.406	10.4	NN	7	1.286	1	1
204.805	10.4	NP	6	1.16	2	1
216.804	10.4	RN	5	1.224	1	1
258.814	10.4	NN	6	1.34	1	1
270.813	10.4	NN	8	1.485	2	0
284.012	10.4	NP	7	1.439	1	0
296.011	10.4	NP	7	1.17	2	1
310.41	10.4	NP	8	1.737	2	1
324.809	10.4	NP	5	1.433	2	1
338.008	10.4	NN	7	1.297	1	1
351.206	10.4	NP	5	1.959	2	1
365.605	10.4	NN	8	1.166	1	1
378.804	10.4	RN	5	1.39	1	1
390.803	10.4	NN	5	1.708	1	1
404.002	10.4	NP	8	1.937	1	0
418.414	10.4	NP	8	1.439	2	1
432.813	10.4	NP	5	1.207	2	1
444.812	10.4	NN	5	1.292	1	1
486.809	10.4	NN	5	1.245	1	1
501.207	10.4	NP	5	1.46	2	1
514.406	10.4	NP	8	1.014	2	1
528.805	10.4	RN	5	1.311	1	1
543.204	10.4	NN	8	1.852	1	1
556.403	10.4	NP	7	1.038	2	1
570.802	10.4	NP	8	1.228	2	1
584.014	10.4	NN	5	1.146	1	1
596.013	10.4	NP	6	1.466	2	1
608.012	10.4	RN	8	1.394	1	1
621.211	10.4	NP	5	1.116	2	1
633.21	10.4	NN	8	1.197	1	1
646.409	10.4	NP	5	1.511	2	1
658.408	10.4	NN	7	1.306	1	1
672.807	10.4	NN	7	1.086	1	1
