onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.111	8.5	Congruent	AttendLetter	n/a	1.093	1	1
43.11	8.5	Incongruent	AttendNumber	switch	1.142	1	1
53.91	8.5	Incongruent	AttendLetter	switch	0.945	1	1
67.109	8.5	Congruent	AttendLetter	repeat	0.653	1	1
79.108	8.5	Congruent	AttendLetter	repeat	1.342	2	1
92.306	8.5	Incongruent	AttendNumber	switch	0.703	1	1
103.106	8.5	Congruent	AttendLetter	switch	2.107	2	1
115.105	8.5	Incongruent	AttendLetter	repeat	1.96	2	1
125.904	8.5	Congruent	AttendNumber	switch	2.189	1	1
139.116	8.5	Congruent	AttendNumber	repeat	1.478	1	1
152.315	8.5	Congruent	AttendNumber	repeat	1.11	1	1
163.114	8.5	Congruent	AttendLetter	switch	1.183	2	1
173.913	8.5	Incongruent	AttendNumber	switch	1.153	1	1
184.712	8.5	Congruent	AttendNumber	repeat	2.472	2	1
197.911	8.5	Incongruent	AttendLetter	switch	1.396	1	1
209.91	8.5	Congruent	AttendLetter	repeat	1.69	2	1
221.909	8.5	Congruent	AttendNumber	switch	2.083	2	1
233.908	8.5	Congruent	AttendNumber	repeat	1.237	1	1
277.105	8.5	Congruent	AttendNumber	n/a	0.62	1	1
290.304	8.5	Congruent	AttendNumber	repeat	1.25	2	1
301.116	8.5	Congruent	AttendNumber	repeat	1.213	1	1
311.915	8.5	Congruent	AttendNumber	repeat	0.654	1	1
325.114	8.5	Congruent	AttendLetter	switch	0.85	1	1
337.113	8.5	Incongruent	AttendNumber	switch	0.998	2	1
349.112	8.5	Congruent	AttendNumber	repeat	0.975	2	1
361.111	8.5	Incongruent	AttendLetter	switch	1.326	2	1
374.31	8.5	Incongruent	AttendNumber	switch	2.081	2	1
385.109	8.5	Congruent	AttendLetter	switch	1.132	1	1
398.308	8.5	Incongruent	AttendNumber	switch	1.029	2	1
411.507	8.5	Incongruent	AttendLetter	switch	1.697	1	1
422.306	8.5	Congruent	AttendLetter	repeat	0.756	1	1
433.105	8.5	Congruent	AttendLetter	repeat	0.964	2	1
443.904	8.5	Congruent	AttendLetter	repeat	1.814	2	1
455.917	8.5	Congruent	AttendLetter	repeat	1.536	2	1
467.916	8.5	Incongruent	AttendLetter	repeat	1.142	2	1
479.915	8.5	Incongruent	AttendNumber	switch	1.606	2	1
523.111	8.5	Incongruent	AttendLetter	n/a	0.869	1	1
535.11	8.5	Congruent	AttendLetter	repeat	1.248	2	1
548.309	8.5	Incongruent	AttendNumber	switch	1.093	1	1
559.108	8.5	Congruent	AttendNumber	repeat	1.328	2	1
569.907	8.5	Congruent	AttendNumber	repeat	1.259	1	1
580.706	8.5	Incongruent	AttendNumber	repeat	1.41	2	1
593.905	8.5	Congruent	AttendLetter	switch	1.009	1	1
607.104	8.5	Incongruent	AttendLetter	repeat	1.301	1	1
619.117	8.5	Congruent	AttendLetter	repeat	1.323	1	1
631.116	8.5	Congruent	AttendNumber	switch	1.114	2	1
641.915	8.5	Congruent	AttendLetter	switch	1.29	2	1
653.914	8.5	Congruent	AttendNumber	switch	2.356	1	1
665.913	8.5	Congruent	AttendNumber	repeat	0.997	1	1
679.112	8.5	Incongruent	AttendLetter	switch	2.024	2	1
689.911	8.5	Congruent	AttendLetter	repeat	1.374	1	1
703.11	8.5	Incongruent	AttendNumber	switch	1.265	2	1
713.909	8.5	Congruent	AttendLetter	switch	2.033	2	1
725.908	8.5	Congruent	AttendNumber	switch	0.914	2	1
