onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.719	2	Con	MC	0.7335	1
34.318	2	InCon	MC	1.3815	1
40.317	2	InCon	PC50	0.8835	1
45.116	2	Con	MC	0.9025	1
48.716	2	Con	MC	0.7375	1
54.715	2	Con	MC	0.8175	1
58.314	2	InCon	PC50	1.097	1
61.914	2	InCon	PC50	0.8655	1
66.713	2	Con	MC	0.744	1
71.512	2	Con	MC	0.778	1
77.511	2	Con	MC	0.756	1
82.31	2	Con	MC	0.597	1
88.309	2	InCon	MC	0.8575	1
91.909	2	InCon	MC	1.2475	1
97.908	2	Con	PC50	1.026	1
102.707	2	Con	PC50	0.704	1
108.706	2	Con	MC	0.7075	1
114.722	2	Con	PC50	0.7605	1
119.521	2	Con	MC	0.7225	1
123.121	2	InCon	MC	0.963	1
129.12	2	Con	PC50	0.734	1
132.719	2	Con	MC	0.8015	1
136.318	2	Con	MC	0.853	1
141.118	2	InCon	MC	0.864	1
145.917	2	Con	MC	0.7405	1
151.916	2	InCon	MC	1.1145	1
156.715	2	Con	MC	0.7005	1
162.714	2	Con	MC	0.79	1
166.314	2	InCon	PC50	0.86	1
169.913	2	InCon	PC50	1.026	1
175.912	2	Con	MC	0.802	1
180.711	2	Con	MC	0.596	1
184.311	2	InCon	PC50	0.9275	1
189.11	2	Con	PC50	0.7775	1
195.109	2	Con	PC50	0.7745	1
199.908	2	Con	MC	0.7645	1
233.52	2	Con	MC	0.694	1
238.319	2	Con	PC50	0.623	1
241.918	2	Con	PC50	0.7425	1
245.518	2	Con	MC	0.802	1
250.317	2	Con	MC	0.797	1
256.316	2	Con	PC50	0.6445	1
261.115	2	InCon	MC	0.987	1
267.114	2	Con	MC	0.682	1
273.113	2	Con	MC	0.7015	1
276.713	2	Con	MC	0.803	1
280.312	2	Con	MC	0.6845	1
285.112	2	Con	MC	0.656	1
291.111	2	Con	MC	0.696	1
297.11	2	InCon	PC50	1.007	1
300.709	2	InCon	MC	1.1695	1
306.708	2	InCon	PC50	0.8895	1
311.507	2	InCon	MC	1.135	1
315.107	2	InCon	MC	0.9125	1
319.906	2	Con	MC	0.7505	1
325.922	2	InCon	MC	0.9425	0
330.721	2	Con	MC	0.9175	1
334.32	2	Con	PC50	1.035	1
337.92	2	Con	MC	0.834	1
342.719	2	Con	MC	0.7925	1
348.718	2	Con	MC	0.8305	1
353.517	2	Con	MC	0.8235	1
358.317	2	InCon	PC50	1.123	1
361.916	2	InCon	PC50	0.997	1
366.715	2	Con	PC50	0.948	1
372.714	2	Con	MC	0.81	1
378.713	2	Con	MC	0.685	1
382.313	2	Con	MC	0.7335	1
387.112	2	InCon	PC50	1.2635	1
393.111	2	Con	PC50	0.683	1
399.11	2	InCon	PC50	0.962	1
402.71	2	InCon	MC	0.9475	1
436.321	2	Con	MC	0.6425	1
439.92	2	InCon	PC50	0.9315	1
445.919	2	InCon	MC	0.9105	1
450.719	2	InCon	MC	1.275	1
456.718	2	Con	MC	0.738	1
461.517	2	Con	MC	0.881	1
466.316	2	Con	MC	0.757	1
469.916	2	Con	PC50	1.158	1
475.915	2	Con	MC	0.7605	1
480.714	2	Con	MC	1.128	1
486.713	2	Con	MC	0.752	1
490.312	2	Con	MC	0.777	1
493.912	2	InCon	MC	1.1835	1
498.711	2	Con	PC50	0.825	1
504.71	2	InCon	MC	0.81	1
509.509	2	InCon	PC50	0.872	1
515.508	2	Con	PC50	0.7485	1
519.108	2	InCon	MC	0.938	1
525.107	2	InCon	PC50	0.789	1
528.706	2	Con	MC	0.7475	1
533.522	2	Con	MC	0.7895	1
537.122	2	Con	MC	0.7895	1
540.721	2	Con	MC	0.78	1
546.72	2	Con	MC	0.558	1
551.519	2	Con	MC	0.573	1
556.319	2	Con	MC	0.9015	1
562.318	2	InCon	MC	0.9895	1
567.117	2	Con	MC	0.605	1
571.916	2	InCon	PC50	1.1415	1
575.515	2	InCon	PC50	0.844	1
581.515	2	Con	MC	0.768	1
585.114	2	Con	MC	0.7485	1
589.913	2	Con	PC50	0.706	1
595.912	2	Con	PC50	0.807	1
601.911	2	Con	PC50	0.7905	1
605.511	2	InCon	PC50	0.64	0
