onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.722	2	Con	PC50	1.2175	1
34.321	2	Con	MC	0.929	1
40.321	2	Con	MC	0.9085	1
45.12	2	InCon	MC	0.963	0
49.919	2	InCon	MC	1.165	1
55.918	2	Con	MC	1.0215	1
61.917	2	InCon	PC50	1.239	1
66.716	2	InCon	MC	1.3455	1
71.516	2	Con	MC	0.89	1
77.515	2	Con	MC	0.9565	1
81.114	2	Con	MC	1.053	1
84.714	2	Con	MC	1.1115	1
88.313	2	Con	MC	0.98	1
94.312	2	Con	PC50	1.1705	1
97.911	2	InCon	PC50	1.024	0
102.711	2	Con	MC	0.961	1
106.31	2	Con	MC	0.7525	1
109.91	2	InCon	MC	1.1765	1
115.909	2	Con	MC	0.9965	1
120.724	2	InCon	MC	1.008	1
125.524	2	InCon	PC50	1.3205	1
129.123	2	Con	MC	1.002	1
135.122	2	Con	MC	0.9465	1
139.921	2	Con	MC	0.931	1
145.92	2	Con	MC	0.872	1
151.92	2	Con	PC50	0.9975	1
155.519	2	Con	MC	0.771	1
160.318	2	InCon	MC	1.4985	unintelligible
165.117	2	InCon	PC50	1.3995	1
169.917	2	Con	PC50	1.1565	1
175.916	2	InCon	PC50	1.095	1
179.515	2	InCon	PC50	1.497	1
185.514	2	Con	PC50	1.191	1
191.513	2	Con	MC	0.85	1
196.312	2	Con	MC	0.8035	1
199.912	2	Con	PC50	0.8165	1
233.523	2	Con	MC	0.7635	1
238.323	2	Con	MC	0.785	1
243.122	2	Con	PC50	0.887	1
246.721	2	InCon	PC50	1.067	1
251.52	2	Con	MC	0.8605	1
257.519	2	Con	MC	0.8185	1
261.119	2	InCon	PC50	1.033	unintelligible
267.118	2	Con	PC50	0.983	1
273.117	2	InCon	PC50	2.0645	1
279.116	2	Con	MC	0.849	1
283.915	2	Con	MC	0.96	1
287.515	2	InCon	PC50	1.2275	1
291.114	2	Con	MC	0.821	1
297.113	2	Con	PC50	1.061	1
303.112	2	Con	MC	0.7675	1
306.712	2	InCon	PC50	0.9595	1
310.311	2	Con	MC	0.7155	1
315.11	2	InCon	MC	1.4195	1
319.91	2	InCon	MC	1.325	1
323.509	2	Con	MC	1.0395	1
328.325	2	Con	PC50	0.841	1
334.324	2	Con	MC	0.7715	1
337.923	2	InCon	MC	1.0055	1
343.922	2	InCon	MC	1.0975	1
348.722	2	Con	PC50	0.9085	1
352.321	2	Con	MC	0.8525	1
358.32	2	Con	PC50	0.8395	1
363.119	2	InCon	MC	1.0405	1
367.919	2	Con	MC	0.9075	1
373.918	2	InCon	PC50	1.076	1
377.517	2	Con	MC	0.8695	1
383.516	2	Con	MC	0.7555	1
388.315	2	InCon	MC	0.923	1
393.115	2	Con	MC	1.0635	1
396.714	2	Con	MC	0.6125	1
400.313	2	Con	MC	0.613	1
436.324	2	Con	PC50	0.7825	1
442.323	2	InCon	MC	1.2325	1
445.923	2	Con	MC	0.8385	1
450.722	2	Con	MC	0.9265	1
456.721	2	InCon	PC50	0.987	1
461.52	2	Con	MC	0.929	1
466.32	2	Con	MC	0.774	1
472.319	2	Con	MC	0.8575	1
475.918	2	Con	MC	0.8125	1
479.518	2	Con	PC50	0.786	1
484.317	2	Con	MC	0.6915	1
487.916	2	Con	MC	0.7105	1
493.915	2	Con	MC	0.848	1
497.515	2	Con	MC	0.6985	1
501.114	2	InCon	PC50	0.9185	1
505.913	2	Con	MC	0.744	1
511.912	2	InCon	PC50	1.2765	1
515.512	2	InCon	MC	0.831	1
521.511	2	InCon	PC50	0.927	1
526.31	2	InCon	PC50	1.064	1
532.309	2	InCon	MC	1.337	1
537.125	2	Con	MC	0.872	1
540.725	2	InCon	MC	1.7925	1
545.524	2	Con	MC	0.948	1
551.523	2	Con	MC	0.7015	1
556.322	2	Con	MC	0.8025	1
562.321	2	InCon	MC	1.035	1
567.12	2	Con	MC	0.77	1
570.72	2	Con	PC50	0.8185	1
575.519	2	Con	MC	0.7445	1
581.518	2	Con	MC	0.669	1
587.517	2	Con	PC50	0.8055	1
591.117	2	Con	PC50	0.8025	1
597.116	2	Con	PC50	0.822	1
601.915	2	InCon	PC50	1.031	1
605.514	2	InCon	MC	0.85	1
