onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.127	8.5	Congruent	AttendNumber	n/a	2.173	2	0
44.324	8.5	Incongruent	AttendLetter	switch	2.351	2	1
55.123	8.5	Incongruent	AttendNumber	switch	2.118	2	0
68.321	8.5	Congruent	AttendLetter	switch	1.325	1	0
79.119	8.5	Congruent	AttendNumber	switch	2.423	1	0
91.117	8.5	Incongruent	AttendNumber	repeat	2.233	2	0
104.315	8.5	Congruent	AttendNumber	repeat	1.804	1	0
115.13	8.5	Congruent	AttendNumber	repeat	1.757	2	0
127.128	8.5	Congruent	AttendLetter	switch	1.039	1	0
139.126	8.5	Incongruent	AttendLetter	repeat	1.986	2	0
152.324	8.5	Congruent	AttendLetter	repeat	1.566	1	0
164.322	8.5	Incongruent	AttendLetter	repeat	1.547	1	1
175.12	8.5	Congruent	AttendNumber	switch	2.097	1	1
187.119	8.5	Congruent	AttendLetter	switch	1.684	2	0
200.316	8.5	Incongruent	AttendNumber	switch	0.875	1	1
213.514	8.5	Congruent	AttendLetter	switch	1.693	2	0
224.329	8.5	Congruent	AttendLetter	repeat	1.922	1	0
235.128	8.5	Congruent	AttendNumber	switch	1.322	1	1
277.121	8.5	Congruent	AttendLetter	n/a	1.557	1	1
287.919	8.5	Incongruent	AttendNumber	switch	1.409	2	1
299.917	8.5	Congruent	AttendNumber	repeat	0.891	2	1
313.115	8.5	Incongruent	AttendLetter	switch	0.747	1	0
326.33	8.5	Incongruent	AttendLetter	repeat	0.761	1	1
337.128	8.5	Congruent	AttendLetter	repeat	1.345	2	1
350.326	8.5	Congruent	AttendLetter	repeat	1.626	1	1
362.324	8.5	Congruent	AttendLetter	repeat	1.131	1	1
374.322	8.5	Congruent	AttendNumber	switch	1.883	2	0
385.12	8.5	Congruent	AttendNumber	repeat	1.639	1	1
397.119	8.5	Congruent	AttendNumber	repeat	0.971	1	1
410.316	8.5	Incongruent	AttendLetter	switch	1.747	2	1
421.115	8.5	Incongruent	AttendNumber	switch	1.374	2	1
434.329	8.5	Congruent	AttendNumber	repeat	1.58	1	0
445.128	8.5	Congruent	AttendLetter	switch	1.909	2	1
457.126	8.5	Incongruent	AttendNumber	switch	0.915	2	1
469.124	8.5	Congruent	AttendLetter	switch	0.751	1	0
482.322	8.5	Incongruent	AttendNumber	switch	0.895	2	1
523.115	8.5	Congruent	AttendNumber	n/a	1.262	2	1
533.93	8.5	Congruent	AttendLetter	switch	0.963	2	1
545.928	8.5	Congruent	AttendLetter	repeat	1.534	1	0
559.126	8.5	Incongruent	AttendNumber	switch	0.974	2	0
572.324	8.5	Congruent	AttendNumber	repeat	1.679	2	1
583.122	8.5	Incongruent	AttendLetter	switch	1.347	1	1
595.12	8.5	Congruent	AttendNumber	switch	1.546	2	0
608.318	8.5	Congruent	AttendLetter	switch	1.735	1	1
620.317	8.5	Incongruent	AttendNumber	switch	1.591	2	1
631.115	8.5	Incongruent	AttendNumber	repeat	1.041	2	1
644.329	8.5	Congruent	AttendNumber	repeat	0.932	1	1
656.327	8.5	Incongruent	AttendLetter	switch	1.577	2	1
667.126	8.5	Congruent	AttendNumber	switch	1.531	2	1
679.124	8.5	Congruent	AttendLetter	switch	1.599	1	1
692.322	8.5	Congruent	AttendNumber	switch	1.167	1	1
703.12	8.5	Congruent	AttendLetter	switch	1.548	1	1
715.118	8.5	Congruent	AttendLetter	repeat	1.7	2	1
728.316	8.5	Incongruent	AttendLetter	repeat	1.039	1	1
