onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.114	8.5	Congruent	AttendLetter	n/a	1.328	1	1
41.913	8.5	Incongruent	AttendLetter	repeat	1.276	2	0
55.111	8.5	Congruent	AttendNumber	switch	1.184	1	1
68.309	8.5	Congruent	AttendLetter	switch	1.553	1	0
80.307	8.5	Congruent	AttendNumber	switch	1.586	2	0
92.305	8.5	Congruent	AttendNumber	repeat	1.403	1	0
105.519	8.5	Incongruent	AttendLetter	switch	2.018	2	1
117.517	8.5	Incongruent	AttendNumber	switch	1.615	1	1
128.316	8.5	Incongruent	AttendNumber	repeat	1.901	2	1
139.114	8.5	Congruent	AttendNumber	repeat	1.211	1	0
152.312	8.5	Congruent	AttendLetter	switch	0.664	1	1
165.51	8.5	Incongruent	AttendNumber	switch	0.916	2	1
176.308	8.5	Incongruent	AttendLetter	switch	1.657	1	0
187.106	8.5	Congruent	AttendLetter	repeat	1.528	1	1
199.121	8.5	Congruent	AttendLetter	repeat	1.393	2	1
211.119	8.5	Congruent	AttendNumber	switch	1.534	2	1
224.317	8.5	Congruent	AttendNumber	repeat	1.279	1	1
236.315	8.5	Congruent	AttendLetter	switch	1.816	1	0
277.109	8.5	Congruent	AttendLetter	n/a	1.671	1	1
290.307	8.5	Congruent	AttendNumber	switch	1.084	2	0
301.105	8.5	Incongruent	AttendNumber	repeat	1.2	2	1
313.12	8.5	Congruent	AttendNumber	repeat	1.794	2	1
325.118	8.5	Congruent	AttendNumber	repeat	1.206	2	0
338.316	8.5	Congruent	AttendLetter	switch	1.564	2	0
350.314	8.5	Congruent	AttendNumber	switch	1.656	2	0
361.112	8.5	Incongruent	AttendLetter	switch	1.867	1	1
374.31	8.5	Incongruent	AttendNumber	switch	1.405	1	1
385.108	8.5	Congruent	AttendLetter	switch	2.106	2	1
397.106	8.5	Incongruent	AttendNumber	switch	2.3	1	1
407.905	8.5	Incongruent	AttendNumber	repeat	0.704	2	0
421.119	8.5	Congruent	AttendNumber	repeat	0.986	1	1
431.918	8.5	Congruent	AttendLetter	switch	1.821	2	1
443.916	8.5	Incongruent	AttendLetter	repeat	1.593	1	0
457.114	8.5	Congruent	AttendLetter	repeat	1.861	2	1
467.912	8.5	Congruent	AttendLetter	repeat	1.863	1	1
481.11	8.5	Congruent	AttendLetter	repeat	1.923	2	1
523.12	8.5	Congruent	AttendLetter	n/a	2.098	2	1
536.318	8.5	Congruent	AttendNumber	switch	1.475	2	1
548.316	8.5	Congruent	AttendNumber	repeat	1.07	1	1
559.114	8.5	Congruent	AttendNumber	repeat	0.775	1	1
571.112	8.5	Congruent	AttendLetter	switch	0.945	2	1
584.31	8.5	Congruent	AttendNumber	switch	0.813	2	1
595.108	8.5	Congruent	AttendNumber	repeat	1.527	2	0
607.107	8.5	Incongruent	AttendLetter	switch	0.936	1	1
620.321	8.5	Incongruent	AttendNumber	switch	1.076	1	1
631.119	8.5	Incongruent	AttendLetter	switch	1.377	2	0
643.117	8.5	Incongruent	AttendNumber	switch	0.526	2	1
656.315	8.5	Incongruent	AttendLetter	switch	1.53	1	0
667.114	8.5	Congruent	AttendNumber	switch	2.211	2	1
680.312	8.5	Congruent	AttendLetter	switch	1.345	1	1
692.31	8.5	Incongruent	AttendLetter	repeat	1.715	2	1
703.108	8.5	Congruent	AttendLetter	repeat	1.12	2	1
715.106	8.5	Congruent	AttendNumber	switch	1.175	2	1
728.321	8.5	Incongruent	AttendLetter	switch	2.009	1	0
