csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
2961.8410908995825	2805.784287596136	3582.847685856205	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0154231	0.0349723	0.131757	-0.000173164	0.00049931	0.000158445
2902.168608886286	2798.2274946945727	3560.237365543141	0.925599	32.35075	0.16169509999999998	0.0148385395	0.0224536027	0.0198729094	-0.0698324285	0.0217439219	-0.09983555449999999	-0.0382576912	-0.0216770335	0.054922421299999996	-0.0451532306	0.0151751301	-0.0028914229999999997	0.057783000999999994	0.0577824049	0.057781411500000004	0.0577800208	0.057778232699999994	0.0577760473	0.0577734645	0.057770484500000004	0.0577671072	0.057763332599999995	0.0	-0.0121098	0.113866	0.173095	-0.000519303	0.000240892	0.0
2884.6081936157093	2797.347269650056	3551.368697647527	0.941865	32.919266	0.21939087999999998	-0.0023630088	0.0234595948	0.072898378	-0.0655339311	-0.032858688399999995	-0.087260302	-0.008147747700000001	-0.0667950336	0.0603698317	-0.0314633773	-0.011876331499999998	0.05846480440000001	0.057781411500000004	0.0577760473	0.0577671072	0.057754591900000006	0.0577385021	0.0577188388	0.0576956032	0.0576687968	0.0576384213	0.0576044784	0.0	-0.027782	-0.00498293	0.149544	-0.000154532	0.000757187	0.000345309
2870.1954622601643	2796.254248829231	3547.5898862280865	0.925021	32.330544	0.25893411	0.0361752393	0.0182282978	0.077275398	0.0130604399	-0.043715227599999996	-0.0685756833	-0.0506118787	-0.0499541243	-0.0128274069	0.0255415033	-0.055521767400000005	0.025907325699999997	0.057778232699999994	0.057763332599999995	0.0577385021	0.057703745199999996	0.057659068099999995	0.0576044784	0.0575399855	0.0574656004	0.057381336	0.0572872068	0.0	-0.00641456	0.116273	0.195464	-0.00052575	6.58992e-05	0.0
2863.962054235383	2795.8807186332074	3550.685174141333	0.8803459999999999	30.769106	0.20632063	0.0040592701	0.010713114499999999	0.1344908934	0.0207785572	0.042986457900000004	-0.0318169129	-0.0085134343	-0.096554109	-0.0181744434	0.0563272405	0.0328176192	-0.019829185200000002	0.0577734645	0.0577442624	0.0576956032	0.057627503200000006	0.0575399855	0.0574330794	0.0573068211	0.057161252999999995	0.056996424299999994	0.0568123904	0.0	-0.033523	0.0218089	0.144721	-0.000469066	0.000447056	0.000242261
2860.077772026088	2796.7519768116786	3553.4311983349407	0.888191	31.043285	0.21785465000000004	0.0482823559	0.005975433499999999	0.1049925832	-0.0516125933	0.0378162127	0.0235156711	-0.055502557699999996	-0.053981667000000004	0.0281988338	0.023275805	0.0319831516	-0.0124306604	0.0577671072	0.0577188388	0.0576384213	0.057525899500000005	0.057381336	0.0572048115	0.056996424299999994	0.056756290300000005	0.0564845434	0.056181334900000005	0.0	-0.0257709	0.147225	0.1809	-0.00107683	0.000287609	0.000445199
2872.1704703681207	2804.8387516466896	3568.839403716415	0.955598	33.399235	0.22671030000000006	0.0191621235	-0.0720997897	0.0979080383	-0.0319659371	-0.0526168671	0.033292714300000005	-0.0133696487	-0.0857433172	0.043341364900000005	0.0146801779	-0.0870523335	-0.0546761637	0.0577591609	0.0576870644	0.0575669704	0.057398978600000004	0.057183228899999994	0.0569199008	0.0566092133	0.056251425099999995	0.0558468337	0.0553957758	0.0	-0.0292539	0.0194642	0.122746	-0.000571157	0.000429804	0.000346817
2883.0640734937224	2808.08007297148	3573.5730829197637	0.900607	31.477264	0.051845565	0.0299110286	-0.1024860202	0.08079460969999999	0.0192011253	0.0415929103	-0.027192364500000003	-0.0186707004	-0.09979021880000001	-0.0565297333	-0.0719097096	-0.0195443871	-0.0352267026	0.0577496257	0.0576489429	0.057481268200000005	0.0572467965	0.0569458003	0.0565786292	0.056145710099999996	0.055647546	0.0550847157	0.054457873399999995	0.0	-0.0208261	0.00844779	0.12480500000000003	-7.44469e-05	0.000344542	0.000371692
2888.701157707262	2803.513395311605	3574.170188218901	2.096649	73.280304	0.303948105	0.0384989031	-0.0137011575	-0.1441337968	-0.032487357	0.035089103999999996	0.08433313939999999	-0.031355961099999996	0.10402772730000001	0.0333817377	-0.0469775901	0.0246763354	-0.0213105263	0.0577385021	0.0576044784	0.057381336	0.0570694202	0.0566692134	0.056181334900000005	0.055606539299999994	0.054945716	0.0541998874	0.0533702072	0.0	0.00214425	0.154665	0.11894900000000003	0.00150026	-0.000147924	-0.000139226
2877.1808799013347	2809.557196860233	3572.933812436905	1.28811	45.020931	0.3637505	-0.0373101221	-0.0115780943	-0.0893060062	-0.0028535647999999997	-0.0716983631	0.054154195999999995	0.0588724419	0.050450557300000004	0.0002449111	-0.0172414525	-0.018028578700000002	0.0689061604	0.057725790199999995	0.0575536758	0.057267198600000006	0.05686692769999999	0.056353658499999994	0.055728411	0.0549924275	0.054147170599999996	0.0531943196	0.05213576809999999	0.0	-0.0208472	-0.0997199	0.132535	0.00188183	-0.000359051	0.00072384
