onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.709	2	Con	MC	0.572	1
36.709	2	Con	MC	0.871	1
40.309	2	Con	MC	0.8305	1
45.108	2	InCon	PC50	0.9125	1
48.708	2	InCon	MC	0.951	1
52.308	2	Con	MC	0.7605	1
58.307	2	InCon	MC	0.945	1
63.107	2	Con	MC	0.795	1
69.106	2	Con	MC	0.816	1
75.106	2	InCon	MC	0.8225	1
79.905	2	Con	MC	0.7175	1
83.505	2	InCon	MC	0.8555	1
88.305	2	InCon	MC	0.8115	1
91.904	2	Con	PC50	0.771	1
97.904	2	InCon	PC50	0.88	1
101.504	2	InCon	PC50	0.85	1
107.503	2	Con	PC50	0.773	1
111.103	2	InCon	PC50	0.9835	1
115.902	2	Con	MC	0.849	1
121.902	2	Con	MC	0.788	1
126.702	2	Con	PC50	0.8675	1
131.515	2	Con	MC	0.724	1
135.114	2	InCon	PC50	0.931	1
139.914	2	InCon	PC50	0.883	1
145.913	2	Con	MC	0.8115	1
149.513	2	InCon	MC	0.9095	1
155.513	2	Con	MC	0.7555	1
160.312	2	Con	PC50	0.8715	1
166.312	2	Con	MC	0.8005	1
171.111	2	Con	MC	0.8805	1
174.711	2	Con	PC50	1.0155	1
180.71	2	Con	PC50	0.7855	1
184.31	2	Con	MC	0.68	1
189.11	2	Con	MC	0.785	1
195.109	2	Con	MC	0.7135	1
198.709	2	Con	MC	0.7125	1
233.506	2	Con	MC	0.525	1
238.306	2	InCon	PC50	0.811	1
243.105	2	Con	MC	0.7045	1
249.105	2	Con	MC	0.773	1
255.104	2	InCon	PC50	0.8745	1
258.704	2	Con	PC50	0.851	1
263.504	2	Con	PC50	0.747	1
268.303	2	Con	MC	0.772	1
274.303	2	Con	MC	0.7325	1
277.903	2	Con	MC	0.8385	1
281.502	2	InCon	PC50	0.941	1
287.502	2	InCon	MC	0.846	1
291.115	2	Con	MC	0.834	1
295.914	2	InCon	MC	1.0535	1
299.514	2	InCon	PC50	1.0795	1
305.514	2	Con	MC	0.7615	1
311.513	2	Con	MC	0.6705	1
317.513	2	Con	PC50	0.7875	1
321.112	2	Con	MC	0.8525	1
325.912	2	Con	MC	0.7715	1
330.711	2	Con	MC	0.7615	1
335.511	2	Con	MC	0.7755	1
339.111	2	Con	MC	0.829	1
345.11	2	Con	MC	0.7005	1
348.71	2	Con	PC50	0.821	1
352.31	2	InCon	PC50	0.8655	1
358.309	2	InCon	MC	0.923	1
364.309	2	InCon	PC50	0.856	1
370.308	2	Con	PC50	0.8985	1
375.108	2	InCon	MC	0.8865	1
378.708	2	Con	MC	0.9065	1
383.507	2	Con	MC	0.847	1
388.307	2	Con	MC	0.777	1
393.106	2	InCon	MC	0.908	1
396.706	2	Con	PC50	0.8605	1
400.306	2	InCon	MC	0.8795	1
436.303	2	Con	MC	0.7885	1
442.302	2	Con	PC50	0.853	1
447.102	2	InCon	MC	0.82	1
450.702	2	Con	MC	0.9295	1
454.315	2	Con	MC	0.8125	1
457.914	2	InCon	PC50	0.972	1
463.914	2	InCon	MC	0.852	1
469.913	2	Con	MC	0.8605	1
474.713	2	Con	MC	0.806	1
479.513	2	InCon	PC50	0.9145	1
485.512	2	Con	MC	0.8705	1
490.312	2	InCon	PC50	0.848	1
493.911	2	Con	MC	0.8615	1
498.711	2	Con	MC	0.9005	1
504.711	2	Con	PC50	0.777	1
508.31	2	Con	MC	0.859	1
513.11	2	Con	PC50	0.745	1
516.71	2	Con	MC	0.939	1
522.709	2	Con	PC50	0.838	1
527.509	2	Con	MC	0.7935	1
531.108	2	Con	PC50	0.87	1
537.108	2	Con	MC	0.7965	1
541.908	2	InCon	PC50	0.911	1
545.507	2	Con	MC	0.8705	1
551.507	2	Con	PC50	0.74	1
557.506	2	Con	MC	0.852	1
561.106	2	InCon	PC50	0.9275	1
565.906	2	Con	MC	0.774	1
569.505	2	InCon	PC50	0.8915	1
575.505	2	InCon	MC	0.87	1
580.304	2	Con	MC	0.9715	1
583.904	2	InCon	MC	1.0175	1
588.704	2	Con	MC	0.8095	1
594.703	2	InCon	MC	1.038	1
600.703	2	InCon	MC	0.78	1
605.502	2	Con	MC	0.546	1
