csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3651.028856125619	3244.07396375503	4138.432974228402	n/a	n/a	n/a	-0.0102887924	0.0418761541	-0.0041243398	0.09743457609999999	-0.0092514417	0.016370362	-0.0007706857	0.08589608509999999	-0.0653774399	0.0593210614	-0.0101104455	0.0714011466	0.0577348291	0.0577342355	0.0577332462	0.0577318613	0.0577300806	0.057727904299999994	0.0577253323	0.0577223647	0.0577190014	0.0577152426	0.019913	0.0256082	0.082669	-0.0012292	0.000845383	-9.99903e-05
3568.1416590323106	3241.505863228722	4110.538799278209	1.244546	31.721586	0.105579455	0.0495310083	0.0227452679	0.027537654100000003	-0.0552954876	0.0473073678	0.0208881228	0.048211015700000005	0.0239257415	0.0281559473	0.0815284018	0.035069197	-0.049383299299999996	0.0577332462	0.057727904299999994	0.0577190014	0.057706538200000004	0.0576905153	0.0576709338	0.0576477949	0.0576211	0.0575908508	0.0575570491	0.0187116	-0.0217218	0.09690240000000003	-0.000508186	0.000712263	-9.78312e-05
3544.134783880993	3241.400474910399	4095.133644565369	1.143111	29.136179	0.1252109285	0.0319266985	-0.0444512367	0.0631067952	0.059417448899999996	0.030887223199999998	0.007074466800000001	0.013610143600000001	-0.0382917202	-0.022140849100000002	0.0813805754	-0.052729406799999996	0.0091130255	0.0577300806	0.0577152426	0.0576905153	0.057655903099999996	0.0576114118	0.0575570491	0.057492824299999995	0.0574187484	0.0573348341	0.0572410958	0.01753	0.0414346	0.118557	-0.00112415	0.000637743	-3.94863e-06
3534.7280962861296	3243.789150880422	4087.9957225956623	1.218879	31.067364	0.12301313849999998	-0.037761271299999996	-0.0152037696	0.0853162248	0.0170604095	0.020384299499999998	0.09083223210000001	-0.0360843089	-0.0239213919	-0.0776327936	0.10910429029999999	0.045028668499999994	0.0229652435	0.0577253323	0.0576962517	0.0576477949	0.0575799782	0.057492824299999995	0.0573863625	0.0572606286	0.05711566480000001	0.056951519699999995	0.0567682486	0.0184499	0.107857	0.110855	-0.00203304	0.000671082	-2.10964e-05
3521.351855806257	3243.096131401269	4076.223314000028	1.247476	31.796278	0.17300063999999998	-0.049260381799999996	0.0395990394	0.1107433621	0.014227824699999999	0.054557753	0.0262588014	-0.0444909705	0.032103862000000004	-0.0023548748	0.1490848693	-0.015894444299999998	-0.0334222104	0.0577190014	0.0576709338	0.0575908508	0.057478796799999995	0.0573348341	0.0571590425	0.056951519699999995	0.0567123809	0.056441758700000004	0.056139803499999995	0.0206299	0.00390584	0.126088	-0.00145916	0.0008990409999999998	-0.000251987
3504.7342724630394	3242.504471057421	4067.700947846092	1.105544	28.178652	0.055433914999999966	-0.001051604	0.0528435504	0.13986289300000002	0.027703140600000002	-0.04364488440000001	-0.0062087068999999995	0.0137586654	0.0311126917	0.0350724031	0.1289332434	-0.004097911599999999	0.060269592000000004	0.057711088099999995	0.0576392917	0.057519697	0.0573524034	0.0571375495	0.056875313499999997	0.0565659128	0.0562096042	0.0558066829	0.0553574832	0.0191401	0.0036217	0.146384	-0.00110488	0.000770839	-6.71895e-05
3513.5828709821035	3238.380224502252	4064.787565900402	1.019445	25.984116	0.06330792500000001	0.0354409543	0.0274523435	0.1316564998	-0.0696087921	0.0300999162	0.029228161699999998	0.0369802174	0.0144968046	0.0092496634	0.120468249	0.0641314974	-0.031681815	0.0577015927	0.0576013287	0.0574343511	0.057200853200000006	0.056901105599999995	0.0565354553	0.0561043259	0.0556082167	0.05504770230000001	0.054423431900000006	0.0175971	0.0436426	0.154266	-0.00125572	0.000708236	-0.000130987
3518.947069223085	3239.3889052884965	4061.1690000574017	1.022225	26.054966	0.076883975	0.028387844	-0.0280100701	0.1460470677	0.0208504834	0.0781021065	0.0473823779	0.019553664199999998	-0.049208843099999997	-0.0394765152	0.1368209948	-0.0228388244	-0.024840190699999997	0.0576905153	0.0575570491	0.0573348341	0.0570242129	0.0566256646	0.056139803499999995	0.05556737900000001	0.0549092736	0.054166502000000005	0.053340209699999995	0.0221128	0.075076	0.150701	-0.00179082	0.000867882	-7.833549999999998e-05
3510.624613991345	3236.748153555889	4059.4547055155463	1.050226	26.768681	0.09994678150000001	-0.0130069267	-0.0358046069	0.1480283598	0.0277718875	-0.028284773399999998	0.0710198891	-0.0277581875	-0.0473263231	-0.019000480400000002	0.12286390289999999	0.019092029	0.048438681100000006	0.0576778563	0.05750645769999999	0.057221170599999996	0.0568225599	0.0563114151	0.055688748499999996	0.054955793200000005	0.0541140009	0.053165038600000006	0.0521107857	0.0153719	0.0245752	0.147697	-0.0011440100000000002	0.000793278	-5.72787e-06
3512.5149964022357	3235.1267851269204	4062.3276371375423	1.0446240000000002	26.625879	0.041212273500000014	-0.0516039021	-0.006183276	0.13088194890000002	-0.0763639285	0.0052030704999999995	0.0405523087	-0.0466888591	-0.016912693700000002	0.0177129832	0.0939671319	0.062335623	-0.0349260053	0.0576636161	0.0574495601	0.0570933886	0.0565959827	0.055958572699999994	0.0551827354	0.0542703902	0.0532237939	0.0520455355	0.0507385297	0.00802487	0.0346293	0.155205	-0.00117433	0.000694951	0.000191688
