csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3505.4636463884362	3136.1389433008144	3985.367797364745	n/a	n/a	n/a	0.0178605568	-0.033744695299999995	0.0523823987	-0.0994301643	0.0039374762	-0.0226218554	0.0348962414	-0.0361694696	0.0140925999	-0.08658034070000001	0.042466841799999995	0.0987435226	0.0608578045	0.060857032	0.0608557447	0.060853942300000005	0.0608516251	0.060848793	0.060845446	0.0608415841	0.0608372074	0.0008514739999999999	0.0486751	0.0739501	-0.000163181	0.000379418	0.000254798
3446.964597948388	3132.387677257353	3973.608320254139	1.159905	31.636024	0.02947651	0.008369138100000001	0.027153774500000002	0.0617335792	-0.1084237211	-0.044150159800000005	-0.0464522195	0.012173333100000001	0.0060699801000000005	-0.055197126299999996	-0.011518303	0.0548422007	0.1104894956	0.0608557447	0.060848793	0.0608372074	0.0608209889	0.060800138600000005	0.0607746581	0.06074454940000001	0.060709814800000005	0.0606704569	0.000517664	0.0435848	0.0840471	-0.000138391	0.000480758	0.00010182
3432.6647514134397	3134.566268487031	3972.7839786188147	1.064688	29.039028	0.081565176	-0.0643750942	0.0021760003	0.0444595178	-0.06505339519999999	-0.007959068199999999	-0.0247869283	-0.0521727755	0.0072333663	0.0140160416	-0.0209941654	0.0702651449	0.05549506480000001	0.0608516251	0.060832315899999996	0.060800138600000005	0.060755099699999995	0.060697209	0.060626478600000006	0.060542923600000007	0.0604465615	0.060337412800000004	0.00702694	0.100571	0.072437	-0.000136769	0.000589135	0.000121013
3423.7093771642517	3137.7512424148576	3973.5234567703774	1.0137330000000002	27.649254	0.041712250000000006	-0.0077098065	-0.0631185383	0.019723476	-0.05777098940000001	-0.0401914317	-0.0369720339	-0.0065536163	-0.046594785300000004	0.0345299953	-0.024289121099999998	0.059619574	0.0380347893	0.060845446	0.060807603200000004	0.06074454940000001	0.0606563107	0.060542923600000007	0.060404435199999995	0.0602409029	0.06005239440000001	0.0598389881	0.00445674	0.11382900000000003	0.07643959999999998	-0.000318536	0.000699539	0.000266471
3415.1894104033086	3137.3772337374785	3976.050226780064	1.152811	31.442547	0.13517793	0.0382386337	-0.0114403242	0.0154523063	-0.086201148	-0.01074035	-0.0225697415	0.0344859882	-0.035266476899999996	-0.0489927875	0.039832602599999996	0.024233671600000003	0.0580782632	0.0608372074	0.0607746581	0.0606704569	0.060524675099999994	0.060337412800000004	0.0601087982	0.0598389881	0.059528167300000004	0.0591765488	0.007213329999999999	0.00670291	0.0772815	0.0	0.000589135	0.000206344
3417.725757424804	3137.7015567718986	3984.0596366991444	1.197933	32.673241	0.06253881	-0.035090241099999996	0.0391066434	0.0176526545	-0.0732709114	-0.0315475378	0.0108820361	-0.0170186059	0.036012659100000004	-0.0283487905	0.1039775888	0.0332259431	0.0582108514	0.0608269097	0.0607334851	0.0605778835	0.0603602644	0.0600808505	0.0597399279	0.0593378457	0.0588750154	0.058351910800000004	0.00105371	0.0369516	0.06718440000000002	-2.64698e-23	0.0009005979999999999	0.000215549
3431.335099789845	3140.271298225777	3997.017199148551	1.20215	32.788246	0.13133144000000002	-0.012265781100000001	-0.0243583281	-0.026457464	-0.0660886228	0.0102756033	0.029718972799999997	-0.0227970608	-0.0485665532	0.0164465891	-0.0031869948999999997	0.083464085	-0.0594909241	0.0608145533	0.0606840897	0.0604668575	0.0601631675	0.059773453899999995	0.0592982738	0.0587383067	0.0580943533	0.057367334299999996	0.00705221	0.130141	0.0535003	-5.47549e-05	0.0010303100000000002	3.08271e-05
3434.835603556727	3146.3305865988264	4006.5707888681877	1.088179	29.679745	0.1083082	0.009556232	0.0350491707	-0.0348146087	-0.03856633	-0.0047887990999999994	0.0301419379	0.003292616	-0.0063925887	-0.0422984955	0.0247990846	0.0582790442	-0.0515115191	0.060800138600000005	0.060626478600000006	0.060337412800000004	0.0599334912	0.059415482900000004	0.0587843738	0.0580413653	0.0571878717	0.0562255178	0.0161775	0.0468985	0.0390858	-6.50468e-05	0.0010303100000000002	1.06008e-05
3438.235080790606	3144.534077963509	4005.012718664903	1.204051	32.840115	0.097640626	-0.0608467045	-0.00012006620000000001	-0.013296973799999999	0.0316048185	-0.0007968996000000001	0.043498353499999996	-0.0342564022	0.028993593999999998	0.0392136508	0.0710369939	-0.0116786931	0.0103020038	0.0607836659	0.06056065980000001	0.0601895887	0.059671359900000005	0.059007240499999995	0.0581988541	0.0572481771	0.056157534	0.0549295911	0.0147678	-0.000320951	0.0367832	0.000368991	0.000584628	-4.38569e-05
3437.9267530600146	3139.695193195659	3996.4637711499	1.119192	30.525606	0.099706046	-0.0053785687	-0.05463094	-0.014256017900000001	0.013271218100000001	-0.063446211	0.034367362400000004	0.0069094644999999994	-0.0347668229	0.050635367800000004	-0.0061843178	0.031520911	0.0009499450999999999	0.060765136	0.060486641900000006	0.0600234302	0.059376915499999995	0.058549072	0.057542428	0.0563600576	0.055005571600000004	0.0534831063	0.0165019	0.0641388	0.0338452	0.00010245	0.0007436279999999998	0.000142086
3437.6249854939038	3139.8717014422728	3985.622865601556	0.984094	26.840855	0.028111045	0.0321693775	-0.0447542026	0.009147285699999999	-0.0163739047	0.07181306559999999	-0.0167618478	0.0207168084	-0.0387384019	0.0104948403	-0.0387565194	0.0061985808	0.0174850402	0.06074454940000001	0.060404435199999995	0.0598389881	0.0590503174	0.0580413653	0.056815895400000004	0.05537847940000001	0.0537344793	0.0518900279	0.0121717	0.0636668	0.0312448	0.000227584	0.000616353	-1.96739e-05
3425.8061931655425	3135.4295565334564	3978.198419835241	0.999289	27.255295	0.04156495	0.0573560446	-0.0001089865	0.028290350699999998	-0.0367703744	-0.0191330973	0.0067147575	0.036796197999999995	-0.015428973799999999	-0.0414232975	0.0012118972999999999	-0.0102075327	0.0679941352	0.060721906799999996	0.060314050599999995	0.0596363184	0.0586917426	0.0574845497	0.056020141399999994	0.05430507019999999	0.0523470101	0.0501547226	0.00924826	0.0409658	0.0408771	0.000326706	0.000612345	-4.27081e-05
3429.6772525089464	3136.1127341241527	3979.5066497450507	1.070451	29.196199	0.11002884	0.0207535325	0.0432444705	0.0411966099	-0.0133285186	-0.07519900639999999	-0.0306655242	0.010578581100000001	0.0275522679	-0.0537952179	-0.0536257267	0.0516385958	0.0132329798	0.060697209	0.0602155005	0.059415482900000004	0.0583013851	0.056879096500000004	0.0551561354	0.053141609900000004	0.050846169000000004	0.0482819467	0.0139723	0.12817300000000004	0.0405425	0.000111516	0.000725534	-6.95891e-05
3435.9856941068224	3134.937917096369	3982.1039150499937	0.988218	26.953323	0.08041220500000001	-0.0359810658	0.042950315499999996	0.0182503821	-0.033945828500000004	0.0656099076	-0.0309771718	-0.0411648952	0.0314014408	-0.0192361581	-0.0179913464	0.04235541599999999	0.0386091245	0.0606704569	0.0601087982	0.0591765488	0.057879456399999994	0.0562255178	0.05422493019999999	0.0518900279	0.049235206399999995	0.0462768334	0.0157083	0.0666543	0.0336553	0.000181518	0.000821977	-3.0628e-05
3426.3128252967213	3133.9619668545324	3984.570029376684	1.006685	27.457001	0.06864270500000001	-0.0563673388	-0.0173137859	0.0123459484	-0.0029689975	-0.0451440538	0.022211062900000002	-0.048247028600000005	-0.0046092276	0.0267064256	0.0655675487	-0.0181388516	0.06045139	0.0606416512	0.059993958099999994	0.0589195891	0.0574261849	0.055524366799999995	0.0532276603	0.0505523997	0.047517611200000004	0.0441448784	0.0169592	0.0183169	0.0399756	0.000371014	0.000839336	1.71991e-05
