onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.11	8.5	Congruent	AttendLetter	n/a	0.689	2	1
44.31	8.5	Incongruent	AttendNumber	switch	1.312	2	1
56.309	8.5	Congruent	AttendNumber	repeat	0.734	1	1
69.509	8.5	Congruent	AttendLetter	switch	1.005	2	1
81.509	8.5	Incongruent	AttendNumber	switch	1.468	2	1
94.709	8.5	Congruent	AttendLetter	switch	0.931	2	1
105.509	8.5	Congruent	AttendLetter	repeat	1.232	1	1
116.309	8.5	Incongruent	AttendNumber	switch	0.985	1	1
127.108	8.5	Congruent	AttendNumber	repeat	0.744	1	1
139.108	8.5	Incongruent	AttendLetter	switch	2.687	2	1
151.108	8.5	Incongruent	AttendLetter	repeat	1.51	2	1
164.308	8.5	Congruent	AttendLetter	repeat	1.305	1	1
177.508	8.5	Congruent	AttendNumber	switch	0.608	2	1
190.707	8.5	Congruent	AttendNumber	repeat	1.376	2	1
201.507	8.5	Incongruent	AttendLetter	switch	0.675	1	1
212.307	8.5	Congruent	AttendLetter	repeat	0.616	1	1
224.307	8.5	Congruent	AttendNumber	switch	0.867	2	1
236.307	8.5	Congruent	AttendNumber	repeat	2.076	1	1
277.106	8.5	Congruent	AttendLetter	n/a	0.835	2	1
287.906	8.5	Congruent	AttendLetter	repeat	2.105	2	1
299.906	8.5	Congruent	AttendNumber	switch	0.922	2	1
313.106	8.5	Incongruent	AttendNumber	repeat	0.879	1	1
323.906	8.5	Congruent	AttendLetter	switch	1.21	1	1
337.119	8.5	Congruent	AttendNumber	switch	0.586	1	1
349.119	8.5	Incongruent	AttendLetter	switch	1.435	2	1
359.918	8.5	Incongruent	AttendLetter	repeat	1.418	1	1
373.118	8.5	Congruent	AttendNumber	switch	0.996	1	1
385.118	8.5	Incongruent	AttendNumber	repeat	0.668	2	1
395.918	8.5	Congruent	AttendLetter	switch	2.086	2	1
407.918	8.5	Congruent	AttendNumber	switch	1.098	1	1
421.118	8.5	Congruent	AttendLetter	switch	0.606	1	1
433.117	8.5	Congruent	AttendNumber	switch	0.918	1	1
445.117	8.5	Congruent	AttendLetter	switch	1.947	2	1
455.917	8.5	Congruent	AttendLetter	repeat	1.121	1	1
469.117	8.5	Incongruent	AttendNumber	switch	0.859	1	1
479.917	8.5	Incongruent	AttendNumber	repeat	0.613	1	1
523.116	8.5	Incongruent	AttendNumber	n/a	n/a	n/a	0
536.316	8.5	Congruent	AttendNumber	repeat	1.634	1	1
548.316	8.5	Congruent	AttendLetter	switch	1.128	2	1
559.116	8.5	Congruent	AttendNumber	switch	0.842	2	1
569.915	8.5	Congruent	AttendNumber	repeat	0.766	1	1
583.115	8.5	Congruent	AttendNumber	repeat	1.111	1	1
595.115	8.5	Incongruent	AttendLetter	switch	1.225	1	1
607.115	8.5	Congruent	AttendLetter	repeat	1.212	2	1
620.315	8.5	Congruent	AttendLetter	repeat	1.613	2	1
631.114	8.5	Congruent	AttendNumber	switch	0.763	2	1
643.114	8.5	Incongruent	AttendLetter	switch	0.887	2	1
655.114	8.5	Congruent	AttendNumber	switch	0.717	2	1
665.914	8.5	Incongruent	AttendLetter	switch	1.118	1	1
677.914	8.5	Incongruent	AttendLetter	repeat	1.458	2	1
691.114	8.5	Congruent	AttendLetter	repeat	0.617	1	1
701.913	8.5	Incongruent	AttendLetter	repeat	0.839	2	1
712.713	8.5	Incongruent	AttendNumber	switch	1.172	1	1
725.913	8.5	Congruent	AttendNumber	repeat	0.963	2	1
