onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.102	8.5	Congruent	AttendLetter	n/a	0.798	2	1
43.115	8.5	Congruent	AttendNumber	switch	0.803	1	1
56.315	8.5	Incongruent	AttendLetter	switch	0.828	1	1
67.114	8.5	Congruent	AttendNumber	switch	1.176	2	1
80.314	8.5	Congruent	AttendNumber	repeat	0.968	1	1
93.514	8.5	Congruent	AttendLetter	switch	0.907	2	1
105.514	8.5	Congruent	AttendNumber	switch	1.36	1	1
116.314	8.5	Congruent	AttendLetter	switch	1.093	2	1
127.114	8.5	Incongruent	AttendLetter	repeat	0.838	1	1
139.113	8.5	Incongruent	AttendLetter	repeat	0.595	2	1
151.113	8.5	Congruent	AttendNumber	switch	0.801	1	1
161.913	8.5	Congruent	AttendLetter	switch	0.652	1	1
172.713	8.5	Incongruent	AttendNumber	switch	0.877	1	1
183.513	8.5	Congruent	AttendLetter	switch	0.691	1	1
195.513	8.5	Incongruent	AttendNumber	switch	1.125	1	1
208.712	8.5	Congruent	AttendNumber	repeat	0.901	2	1
221.912	8.5	Congruent	AttendLetter	switch	0.819	2	1
233.912	8.5	Incongruent	AttendNumber	switch	0.849	1	1
277.111	8.5	Congruent	AttendNumber	n/a	0.777	2	1
289.111	8.5	Incongruent	AttendLetter	switch	1.084	2	1
302.311	8.5	Incongruent	AttendNumber	switch	1.302	2	1
313.111	8.5	Congruent	AttendLetter	switch	0.905	2	1
323.911	8.5	Congruent	AttendNumber	switch	1.272	1	1
334.711	8.5	Incongruent	AttendNumber	repeat	1.06	2	1
346.71	8.5	Congruent	AttendLetter	switch	1.16	2	1
359.91	8.5	Congruent	AttendLetter	repeat	0.79	1	1
371.91	8.5	Incongruent	AttendNumber	switch	0.821	2	1
385.11	8.5	Incongruent	AttendNumber	repeat	0.91	2	1
395.91	8.5	Incongruent	AttendLetter	switch	1.66	1	1
407.909	8.5	Congruent	AttendNumber	switch	0.76	1	1
418.709	8.5	Congruent	AttendLetter	switch	0.714	1	1
431.909	8.5	Congruent	AttendNumber	switch	1.177	2	1
443.909	8.5	Congruent	AttendLetter	switch	1.212	2	1
455.909	8.5	Congruent	AttendLetter	repeat	0.516	1	1
466.709	8.5	Incongruent	AttendLetter	repeat	1.036	2	1
479.908	8.5	Congruent	AttendNumber	switch	0.733	1	1
523.108	8.5	Congruent	AttendLetter	n/a	1.35	1	1
533.908	8.5	Incongruent	AttendLetter	repeat	0.62	2	1
545.907	8.5	Congruent	AttendNumber	switch	0.828	1	1
557.907	8.5	Congruent	AttendLetter	switch	0.66	2	1
571.107	8.5	Congruent	AttendNumber	switch	0.953	2	1
584.307	8.5	Congruent	AttendNumber	repeat	1.202	1	1
595.107	8.5	Congruent	AttendLetter	switch	0.809	2	1
607.107	8.5	Congruent	AttendNumber	switch	0.916	2	1
620.306	8.5	Congruent	AttendNumber	repeat	0.929	1	1
631.106	8.5	Incongruent	AttendLetter	switch	0.544	1	1
641.906	8.5	Congruent	AttendLetter	repeat	0.794	1	1
655.106	8.5	Congruent	AttendLetter	repeat	0.742	1	1
665.906	8.5	Incongruent	AttendLetter	repeat	0.881	1	1
677.906	8.5	Congruent	AttendNumber	switch	1.058	2	1
691.105	8.5	Incongruent	AttendNumber	repeat	1.007	1	1
703.105	8.5	Incongruent	AttendNumber	repeat	1.469	2	1
715.105	8.5	Incongruent	AttendNumber	repeat	0.641	2	1
728.305	8.5	Congruent	AttendLetter	switch	0.942	2	1
