onset	duration	trial_type	response_time	response_button	response_accuracy
30.624	5.3	AY	0.673	1	1
37.822	5.3	BY	0.328	1	1
46.221	5.3	Ang	0.454	1	0
54.62	5.3	AX	0.456	2	1
61.819	5.3	AX	0.421	2	1
71.417	5.3	AX	0.409	2	1
79.816	5.3	BY	0.431	1	1
89.414	5.3	Bng	n/a	n/a	1
96.63	5.3	AX	0.341	2	1
105.028	5.3	AX	0.412	2	1
114.627	5.3	BY	0.413	1	1
121.826	5.3	BY	0.373	1	1
131.424	5.3	BY	0.412	1	1
138.623	5.3	Bng	n/a	n/a	1
147.022	5.3	BY	0.428	1	1
154.221	5.3	Ang	n/a	n/a	1
161.419	5.3	AX	0.327	2	1
169.818	5.3	AY	0.576	1	1
179.416	5.3	AX	0.387	2	1
189.015	5.3	BX	0.352	1	1
198.63	5.3	AX	0.401	2	1
207.029	5.3	BY	0.333	1	1
216.627	5.3	BX	0.558	1	1
223.826	5.3	BY	0.389	1	1
262.22	5.3	AX	0.361	2	1
269.419	5.3	AX	0.476	2	1
277.817	5.3	AX	0.388	2	1
287.416	5.3	AX	0.357	2	1
297.014	5.3	BY	0.427	1	1
305.43	5.3	Ang	n/a	n/a	1
312.629	5.3	BX	0.704	1	1
322.227	5.3	AY	0.479	1	1
330.626	5.3	Bng	n/a	n/a	1
337.824	5.3	BY	0.455	1	1
347.423	5.3	AX	0.331	2	1
354.622	5.3	BY	0.395	1	1
363.02	5.3	BY	0.374	1	1
372.619	5.3	Bng	n/a	n/a	1
379.818	5.3	AX	0.425	2	1
389.416	5.3	AX	0.342	2	1
396.615	5.3	BX	0.654	1	1
403.814	5.3	AX	0.342	2	1
413.429	5.3	BY	0.257	1	1
420.628	5.3	BY	0.516	1	1
430.226	5.3	BY	0.481	1	1
438.625	5.3	AY	0.561	1	1
447.024	5.3	BY	0.513	1	1
455.422	5.3	Ang	n/a	n/a	1
493.816	5.3	BY	0.329	1	1
502.215	5.3	BY	0.32	1	1
509.414	5.3	BY	0.316	1	1
517.829	5.3	AX	0.338	2	1
525.028	5.3	BX	0.509	2	0
534.626	5.3	Bng	0.44	1	0
544.225	5.3	AX	0.322	2	1
553.823	5.3	AY	0.541	1	1
563.422	5.3	Bng	0.265	1	0
570.621	5.3	AX	0.468	2	1
579.019	5.3	AX	0.352	2	1
586.218	5.3	BY	0.381	1	1
594.617	5.3	BY	0.557	1	1
601.816	5.3	BX	0.607	1	1
610.214	5.3	AX	0.433	2	1
617.43	5.3	AX	0.4	2	1
625.828	5.3	AY	0.528	1	1
634.227	5.3	Ang	n/a	n/a	1
643.826	5.3	Ang	n/a	n/a	1
653.424	5.3	AX	0.343	2	1
660.623	5.3	BY	0.415	1	1
670.221	5.3	BY	0.395	1	1
679.82	5.3	AX	0.367	2	1
687.019	5.3	BY	0.443	1	1
