onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.114	8.5	Incongruent	AttendNumber	n/a	0.934	1	1
41.913	8.5	Incongruent	AttendLetter	switch	1.041	2	1
53.911	8.5	Incongruent	AttendLetter	repeat	1.119	1	1
65.909	8.5	Congruent	AttendNumber	switch	1.069	1	1
79.107	8.5	Congruent	AttendNumber	repeat	1.583	1	1
89.922	8.5	Incongruent	AttendLetter	switch	0.796	2	1
101.92	8.5	Congruent	AttendNumber	switch	0.994	2	1
115.118	8.5	Congruent	AttendNumber	repeat	0.889	1	1
128.316	8.5	Congruent	AttendLetter	switch	1.563	2	1
139.114	8.5	Congruent	AttendLetter	repeat	1.139	1	1
152.312	8.5	Incongruent	AttendNumber	switch	1.499	2	1
163.11	8.5	Congruent	AttendNumber	repeat	1.077	2	1
176.308	8.5	Congruent	AttendLetter	switch	0.745	2	1
189.506	8.5	Congruent	AttendNumber	switch	1.784	2	1
201.52	8.5	Congruent	AttendLetter	switch	1.173	2	1
213.519	8.5	Congruent	AttendLetter	repeat	1.134	1	1
225.517	8.5	Incongruent	AttendNumber	switch	1.383	2	1
236.315	8.5	Congruent	AttendLetter	switch	1.461	1	1
277.108	8.5	Congruent	AttendLetter	n/a	0.79	2	1
290.306	8.5	Congruent	AttendLetter	repeat	0.649	1	1
301.121	8.5	Congruent	AttendNumber	switch	1.017	1	1
314.319	8.5	Incongruent	AttendNumber	repeat	1.529	1	1
325.117	8.5	Congruent	AttendLetter	switch	1.171	1	1
337.115	8.5	Congruent	AttendLetter	repeat	1.345	2	1
350.313	8.5	Incongruent	AttendLetter	repeat	1.2	1	1
362.311	8.5	Incongruent	AttendNumber	switch	0.901	2	1
373.11	8.5	Congruent	AttendNumber	repeat	1.417	1	1
385.108	8.5	Incongruent	AttendLetter	switch	0.934	2	1
398.306	8.5	Incongruent	AttendNumber	switch	1.357	1	1
411.52	8.5	Congruent	AttendLetter	switch	1.63	1	1
422.318	8.5	Congruent	AttendNumber	switch	0.672	1	1
434.317	8.5	Congruent	AttendLetter	switch	1.044	2	1
446.315	8.5	Congruent	AttendLetter	repeat	0.872	2	1
459.513	8.5	Congruent	AttendNumber	switch	0.851	2	1
471.511	8.5	Congruent	AttendNumber	repeat	1.214	1	1
482.309	8.5	Incongruent	AttendNumber	repeat	0.675	1	1
523.119	8.5	Congruent	AttendLetter	n/a	1.09	2	1
535.117	8.5	Congruent	AttendNumber	switch	0.648	1	1
545.915	8.5	Incongruent	AttendLetter	switch	1.095	2	1
556.714	8.5	Congruent	AttendNumber	switch	0.683	2	1
567.512	8.5	Incongruent	AttendNumber	repeat	0.78	1	1
579.51	8.5	Congruent	AttendLetter	switch	1.545	2	1
592.708	8.5	Incongruent	AttendLetter	repeat	0.611	2	1
605.906	8.5	Congruent	AttendNumber	switch	0.609	1	1
617.921	8.5	Incongruent	AttendLetter	switch	1.431	1	1
631.118	8.5	Congruent	AttendNumber	switch	0.973	2	1
643.116	8.5	Congruent	AttendNumber	repeat	0.937	2	1
653.915	8.5	Congruent	AttendLetter	switch	0.982	2	1
665.913	8.5	Incongruent	AttendLetter	repeat	0.803	2	1
676.711	8.5	Congruent	AttendNumber	switch	0.68	2	1
689.909	8.5	Incongruent	AttendNumber	repeat	1.422	2	1
701.907	8.5	Congruent	AttendNumber	repeat	1.333	1	1
712.722	8.5	Congruent	AttendLetter	switch	1.326	1	1
725.92	8.5	Incongruent	AttendLetter	repeat	1.561	1	1
