onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.116	8.5	Congruent	AttendNumber	n/a	0.94	2	1
41.914	8.5	Congruent	AttendLetter	switch	0.849	2	1
53.913	8.5	Congruent	AttendNumber	switch	1.424	1	1
67.11	8.5	Incongruent	AttendNumber	repeat	0.783	1	1
77.909	8.5	Incongruent	AttendNumber	repeat	0.591	1	1
91.107	8.5	Congruent	AttendLetter	switch	0.969	2	1
103.105	8.5	Congruent	AttendNumber	switch	0.648	1	1
115.103	8.5	Congruent	AttendNumber	repeat	0.752	1	1
125.918	8.5	Incongruent	AttendLetter	switch	0.71	1	1
139.116	8.5	Incongruent	AttendLetter	repeat	1.039	1	1
151.114	8.5	Congruent	AttendLetter	repeat	0.651	1	1
163.112	8.5	Congruent	AttendLetter	repeat	0.788	2	1
176.31	8.5	Congruent	AttendNumber	switch	0.636	1	1
189.508	8.5	Congruent	AttendLetter	switch	0.752	2	1
201.506	8.5	Incongruent	AttendLetter	repeat	0.984	2	1
214.703	8.5	Congruent	AttendNumber	switch	1.432	2	1
225.502	8.5	Congruent	AttendLetter	switch	1.047	1	1
236.317	8.5	Incongruent	AttendNumber	switch	1.016	1	1
277.11	8.5	Congruent	AttendNumber	n/a	0.902	1	1
289.108	8.5	Congruent	AttendNumber	repeat	1.016	2	1
299.907	8.5	Congruent	AttendLetter	switch	0.802	2	1
313.104	8.5	Congruent	AttendNumber	switch	1.082	1	1
326.302	8.5	Congruent	AttendNumber	repeat	1.789	2	1
339.517	8.5	Congruent	AttendNumber	repeat	0.98	1	1
350.315	8.5	Incongruent	AttendNumber	repeat	0.912	2	1
362.313	8.5	Incongruent	AttendNumber	repeat	1.169	2	1
373.111	8.5	Congruent	AttendLetter	switch	1.676	2	1
385.11	8.5	Incongruent	AttendNumber	switch	1.156	2	1
395.908	8.5	Congruent	AttendLetter	switch	1.602	2	1
406.706	8.5	Incongruent	AttendLetter	repeat	1.068	2	1
418.704	8.5	Incongruent	AttendLetter	repeat	1.507	1	1
430.702	8.5	Congruent	AttendLetter	repeat	0.933	1	1
443.917	8.5	Congruent	AttendLetter	repeat	0.666	1	1
454.715	8.5	Congruent	AttendLetter	repeat	1.764	1	1
467.913	8.5	Incongruent	AttendNumber	switch	1.197	2	1
479.911	8.5	Incongruent	AttendLetter	switch	1.017	2	1
523.104	8.5	Incongruent	AttendNumber	n/a	1.45	2	1
533.902	8.5	Incongruent	AttendLetter	switch	1.352	1	1
545.917	8.5	Incongruent	AttendNumber	switch	1.381	2	1
559.115	8.5	Incongruent	AttendNumber	repeat	0.929	1	1
572.313	8.5	Congruent	AttendLetter	switch	0.66	1	1
583.111	8.5	Congruent	AttendLetter	repeat	1.577	2	1
595.109	8.5	Congruent	AttendNumber	switch	1.002	2	1
608.307	8.5	Congruent	AttendNumber	repeat	2.269	1	1
620.305	8.5	Congruent	AttendNumber	repeat	1.154	2	1
631.104	8.5	Congruent	AttendNumber	repeat	0.754	1	1
644.318	8.5	Congruent	AttendLetter	switch	1.104	2	1
657.516	8.5	Congruent	AttendLetter	repeat	0.59	1	1
668.314	8.5	Congruent	AttendLetter	repeat	1.664	1	1
679.113	8.5	Congruent	AttendLetter	repeat	0.719	2	1
692.31	8.5	Incongruent	AttendLetter	repeat	1.282	2	1
704.308	8.5	Congruent	AttendNumber	switch	1.118	2	1
716.307	8.5	Incongruent	AttendLetter	switch	1.044	1	1
728.305	8.5	Congruent	AttendNumber	switch	1.291	1	1
