onset	duration	trial_type	response_time	response_button	response_accuracy
30.619	5.3	BY	0.436	1	1
39.018	5.3	BY	0.401	1	1
48.616	5.3	BY	0.198	1	1
57.015	5.3	BX	0.28	1	1
66.614	5.3	AY	0.508	1	1
73.812	5.3	AX	0.275	2	1
81.011	5.3	Bng	n/a	n/a	1
89.427	5.3	BY	0.322	1	1
96.625	5.3	AX	0.306	2	1
103.824	5.3	AX	0.353	2	1
112.223	5.3	BX	0.978	1	1
121.821	5.3	Ang	n/a	n/a	1
131.42	5.3	BY	0.333	1	1
141.018	5.3	BY	0.298	1	1
148.217	5.3	AX	0.311	2	1
156.616	5.3	BY	0.294	1	1
165.015	5.3	AY	0.502	1	1
172.214	5.3	Ang	n/a	n/a	1
179.412	5.3	AX	0.338	2	1
189.011	5.3	AX	0.317	2	1
197.426	5.3	Bng	n/a	n/a	1
207.025	5.3	BY	0.345	1	1
216.623	5.3	AX	0.284	2	1
223.822	5.3	AX	0.251	2	1
262.216	5.3	AY	0.78	1	1
270.615	5.3	AX	0.459	2	1
279.013	5.3	BY	0.239	1	1
286.212	5.3	AX	0.274	2	1
293.411	5.3	AY	0.462	1	1
303.026	5.3	AX	0.279	2	1
310.225	5.3	BY	0.378	1	1
318.624	5.3	Ang	n/a	n/a	1
328.222	5.3	Ang	n/a	n/a	1
335.421	5.3	BY	0.283	1	1
345.019	5.3	Bng	n/a	n/a	1
353.418	5.3	BY	0.241	1	1
363.017	5.3	BY	0.443	1	1
372.615	5.3	BY	0.261	1	1
382.214	5.3	BY	0.312	1	1
389.412	5.3	BY	0.289	1	1
399.011	5.3	BX	0.215	1	1
406.226	5.3	AX	0.269	2	1
414.625	5.3	AX	0.269	2	1
424.224	5.3	BX	0.2	1	1
432.622	5.3	Bng	n/a	n/a	1
439.821	5.3	AX	0.315	2	1
448.22	5.3	AX	0.328	2	1
456.618	5.3	AX	0.267	2	1
493.813	5.3	Ang	n/a	n/a	1
502.211	5.3	AX	0.344	2	1
511.826	5.3	BX	0.232	1	1
521.425	5.3	AX	0.223	2	1
528.624	5.3	BY	0.294	1	1
535.823	5.3	Ang	n/a	n/a	1
543.021	5.3	AX	0.386	2	1
551.42	5.3	BY	0.676	1	1
558.619	5.3	BX	0.218	1	1
567.018	5.3	BY	0.387	1	1
576.616	5.3	AX	0.402	2	1
585.015	5.3	Bng	0.264	1	0
594.613	5.3	AY	0.561	1	1
604.212	5.3	AX	0.309	2	1
612.627	5.3	AX	0.334	2	1
619.826	5.3	BY	0.482	1	1
628.225	5.3	BY	0.333	1	1
637.823	5.3	BY	0.354	1	1
647.422	5.3	BY	0.327	1	1
654.62	5.3	AX	0.259	2	1
664.219	5.3	BY	0.279	1	1
671.418	5.3	AY	0.452	1	1
679.816	5.3	Bng	0.394	1	0
687.015	5.3	AX	0.291	2	1
