csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3616.6500756180376	3038.861591012503	3848.145387470368	n/a	n/a	n/a	-0.0218122172	0.0336787362	0.0475802193	0.0219083906	-0.0244714306	0.0791846683	-0.0067650502	0.07364169429999999	0.02227305	-0.0739659542	0.0338695893	-0.0867183874	0.05546985769999999	0.0554693717	0.055468561900000005	0.055467428099999994	0.0554659704	0.0554641887	0.055462083200000005	0.0554596537	0.0554569004	0.0554538232	0.0554504221	-0.0115597	0.230548	0.105926	-0.000626607	-0.000941561	0.000114561
3546.916153346237	3043.9166027105653	3825.5739380653113	1.386594	34.205635	0.07551427499999999	0.0021874497	-0.026452805899999998	0.0094090479	0.06234331	0.0166087185	0.0299874838	-0.0103007876	-0.0257874714	-0.0079894185	-0.0273373921	0.024790888599999998	-0.0626489725	0.055468561900000005	0.0554641887	0.0554569004	0.0554466972	0.05543357980000001	0.0554175488	0.0553986051	0.0553767496	0.05535198349999999	0.055324308200000005	0.055293725	-0.0074766	0.278061	0.119735	-0.000678576	-0.00102138	4.41655e-05
3521.791721940937	3046.330611992589	3813.0754289489837	1.248621	30.802	0.06974864999999998	0.0356190724	0.0138925469	-0.0166869457	0.0030695434000000002	0.0356759143	0.033792395	0.0397026834	0.0030293405	-0.0062973352	-0.0113666723	-0.037469799399999996	-0.07016775360000001	0.0554659704	0.0554538232	0.05543357980000001	0.0554052432	0.055368817599999995	0.055324308200000005	0.0552717215	0.0552110653	0.0551423484	0.055065580700000005	0.054980773600000005	-0.00625264	0.271367	0.152307	-0.00117104	-0.00105165	-1.82743e-05
3508.930567988776	3043.191862512675	3800.280846375136	1.187592	29.296497	0.07652563499999995	-0.0379731705	0.020843125	-0.0319835696	-0.0218577334	-0.0627770256	0.08757058470000001	-0.023462953300000002	0.0370070683	0.0241404954	0.0425979207	0.0359038477	-0.1135156316	0.055462083200000005	0.055438275999999995	0.0553986051	0.0553430816	0.0552717215	0.055184545300000006	0.0550815778	0.054962848499999994	0.054828391399999996	0.054678245099999995	0.05451245230000001	-0.00793461	0.278323	0.167455	-0.00171434	-0.000682435	0.000124004
3488.89356090655	3045.325137332452	3791.4992259218543	1.170529	28.875561	0.10440154	-0.012316344299999999	-0.050234601799999994	-0.0650475502	0.0594534134	0.015042911	0.0664072047	-0.0043181698	-0.030908162000000003	-0.0394422783	0.033347656499999996	0.031369542400000006	-0.0756851272	0.0554569004	0.0554175488	0.05535198349999999	0.0552602356	0.0551423484	0.054998377599999995	0.054828391399999996	0.0546324703	0.0544107068	0.0541632058	0.053890084500000004	-0.0181565	0.340347	0.162582	-0.0014348	-0.000872625	0.000199927
3486.5268885479827	3038.0058243381586	3788.670190681357	1.100104	27.138262	0.032455850000000015	0.0145506397	0.0082557936	-0.0748695742	-0.0443884955	0.0255421322	0.043789572699999994	0.0340557004	-0.013091884	-0.0003128467	0.058355263	-0.0442386711	-0.0561735141	0.0554504221	0.055391643399999996	0.055293725	0.055156736100000006	0.054980773600000005	0.0547659617	0.05451245230000001	0.0542204244	0.053890084500000004	0.0535216659	0.0531154289	-0.0154959	0.326567	0.174104	-0.00141285	-0.000831025	0.000173612
3478.9163132471253	3032.681850087843	3784.931122650128	1.070292	26.402834	0.056849799999999985	-0.0154503292	0.037095579100000005	-0.0942544853	-0.0068002721	-0.046215148399999996	0.0334750873	-0.0002728832	0.0418129238	-0.024376688799999997	0.0781900391	0.044467353099999996	-0.018228550700000002	0.0554426485	0.0553605622	0.0552238417	0.0550326219	0.054787091600000004	0.0544874931	0.054134121900000005	0.053727327000000005	0.0532675096	0.0527551236	0.052190674699999995	-0.0167605	0.299087	0.188324	-0.00164164	-0.000854721	0.00019883
3482.0995583319127	3037.541857537745	3782.221333175241	1.116008	27.530603	0.06793761999999996	-0.0555832035	-0.0382884485	-0.0714382759	0.0043333828000000005	0.044026937099999996	0.0484068041	-0.0543383775	-0.027269394300000003	-0.0374081367	0.0764238372	-0.0357257442	-0.050442524800000006	0.05543357980000001	0.055324308200000005	0.0551423484	0.0548879394	0.054561415499999995	0.0541632058	0.0536938334	0.0531539149	0.052544159900000005	0.0518653693	0.0511184351	-0.00853914	0.284951	0.187398	-0.00224831	-0.000707285	5.98508e-05
3487.753082779117	3036.8908197328606	3784.396664823783	1.130148	27.879412	0.094613177	0.0203631035	-0.0273592361	-0.055428602800000004	-0.0726761417	0.0030569039	-0.015301888999999999	0.0255902555	-0.0360203021	0.0247289452	0.10185057310000001	-0.0391602031	-0.0099505839	0.055423216100000006	0.0552828847	0.0550492621	0.0547227426	0.0543038771	0.0537933726	0.0531920905	0.0525010456	0.0517214039	0.0508544811	0.049901740099999994	-0.0114435	0.337251	0.167577	-0.00199393	-0.000786115	1.30446e-06
3475.1418673723265	3033.4961591661213	3794.1509691000647	1.21241	29.908724	0.124008123	-0.0094003879	0.0515295808	-0.055971046100000005	0.0213750011	-0.0199017376	-0.093265402	0.0148378067	0.0481996601	-0.0358243419	0.09115397730000001	0.019107499099999998	0.0637079762	0.055411557800000004	0.0552362956	0.0549446024	0.054537093200000004	0.0540146268	0.0533783045	0.052629467699999995	0.0517696948	0.050800798	0.04972481980000001	0.0485440281	-0.0281936	0.339195	0.133851	-0.00122099	-0.0010878900000000002	-0.000355741
