onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.117	8.5	Congruent	AttendNumber	n/a	1.49	2	1
43.115	8.5	Incongruent	AttendLetter	switch	1.085	2	1
53.913	8.5	Congruent	AttendLetter	repeat	0.973	2	1
67.111	8.5	Congruent	AttendLetter	repeat	0.786	2	1
80.309	8.5	Congruent	AttendLetter	repeat	0.749	2	1
92.307	8.5	Congruent	AttendNumber	switch	1.371	1	1
104.305	8.5	Incongruent	AttendLetter	switch	0.794	1	1
115.12	8.5	Congruent	AttendLetter	repeat	0.902	1	1
125.919	8.5	Congruent	AttendLetter	repeat	0.874	2	1
139.117	8.5	Incongruent	AttendNumber	switch	1.124	1	1
151.115	8.5	Incongruent	AttendLetter	switch	0.966	1	1
161.913	8.5	Congruent	AttendLetter	repeat	0.728	1	1
173.911	8.5	Congruent	AttendNumber	switch	1.671	1	1
187.109	8.5	Incongruent	AttendNumber	repeat	0.758	1	1
199.107	8.5	Congruent	AttendNumber	repeat	1.323	2	1
209.905	8.5	Incongruent	AttendNumber	repeat	1.562	1	1
223.12	8.5	Congruent	AttendNumber	repeat	1.595	1	1
236.318	8.5	Congruent	AttendNumber	repeat	1.185	1	1
277.111	8.5	Congruent	AttendLetter	n/a	0.799	1	1
290.309	8.5	Incongruent	AttendLetter	repeat	1.032	2	1
301.107	8.5	Congruent	AttendNumber	switch	1.353	2	1
311.906	8.5	Congruent	AttendLetter	switch	0.747	1	1
325.12	8.5	Congruent	AttendLetter	repeat	0.633	1	1
337.118	8.5	Incongruent	AttendNumber	switch	2.082	2	1
349.116	8.5	Incongruent	AttendLetter	switch	0.892	2	1
362.314	8.5	Congruent	AttendLetter	repeat	0.729	2	1
374.312	8.5	Congruent	AttendLetter	repeat	1.134	2	1
385.111	8.5	Incongruent	AttendNumber	switch	1.175	2	1
397.109	8.5	Congruent	AttendNumber	repeat	0.951	1	1
410.307	8.5	Congruent	AttendNumber	repeat	0.668	2	1
421.105	8.5	Incongruent	AttendNumber	repeat	1.455	2	1
434.32	8.5	Incongruent	AttendLetter	switch	0.715	1	1
447.517	8.5	Congruent	AttendLetter	repeat	1.135	2	1
458.316	8.5	Incongruent	AttendNumber	switch	1.951	2	1
470.314	8.5	Congruent	AttendNumber	repeat	1.608	1	1
481.112	8.5	Congruent	AttendNumber	repeat	1.768	2	0
523.105	8.5	Incongruent	AttendNumber	n/a	1.69	2	1
535.12	8.5	Incongruent	AttendLetter	switch	0.632	2	1
548.318	8.5	Congruent	AttendLetter	repeat	1.542	1	1
559.116	8.5	Congruent	AttendLetter	repeat	1.002	2	1
572.314	8.5	Congruent	AttendNumber	switch	1.499	2	1
584.312	8.5	Congruent	AttendNumber	repeat	1.221	2	1
595.111	8.5	Congruent	AttendLetter	switch	0.756	1	1
605.909	8.5	Congruent	AttendNumber	switch	1.731	1	1
617.907	8.5	Congruent	AttendNumber	repeat	1.38	2	1
631.105	8.5	Incongruent	AttendNumber	repeat	1.682	1	1
643.12	8.5	Congruent	AttendLetter	switch	1.361	1	1
655.118	8.5	Incongruent	AttendLetter	repeat	1.573	1	1
668.316	8.5	Congruent	AttendLetter	repeat	1.075	2	1
679.114	8.5	Congruent	AttendLetter	repeat	0.606	2	1
689.912	8.5	Congruent	AttendNumber	switch	2.19	1	1
703.11	8.5	Incongruent	AttendLetter	switch	1.109	1	1
715.108	8.5	Incongruent	AttendNumber	switch	2.473	1	0
728.306	8.5	Congruent	AttendNumber	repeat	2.883	1	1
