onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.716	2	Con	MC	0.72	1
34.315	2	Con	PC50	0.673	1
37.915	2	Con	MC	0.619	1
43.914	2	Con	MC	0.775	1
49.913	2	InCon	PC50	0.821	1
53.512	2	Con	MC	0.747	1
58.312	2	Con	MC	0.5905	1
64.311	2	Con	PC50	0.7795	1
69.11	2	Con	MC	0.5775	1
73.909	2	Con	PC50	0.6165	1
79.908	2	Con	MC	0.724	1
84.707	2	Con	PC50	0.6965	1
88.307	2	Con	MC	0.735	1
94.306	2	InCon	MC	0.954	1
99.122	2	InCon	PC50	0.81	1
103.921	2	InCon	PC50	0.8365	1
109.92	2	Con	PC50	0.791	1
115.919	2	Con	MC	0.7695	1
119.519	2	Con	MC	0.9335	1
125.518	2	Con	MC	0.854	1
130.317	2	InCon	PC50	0.8315	1
133.916	2	Con	PC50	0.821	1
138.715	2	InCon	MC	0.8365	1
142.315	2	InCon	MC	0.9855	1
145.914	2	Con	MC	0.7785	1
150.714	2	Con	MC	0.8075	1
154.313	2	Con	MC	0.872	1
160.312	2	Con	MC	0.8275	1
165.111	2	InCon	MC	0.9415	1
169.911	2	InCon	PC50	0.841	1
175.91	2	InCon	MC	1.0175	1
180.709	2	Con	MC	0.821	1
184.308	2	Con	MC	0.916	1
187.908	2	InCon	MC	1.0235	1
191.507	2	Con	MC	0.848	1
197.506	2	InCon	PC50	0.9485	1
233.517	2	InCon	MC	0.785	1
238.316	2	Con	PC50	0.8735	1
241.916	2	InCon	PC50	0.768	1
247.915	2	Con	MC	0.778	1
253.914	2	Con	MC	0.9575	1
257.513	2	Con	MC	0.8675	1
263.512	2	Con	PC50	0.878	1
267.112	2	Con	MC	0.7605	1
271.911	2	Con	MC	0.733	1
276.71	2	InCon	PC50	0.904	1
280.31	2	Con	MC	0.783	1
286.309	2	InCon	PC50	0.9215	1
291.108	2	Con	MC	0.906	1
295.907	2	Con	PC50	0.901	1
300.706	2	InCon	PC50	0.843	1
304.306	2	Con	MC	0.7585	1
307.922	2	Con	MC	0.7435	1
313.921	2	Con	PC50	0.794	1
319.92	2	Con	MC	0.724	1
325.919	2	Con	MC	0.719	1
330.718	2	InCon	MC	0.783	1
334.318	2	Con	MC	0.795	1
339.117	2	Con	MC	0.717	1
345.116	2	InCon	MC	1.188	1
348.715	2	Con	MC	0.7735	1
353.515	2	InCon	PC50	0.7855	1
359.514	2	InCon	PC50	0.8545	1
365.513	2	Con	PC50	0.832	1
370.312	2	InCon	MC	0.841	1
373.911	2	InCon	MC	1.099	1
378.711	2	Con	MC	0.8825	1
382.31	2	Con	MC	0.793	1
388.309	2	InCon	MC	1.03	1
391.908	2	Con	PC50	0.824	1
397.908	2	Con	MC	0.7465	1
401.507	2	Con	MC	0.7755	1
436.318	2	InCon	PC50	0.7555	1
442.317	2	Con	MC	0.582	1
445.917	2	Con	PC50	0.8635	1
449.516	2	Con	PC50	0.7335	1
454.315	2	Con	MC	0.72	1
460.314	2	Con	MC	0.783	1
466.313	2	InCon	PC50	0.905	1
471.113	2	Con	MC	0.8185	1
475.912	2	Con	PC50	0.913	1
479.511	2	Con	MC	0.736	1
484.31	2	Con	PC50	0.8055	1
490.31	2	InCon	MC	1.042	1
493.909	2	Con	MC	0.87	1
499.908	2	Con	MC	0.8385	1
505.907	2	InCon	PC50	0.9505	1
509.506	2	InCon	PC50	0.868	1
515.522	2	Con	MC	0.671	1
520.321	2	Con	MC	0.7265	1
523.921	2	Con	MC	0.8195	1
528.72	2	Con	MC	0.668	1
533.519	2	InCon	MC	0.91	1
538.319	2	InCon	PC50	1.0175	1
541.918	2	InCon	MC	1.091	1
545.517	2	InCon	MC	0.9465	1
551.516	2	Con	MC	0.9215	1
557.515	2	Con	MC	0.6745	1
561.115	2	InCon	MC	0.8855	1
565.914	2	Con	MC	0.9435	1
569.514	2	Con	MC	0.906	1
575.513	2	Con	MC	0.7345	1
579.112	2	InCon	PC50	0.8775	1
585.111	2	InCon	MC	1.0115	1
589.91	2	Con	MC	2.385	1
593.51	2	Con	PC50	0.763	1
599.509	2	Con	MC	0.589	1
604.308	2	Con	PC50	0.696	1
