onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.819	10.4	NP	5	0.8	2	1
44.017	10.4	NP	5	0.769	2	1
58.414	10.4	NN	5	0.979	1	1
70.412	10.4	NN	6	0.783	1	1
83.61	10.4	NN	8	0.913	1	1
98.008	10.4	NP	5	1.619	1	0
111.206	10.4	RN	5	0.603	1	1
123.221	10.4	NN	5	0.884	1	1
137.618	10.4	NN	7	1.96	1	1
150.816	10.4	NP	6	0.808	2	1
162.814	10.4	NP	8	0.998	2	1
174.812	10.4	NN	8	0.735	1	1
189.21	10.4	NP	7	0.81	2	1
203.608	10.4	NP	8	0.936	2	1
215.606	10.4	RN	7	0.894	1	1
258.816	10.4	NP	5	0.915	2	1
272.014	10.4	NN	8	1.16	2	0
284.012	10.4	RN	8	1.312	1	1
297.21	10.4	NP	5	0.785	2	1
311.607	10.4	RN	5	1.436	1	1
323.605	10.4	NN	6	0.919	1	1
336.82	10.4	NP	8	0.784	2	1
348.818	10.4	NN	7	n/a	n/a	0
362.016	10.4	NN	5	0.634	1	1
376.414	10.4	NP	8	1.006	2	1
390.811	10.4	NP	5	0.81	2	1
402.809	10.4	NP	7	1.88	1	0
417.207	10.4	NN	5	1.105	1	1
430.405	10.4	NN	8	0.779	1	1
442.42	10.4	NP	7	0.852	2	1
486.813	10.4	NN	7	0.81	1	1
498.811	10.4	NP	7	1.678	1	0
510.809	10.4	NP	6	1.204	1	0
525.207	10.4	NN	7	0.895	1	1
538.421	10.4	NP	8	1.239	2	1
551.619	10.4	NP	8	1.072	2	1
564.817	10.4	NP	5	0.739	2	1
576.815	10.4	NN	8	1.002	1	1
591.213	10.4	NN	5	1.608	1	1
604.411	10.4	NP	5	0.692	2	1
618.808	10.4	RN	5	1.137	1	1
630.806	10.4	NP	5	1.065	2	1
645.221	10.4	NN	6	0.707	1	1
658.419	10.4	NP	8	1.017	2	1
672.816	10.4	NN	5	0.782	1	1
