onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.802	10.4	NP	5	0.955	2	1
44.002	10.4	NN	8	0.777	1	1
58.402	10.4	NN	8	0.744	1	1
70.402	10.4	NP	5	1.785	2	1
83.602	10.4	NN	6	1.081	1	1
98.001	10.4	NP	8	1.182	2	1
111.201	10.4	NN	5	1.197	1	1
125.601	10.4	NP	7	1.035	2	1
137.601	10.4	NN	5	1.344	1	1
150.801	10.4	NP	5	1.252	2	1
165.2	10.4	NP	7	n/a	n/a	0
177.2	10.4	NP	8	n/a	n/a	0
189.2	10.4	NN	7	1.192	1	1
201.2	10.4	NP	6	1.204	2	1
214.4	10.4	RN	5	n/a	n/a	0
258.812	10.4	NN	6	1.245	1	1
273.212	10.4	NN	8	1.855	1	1
285.212	10.4	NP	7	1.09	2	1
298.412	10.4	NP	7	1.685	2	1
311.612	10.4	NP	8	1.183	2	1
326.011	10.4	NP	5	1.038	2	1
339.211	10.4	NN	7	1.651	1	1
353.611	10.4	NP	5	1.312	2	1
366.811	10.4	NN	8	1.061	1	1
381.211	10.4	RN	5	1.104	1	1
393.21	10.4	NN	5	1.115	1	1
405.21	10.4	NP	8	1.015	2	1
418.41	10.4	NP	8	0.967	2	1
430.41	10.4	NP	5	0.926	2	1
442.41	10.4	NN	5	0.932	1	1
486.809	10.4	NN	5	0.746	1	1
500.009	10.4	NP	5	0.907	2	1
512.009	10.4	NP	8	1.231	2	1
525.209	10.4	RN	5	1.06	1	1
537.208	10.4	NN	8	1.153	2	0
551.608	10.4	NP	7	0.903	2	1
564.808	10.4	NP	8	1.008	1	0
579.208	10.4	NN	5	1.075	1	1
591.208	10.4	NP	6	0.83	2	1
605.607	10.4	RN	8	1.186	2	0
618.807	10.4	NP	5	0.975	2	1
632.007	10.4	NN	8	0.994	1	1
644.007	10.4	NP	5	0.863	2	1
656.007	10.4	NN	7	0.842	1	1
670.406	10.4	NN	7	1.008	1	1
