csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
3590.681984204969	3017.517990952947	3877.6238522375957	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00181158	0.0404382	0.172373	-0.00141006	7.705259999999998e-05	0.000211993
3516.057341022816	3018.2308033114064	3845.916125486051	1.055279	34.159847	0.037087037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000215677	0.0277237	0.171901	-0.0011598200000000004	-0.0	0.00010182
3488.385505261675	3013.398025843524	3828.939672520306	0.950462	30.766872	0.114676577	0.013024371399999998	-0.0058720807	0.0387813096	-0.035346774	0.0181638004	0.0143467766	-0.0247043219	0.0207122418	-0.036570016000000004	0.0500339003	-0.0031955981	0.0553589962	0.0609708162	0.0609700366	0.0609687372	0.060966918099999996	0.060964579299999995	0.060961720700000006	0.0609583425	0.0609544447	0.0609500272	0.0	0.0	-0.00666738	0.007519879999999999	0.128309	-0.000379917	-0.0	0.000201871
3488.2381034821556	3014.906306126394	3827.8918205492737	1.015459	32.870853	0.35026560999999995	0.0234307113	-0.0045901786	-0.035662414100000005	-0.0333056739	-0.0449295425	0.0150351648	-0.01348977	0.0009466839	-0.015037893	-0.030089410499999997	0.0492644026	0.04928145900000001	0.0609687372	0.060961720700000006	0.0609500272	0.0609336575	0.0609126129	0.0608868951	0.060856505899999996	0.060821447800000004	0.0607817233	0.0	0.0	0.00631946	0.0967072	0.249351	-0.00228087	0.00058333	0.000145165
3467.4437712815948	3012.308694801541	3823.9310038584536	0.853882	27.64052	0.13742598999999997	0.016648156100000002	0.0261146588	0.0051569975	0.056344457599999995	0.0070788571	0.0219914038	-0.018693285	0.003665723	0.0463157708	-0.0346214412	-0.0476524884	0.010894489399999999	0.060964579299999995	0.060945090199999996	0.0609126129	0.0608671545	0.0608087246	0.0607373356	0.0606530028	0.0605557441	0.0604455803	0.0	0.0	0.00704815	0.0358056	0.223553	-0.00130396	0.00058333	0.000122121
3473.645683352713	3013.431109075131	3822.442973246799	0.963098	31.175915	0.10376239000000001	0.0176029976	-0.0036961732	0.0494662545	-0.0110353407	0.0288997577	-0.0101429178	-0.0273176579	0.025930032000000002	-0.0195925636	0.0586997938	-0.0169159688	0.0177555702	0.0609583425	0.0609201471	0.060856505899999996	0.0607674454	0.0606530028	0.0605132259	0.0603481732	0.06015791349999999	0.0599425263	0.0	0.0	-0.00217294	0.0223903	0.184947	-0.000985623	0.00033333	0.000404184
3474.1076490747564	3012.5604424401477	3823.860157664261	0.996459	32.255806	0.21115879	0.028654959100000002	-0.0015461077	-0.0362347052	-0.0334581845	-0.048066556600000004	-0.0115166014	-0.0179851808	0.008259846	-0.0180125623	-0.0302377154	0.0538708216	0.012676149	0.0609500272	0.0608868951	0.0607817233	0.060634584500000005	0.0604455803	0.060214841100000006	0.0599425263	0.059628823899999996	0.0592739505	0.0	0.0	0.00810165	0.07260719999999998	0.25703	-0.00199317	0.00074052	0.000247235
3457.8792116098302	3009.8312333717918	3820.396460418909	0.829615	26.855015	0.05429607999999999	0.0096900884	0.0444532376	0.0122887073	0.0496561876	0.0129994085	0.018795772199999998	-0.0045706296	0.00342642	0.0358859878	-0.0271325938	-0.0455526578	-0.0199459164	0.0609396336	0.0608453385	0.060688288099999994	0.06046864440000001	0.0601866338	0.05984254730000001	0.059436739800000006	0.058969629800000006	0.05844169900000001	0.0	0.0	0.00540882	0.0511533	0.249685	-0.00161815	0.000795625	0.000221273
3459.812168762026	3009.6204459246983	3815.371112869002	0.912089	29.524704	0.14577583999999996	0.0104777108	0.030208455800000002	0.04368333889999999	-0.0503763724	0.0093096647	-0.0084879718	-0.0181174744	0.0222458593	-0.0306828823	0.0526309183	0.015839006699999998	-0.0234697434	0.060927162	0.0607954831	0.060576229	0.0602697155	0.0598763842	0.0593968016	0.058831658700000004	0.05818176940000001	0.05744807	0.0	0.0	-0.00658852	0.0163923	0.210737	-0.000885761	0.00033333	0.000214567
3458.791215615236	3006.902789730872	3816.3009975896284	0.8791299999999999	28.457813	0.17669240999999997	0.0207999832	0.0416704579	-0.0386408111	0.0103085882	-0.0443315494	0.0002595165	-0.009687894499999999	0.010757273400000001	0.018059630400000002	-0.0562959677	0.029054084100000002	-0.0162237507	0.0609126129	0.0607373356	0.0604455803	0.06003790639999999	0.0595150958	0.058878151100000005	0.0581282938	0.0572669619	0.0562958072	0.0	0.0	-0.008147579999999998	0.0726817	0.256239	-0.00210847	0.000475479	0.000316548
3461.740497355928	3007.604469319331	3815.612414362193	0.782395	25.326471	0.07514777999999998	-0.0063969345	0.0253272016	0.0401365328	0.01335057	0.0371699248	-0.0197302501	0.0023727272	0.016167441100000002	-0.0039209655	0.0220492986	-0.0646367158	-0.025670478700000002	0.060895986799999996	0.0606709041	0.0602963821	0.0597733436	0.0591030766	0.058287232300000005	0.057327820099999996	0.056227203200000006	0.0549880924	0.0	0.0	-0.00462805	0.0513257	0.23704	-0.0015646	0.00042699	0.000287442
3467.935288568132	3007.8750166355812	3814.885108734757	0.9215660000000002	29.831491	0.09548249999999997	0.026026080400000002	0.010849605200000001	-0.015258040700000001	-0.06117072	-0.0321713583	-0.0314461083	-0.0273955656	0.015859126799999998	-0.0347628891	-0.0056475221	0.051077333600000004	-0.0002474983	0.060877284299999994	0.0605961974	0.0601286803	0.0594761713	0.0586406779	0.05762477059999999	0.056431575	0.0550647619	0.0535285366	0.0	0.0	-0.0113482	0.0224024	0.20713	-0.00109761	0.00033333	0.000325373
3465.40400124569	3007.611716122444	3822.6089757895443	0.964075	31.207521	0.19127924	0.0050218927	0.0300289607	0.0146465816	0.0587238683	-0.020753224	-0.025037037400000003	0.0001405075	0.0205378859	0.038901893	-0.046099622199999996	-0.0332624413	-0.0109385075	0.060856505899999996	0.0605132259	0.0599425263	0.059146551799999995	0.0581282938	0.0568915791	0.0554410556	0.0537821745	0.0519211703	0.0	0.0	-0.00936766	0.0750312	0.275189	-0.00219453	0.00058333	0.000300075
3470.7964496797626	3012.0028587049096	3824.914456657912	0.842758	27.280445	0.07030654000000001	-0.0158625986	-0.024774540299999998	0.0481591076	-0.0098525465	0.0443507817	-0.0403033868	0.0202857143	0.0117806228	-0.0454772619	0.0290276335	-0.0447760415	0.0025420259	0.0608336524	0.0604220009	0.0597379772	0.058784664800000004	0.057566360999999996	0.05608855769999999	0.0543579167	0.0523822394	0.0501704318	0.0	0.0	-0.0106081	0.054593	0.250433	-0.00177841	0.00058333	0.000238757
3476.5554443264323	3013.40233191494	3824.949088680227	0.894614	28.959057	0.12326775000000002	0.0318009745	-0.0262024847	-0.0332380806	-0.0066801852	-0.0497587677	-0.0079065253	-0.0288996899	0.0219580188	-0.0046323948	-0.0349870473	0.0444634462	0.0490227811	0.0608087246	0.06032253480000001	0.0595150958	0.058390707699999995	0.0569553585	0.0552166921	0.053183967900000004	0.050868011100000006	0.04828115559999999	0.0	0.0	-0.0108069	0.0247606	0.208053	-0.00119665	0.000261275	0.000352073
3477.4813340067208	3014.6585494808064	3828.921610435627	0.915429	29.632835	0.19426508	-0.0095895915	-0.0206753949	0.027765678399999997	0.044949946	0.005403365	0.0188501199	0.0104099966	0.0237093873	0.0100844321	-0.0074080838000000005	-0.0582689749	0.028241410499999998	0.0607817233	0.060214841100000006	0.0592739505	0.057964895599999997	0.0562958072	0.054277052400000005	0.0519211703	0.0492427936	0.0462585585	0.0	0.0	-0.00720612	0.0760224	0.274404	-0.00231438	0.00058333	0.000330828
3479.643582815946	3014.3781297081405	3823.0198586098936	0.812691	26.307156	0.07994888000000001	-0.0106872297	-0.024800159199999998	0.021929768	-0.0648961978	0.0082073039	0.0421462578	0.0124670561	0.0038796919	-0.0674376569	0.0087385206	0.010772941000000001	0.0183005646	0.0607526495	0.0600989346	0.0590146153	0.0575074606	0.0555882692	0.053270792000000004	0.0505716335	0.0475101329	0.0441082258	0.0	0.0	-0.0109088	0.0475117	0.267437	-0.00172896	0.000699858	0.000217406
3467.107488719383	3013.719930938364	3818.3643716791	0.874425	28.305523	0.1179586	0.0187172206	0.0248435355	-0.0209150612	0.028408983199999998	-0.0325013892	0.051872764	-0.018579089	0.0150452784	0.0335717072	-0.0401679921	0.0058666796999999994	0.0193232609	0.060721504	0.059974831	0.058737169699999994	0.0570186524	0.05483334769999999	0.0521991459	0.049137612000000004	0.0456738095	0.0418360951	0.0	0.0	-0.0208052	0.0227847	0.225881	-0.00110945	0.00058333	0.000316952
3472.1809226741107	3011.5770827654383	3818.4482350798735	0.9389130000000002	30.39304	0.2448184	-0.0272275934	-0.0156723698	0.0520111996	-0.0188686203	0.0216148761	0.0232648127	0.030379249	0.0148926645	-0.0309368236	0.0206386005	-0.0333014286	-0.0002926399	0.060688288099999994	0.05984254730000001	0.05844169900000001	0.056498737599999994	0.0540316862	0.0510634295	0.047621501600000005	0.043737830199999994	0.0394484407	0.0	0.0	-0.0203275	0.0925637	0.305198	-0.00269342	0.000867025	0.000354181
3471.200914466076	3009.7108734244234	3816.509052625616	0.870693	28.184719	0.1847723	0.0029646371	-0.0043818215999999995	-0.042246108	-0.0410193564	-0.0509059551	0.0206233021	-0.003085565	-0.0018940125	-0.029312654900000002	-0.0372823372	0.0353625496	0.0149700432	0.0606530028	0.0597021016	0.0581282938	0.0559479998	0.053183967900000004	0.04986503690000001	0.046025835	0.0417064189	0.0369518556	0.0	0.0	-0.0197643	0.0392875	0.259817	-0.00144145	0.00058333	0.000178808
3464.6493682222826	3009.151294192676	3818.500322854101	0.83006	26.869411	0.06428950000000003	-0.0101197874	0.0033439028999999996	0.0333293498	0.0455109516	0.0220959122	0.0114429855	0.0079009462	0.013432897099999999	0.0211561679	-0.0064654129	-0.0712025879	-0.0045400583	0.0606156493	0.0595535129	0.0577970502	0.055366739500000005	0.0522909155	0.0486054388	0.0443532779	0.0395840082	0.0343532338	0.0	0.0	-0.022172	0.0220841	0.240451	-0.00118826	0.000376992	0.000225528
3481.0337524974248	3006.9034198876648	3821.666341501408	0.959878	31.071674	0.2020965	-0.0206511643	-0.0522673836	0.0128116455	-0.06342527099999999	-0.0087907151	0.013683702399999999	0.0311009926	0.0047944188	-0.0806204969	0.0064369641	0.01229524	0.0141864281	0.060576229	0.0593968016	0.05744807	0.0547552739	0.0513532903	0.0472861815	0.0426066246	0.0373752288	0.031659751	0.0	0.0	-0.0203561	0.0877379	0.298801	-0.00229329	0.000756391	0.000266635
3470.9885348489674	3008.261407775521	3823.5442346080094	0.940601	30.447653	0.169151	0.0111559773	-0.0116689561	-0.0303060393	0.0403863453	-0.030634434300000003	0.0171449402	0.0003270617	0.009176334	0.0267344455	-0.06175347	-0.026018023300000002	0.0071144552000000005	0.060534742999999995	0.0592319891	0.057081460199999996	0.0541139364	0.05037189139999999	0.0459088842	0.0407887928	0.0350849001	0.028878844700000003	0.0	0.0	-0.0219647	0.024048	0.249325	-0.00138408	0.00058333	0.000271894
3468.6835128185166	3008.4624277923317	3823.1869743417024	0.874204	28.298349	0.03132719999999997	-0.0200471318	-0.0352038645	0.031222862400000002	0.0022448498	0.0327905884	-0.0187590326	0.018819963500000002	0.0171846716	-0.0401659223	0.0088024451	-0.0406731102	-0.0019113649	0.060491193	0.05905909769999999	0.0566973333	0.0534430771	0.0493475555	0.0444752374	0.0389028196	0.0327180195	0.026018194100000003	0.0	0.0	-0.0250442	0.0265976	0.253304	-0.00168838	0.00058333	0.000401976
3473.8853002551677	3007.958197332192	3823.373324559437	1.051888	34.050072	0.09460744999999998	-0.0098574417	-0.028079279	-0.0207255451	-0.0198592398	-0.0626824654	0.0012272508	0.0158113844	0.0114505592	-0.0191726456	-0.0483499786	0.0055891081	0.0413842059	0.0604455803	0.058878151100000005	0.0562958072	0.0527430618	0.04828115559999999	0.0429870008	0.0369518556	0.0302797512	0.023085698300000002	0.0	0.0	-0.0192378	0.0701418	0.24117	-0.00142139	0.000333329	0.000547442
3454.398891815629	3009.855179329907	3821.5354825742506	1.019075	32.987904	0.08289899999999999	-0.012787179099999999	0.0036390113000000003	0.012409156299999998	0.0406712559	0.0267839406	0.0037663581	0.011749459299999999	0.0040998268	0.0006567655000000001	-0.022975824300000003	-0.070715681	0.0035819809	0.0603979065	0.058689174000000004	0.055877005099999995	0.0520142725	0.047173600700000005	0.041446001	0.0349391601	0.0277754154	0.020089455	0.0	0.0	-0.0184634	0.0220702	0.257233	-0.00131159	0.000583329	0.000547442
3472.575596279417	3012.0294303163273	3820.2403723642933	1.372356	44.423767	0.24525185	-0.0192643518	-0.022195086699999998	-0.021107567	-0.0445364566	0.045548474400000004	-0.0024907972	-0.0082024924	-0.06247185	-0.0455535802	0.0390501454	0.022229168799999997	0.0024009842999999998	0.0603481732	0.0584921921	0.0554410556	0.0512571067	0.046025835	0.039854129599999996	0.0328680954	0.0252104761	0.0170377379	0.0	0.0	0.0304328	0.0238806	0.263486	0.000248266	0.00179316	0.0015436
3460.820482384244	3012.4694898097628	3822.7637469651827	1.244727	40.29237	0.1283836	-0.0046744390999999995	0.00037127279999999997	-0.0240673412	0.0520982684	-0.044783837	-0.030006637599999997	0.006329746	0.0132875605	0.052052435	-0.0367606979	0.0112679554	0.0001054873	0.0602963821	0.058287232300000005	0.0549880924	0.050471977599999995	0.0448388368	0.0382133405	0.0307421215	0.02259053	0.013938973700000001	0.0	0.0	0.0424937	0.0152892	0.275239	-0.0012995000000000003	0.00160697	0.00135799
3471.873657611973	3010.890736992264	3827.972578863107	0.945937	30.620409	0.11802949999999998	-0.0464074578	-0.0512884928	0.0380162931	0.0464498622	0.0346829334	-0.048927977000000004	0.0608985067	0.0141295946	0.0003732065	0.0194265649	-0.0631201192	-0.0174401495	0.0602425351	0.0580743226	0.0545182545	0.0496593134	0.0436136179	0.0365256475	0.02856479	0.0199212934	0.010801719199999999	0.0	0.0	0.0515193	0.0435946	0.314824	-0.00104011	0.00207155	0.00125969
3481.8975126836885	3009.016755717475	3826.305263231541	0.895688	28.993816	0.10227859	-0.040248779900000003	-0.0894176112	-0.017869506299999997	-0.0283547918	0.0053482816	-0.0135656981	0.0442009493	-0.0254476817	-0.057075948700000004	-0.0152379778	0.025635144900000004	0.0194612943	0.0601866338	0.057853492	0.0540316862	0.0488195575	0.042351222599999995	0.034793122200000005	0.026339738300000002	0.0172085904	0.0076346375	0.0	0.0	0.0566103	0.00958391	0.305156	-0.000389132	0.00231625	0.00108519
3471.3187646811025	3016.4716155989863	3826.9538308648707	1.239642	40.127743	0.27003850999999995	-0.0029306188	-0.047777335	-0.0685074719	0.08263446370000001	0.057636094900000004	0.0120725931	-0.0073237715	-0.0830499604	0.046606857	-0.0193806974	-0.0212315491	0.021449821	0.0601286803	0.05762477059999999	0.0535285366	0.0479531681	0.0410527271	0.0330178911	0.0240706837	0.0144583399	0.004446474000000001	0.0	0.0	0.0958449	-0.00713275	0.2913	0.000973713	0.00393768	0.00210554
3467.995993890373	3013.7649871490285	3828.245753090828	1.325926	42.920803	0.1913982	-0.0413735598	-0.06444493009999999	0.043574496100000006	0.011652502700000001	0.019204631399999998	0.0177003968	0.0286607127	0.0028536179	9.709209999999999e-05	0.068082775	-0.0183419147	0.0204452436	0.0600686765	0.057388189699999995	0.053008960300000005	0.047060617699999995	0.0397192382	0.0312021332	0.021761416699999998	0.011676542600000001	0.0012460322	0.0	0.0	0.0792089	-0.0659546	0.245282	0.00136152	0.00352321	0.0015093699999999997
3471.753849160745	3008.5583166509255	3820.9303624732256	1.034628	33.491367	0.13955664999999998	-0.0376604433	-0.0665998018	-0.0128205418	-0.0366301016	-0.0063816913	0.032771747999999996	0.0484164147	-0.0189727245	-0.0466147564	0.0103353534	0.0460197809	0.0026958248999999997	0.0600066245	0.057143781399999996	0.0524731167	0.046142393399999995	0.0383518925	0.029348077099999998	0.0194157952	0.008869268199999999	-0.0019578503	0.0	0.0	0.0822055	-0.022049	0.275122	0.000305281	0.00352321	0.00170942
