onset	duration	trial_type	trial_cue	trial_switch	response_time	response_button	response_accuracy
31.123	8.5	Congruent	AttendLetter	n/a	1.851	2	1
44.316	8.5	Incongruent	AttendLetter	repeat	0.832	1	1
57.522	8.5	Congruent	AttendNumber	switch	1.528	1	1
69.516	8.5	Congruent	AttendNumber	repeat	2.264	1	1
80.323	8.5	Congruent	AttendNumber	repeat	0.68	1	1
91.117	8.5	Incongruent	AttendLetter	switch	1.622	1	1
103.111	8.5	Congruent	AttendNumber	switch	2.598	2	1
116.317	8.5	Congruent	AttendLetter	switch	0.988	2	1
128.323	8.5	Incongruent	AttendLetter	repeat	2.967	2	1
139.118	8.5	Congruent	AttendNumber	switch	1.876	2	1
152.324	8.5	Congruent	AttendLetter	switch	3.057	2	1
164.317	8.5	Congruent	AttendLetter	repeat	2.285	1	1
177.523	8.5	Congruent	AttendNumber	switch	1.808	1	1
188.317	8.5	Congruent	AttendLetter	switch	1.944	1	1
199.111	8.5	Incongruent	AttendNumber	switch	1.743	2	0
211.118	8.5	Incongruent	AttendNumber	repeat	1.392	1	1
224.311	8.5	Congruent	AttendLetter	switch	1.54	2	1
236.318	8.5	Incongruent	AttendNumber	switch	1.214	1	1
277.122	8.5	Congruent	AttendLetter	n/a	0.801	2	1
289.115	8.5	Congruent	AttendNumber	switch	2.472	2	1
302.321	8.5	Congruent	AttendLetter	switch	1.91	2	1
313.115	8.5	Congruent	AttendLetter	repeat	2.43	1	1
326.322	8.5	Incongruent	AttendLetter	repeat	1.535	2	1
339.514	8.5	Incongruent	AttendNumber	switch	n/a	n/a	0
350.322	8.5	Congruent	AttendNumber	repeat	1.396	1	1
362.315	8.5	Congruent	AttendLetter	switch	1.38	1	1
373.123	8.5	Congruent	AttendNumber	switch	2.017	1	1
385.116	8.5	Incongruent	AttendNumber	repeat	1.423	2	1
398.322	8.5	Congruent	AttendNumber	repeat	1.328	1	1
410.315	8.5	Congruent	AttendNumber	repeat	1.834	2	1
421.123	8.5	Incongruent	AttendLetter	switch	2.596	2	0
433.116	8.5	Incongruent	AttendLetter	repeat	1	2	1
443.924	8.5	Congruent	AttendLetter	repeat	1.213	1	0
457.116	8.5	Incongruent	AttendNumber	switch	1.215	2	1
467.924	8.5	Congruent	AttendLetter	switch	1.952	1	1
481.117	8.5	Incongruent	AttendNumber	switch	2.123	2	1
523.12	8.5	Congruent	AttendNumber	n/a	1.578	2	1
533.914	8.5	Incongruent	AttendNumber	repeat	0.679	2	1
547.12	8.5	Congruent	AttendNumber	repeat	0.644	1	1
559.114	8.5	Congruent	AttendNumber	repeat	1.538	1	1
571.121	8.5	Congruent	AttendLetter	switch	1.345	1	1
581.915	8.5	Congruent	AttendNumber	switch	0.615	2	1
595.121	8.5	Congruent	AttendLetter	switch	1.521	1	1
605.915	8.5	Congruent	AttendNumber	switch	2.706	1	0
617.922	8.5	Incongruent	AttendNumber	repeat	3.128	2	1
631.114	8.5	Congruent	AttendLetter	switch	2.286	2	1
644.32	8.5	Incongruent	AttendNumber	switch	1.154	1	1
655.114	8.5	Congruent	AttendLetter	switch	0.829	2	1
665.922	8.5	Congruent	AttendLetter	repeat	0.636	1	1
677.915	8.5	Incongruent	AttendLetter	repeat	3.191	1	1
689.922	8.5	Congruent	AttendNumber	switch	2.693	1	1
703.115	8.5	Incongruent	AttendLetter	switch	1.413	1	1
713.922	8.5	Congruent	AttendLetter	repeat	2.092	2	1
725.916	8.5	Incongruent	AttendLetter	repeat	1.73	2	1
