onset	duration	trial_type	trial_lwpc	response_time	response_accuracy
30.713	2	Con	MC	1.052	1
36.723	2	Con	MC	0.847	1
42.72	2	Con	MC	0.6505	1
47.517	2	Con	MC	0.794	1
51.115	2	InCon	MC	1.438	1
55.912	2	InCon	PC50	1.0605	1
60.723	2	Con	MC	1.169	1
66.72	2	Con	MC	1.0845	1
70.318	2	InCon	MC	1.262	1
75.115	2	InCon	PC50	0.432	1
78.713	2	Con	PC50	0.874	1
82.325	2	Con	MC	0.9405	1
88.321	2	Con	MC	0.934	1
93.119	2	Con	PC50	1.264	1
99.115	2	InCon	PC50	1.0565	1
103.913	2	InCon	MC	1.155	1
107.524	2	InCon	PC50	1.319	1
111.122	2	Con	MC	NA	1
114.72	2	Con	PC50	NA	1
119.518	2	Con	PC50	0.4555	1
124.315	2	InCon	MC	0.922	1
130.312	2	Con	MC	0.943	1
136.322	2	Con	MC	0.7645	1
142.318	2	InCon	MC	0.878	1
145.916	2	Con	MC	0.947	1
150.714	2	Con	MC	1.346	1
156.724	2	Con	MC	0.86	1
162.72	2	Con	PC50	1.4635	1
167.518	2	InCon	PC50	2.0035	0
171.116	2	InCon	MC	1.505	1
175.913	2	Con	PC50	0.8255	1
179.525	2	Con	MC	0.818	1
184.322	2	Con	MC	0.7525	1
187.92	2	Con	MC	0.85	1
193.917	2	InCon	PC50	NA	0
199.913	2	Con	MC	0.9665	1
233.522	2	Con	MC	0.719	1
239.518	2	Con	MC	1.1195	1
244.316	2	InCon	PC50	0.697	1
247.914	2	Con	PC50	0.767	1
252.724	2	InCon	MC	0.8	1
256.322	2	Con	MC	1.1635	1
259.92	2	Con	MC	1.0335	1
263.519	2	Con	MC	0.836	1
269.515	2	Con	MC	1.0535	1
274.313	2	Con	PC50	0.961	1
279.123	2	InCon	PC50	0.895	1
285.12	2	Con	MC	1.1855	1
291.117	2	Con	MC	1.524	1
294.715	2	Con	MC	1.003	1
300.725	2	Con	MC	1.0505	1
304.323	2	InCon	PC50	0.302	1
309.12	2	Con	PC50	1.757	1
312.718	2	InCon	MC	1.394	1
316.316	2	Con	MC	1.1085	1
322.313	2	Con	MC	0.815	1
327.124	2	InCon	MC	1.488	1
333.12	2	Con	MC	0.8895	1
339.117	2	Con	MC	1.331	1
343.914	2	InCon	PC50	0.8455	1
348.712	2	Con	PC50	NA	1
352.323	2	Con	MC	2.0855	1
357.12	2	Con	MC	1.1595	1
363.117	2	Con	MC	0.898	1
367.915	2	InCon	MC	0.866	0
372.712	2	Con	MC	0.7275	1
378.722	2	Con	PC50	0.786	1
382.32	2	InCon	MC	1.137	1
385.918	2	InCon	PC50	1.025	1
390.715	2	InCon	MC	0.9055	1
396.712	2	InCon	PC50	1.51	1
402.722	2	Con	PC50	0.787	1
436.317	2	InCon	PC50	NA	0
439.915	2	Con	MC	0.9285	1
444.712	2	InCon	PC50	0.978	1
450.722	2	Con	MC	1.419	1
456.719	2	InCon	PC50	1.03	1
460.317	2	Con	MC	1.1705	1
466.314	2	Con	PC50	0.991	1
471.125	2	Con	MC	1.7395	1
475.922	2	Con	MC	1.0015	1
480.719	2	Con	PC50	2.839	0
484.317	2	Con	PC50	1.018	1
490.314	2	Con	PC50	0.801	1
493.912	2	Con	PC50	0.6925	1
497.523	2	Con	MC	1.145	1
502.321	2	Con	MC	0.8495	1
505.919	2	InCon	MC	1.2695	1
511.916	2	InCon	MC	0.9365	1
516.713	2	Con	MC	1.129	1
520.324	2	Con	MC	1.1865	1
525.122	2	InCon	PC50	1.507	1
531.118	2	InCon	PC50	0.6505	1
535.916	2	Con	MC	0.8185	1
539.514	2	InCon	PC50	1.139	1
545.524	2	Con	MC	1.6375	1
551.521	2	Con	MC	1.23	1
556.318	2	Con	MC	2.203	1
561.115	2	InCon	MC	1.201	1
567.112	2	Con	MC	1.5075	1
573.122	2	InCon	MC	0.8655	1
579.119	2	Con	PC50	1.893	1
583.916	2	Con	MC	0.975	1
587.514	2	Con	MC	0.821	1
593.524	2	InCon	MC	1.1785	1
597.122	2	Con	MC	2.024	1
600.72	2	InCon	MC	1.442	1
605.518	2	Con	MC	1.4095	1
