onset	duration	trial_type	trial_length	response_time	response_button	response_accuracy
30.824	10.4	NP	5	0.678	2	1
42.817	10.4	NN	8	1.085	1	1
56.023	10.4	NN	8	1.44	1	1
70.416	10.4	NP	5	0.787	1	0
82.422	10.4	NN	6	1.203	1	1
96.828	10.4	NP	8	1.554	2	1
108.821	10.4	NN	5	0.789	1	1
123.227	10.4	NP	7	1.426	1	0
136.419	10.4	NN	5	0.83	1	1
149.625	10.4	NP	5	n/a	n/a	0
164.018	10.4	NP	7	0.673	2	1
177.224	10.4	NP	8	1.053	2	1
191.616	10.4	NN	7	1.195	1	1
203.622	10.4	NP	6	0.928	2	1
215.616	10.4	RN	5	0.952	1	1
258.819	10.4	NN	6	1.361	2	0
272.025	10.4	NN	8	0.892	1	1
284.018	10.4	NP	7	1.762	1	0
296.025	10.4	NP	7	0.511	2	1
309.218	10.4	NP	8	1.353	2	1
323.623	10.4	NP	5	0.482	2	1
335.617	10.4	NN	7	0.895	1	1
348.823	10.4	NP	5	0.507	2	1
363.215	10.4	NN	8	1.162	1	1
377.62	10.4	RN	5	1.057	1	1
389.627	10.4	NN	5	0.942	1	1
402.82	10.4	NP	8	1.442	2	1
416.026	10.4	NP	8	1.09	2	1
430.418	10.4	NP	5	1.28	2	1
442.425	10.4	NN	5	1.06	1	1
486.827	10.4	NN	5	0.944	1	1
500.02	10.4	NP	5	1.281	2	1
512.027	10.4	NP	8	1.065	2	1
524.02	10.4	RN	5	0.79	1	1
536.027	10.4	NN	8	1.507	1	1
549.22	10.4	NP	7	1.701	2	1
563.625	10.4	NP	8	1.871	2	1
578.017	10.4	NN	5	0.931	2	0
592.423	10.4	NP	6	1.162	1	0
604.416	10.4	RN	8	1.478	2	0
618.821	10.4	NP	5	1.273	2	1
632.027	10.4	NN	8	1.2	1	1
646.42	10.4	NP	5	1.458	2	1
659.626	10.4	NN	7	1.053	1	1
672.818	10.4	NN	7	1.62	1	1
