onset	duration	trial_type	response_time	response_button	response_accuracy
30.608	5.3	BX	0.658	1	1
40.202	5.3	AY	0.503	1	1
47.412	5.3	BX	0.473	2	0
57.006	5.3	BY	0.319	1	1
65.402	5.3	AX	0.404	2	1
73.811	5.3	AX	0.43	2	1
81.007	5.3	Bng	n/a	n/a	1
90.601	5.3	AY	0.507	1	1
100.209	5.3	BY	0.583	1	1
108.605	5.3	BY	0.645	1	1
115.801	5.3	Ang	n/a	n/a	1
124.21	5.3	AX	0.777	2	1
131.406	5.3	AX	1.273	2	1
141	5.3	AX	0.431	2	1
150.608	5.3	Ang	n/a	n/a	1
160.203	5.3	AX	0.448	2	1
168.612	5.3	AX	0.781	2	1
175.808	5.3	BY	0.472	1	1
184.203	5.3	BY	0.676	1	1
191.413	5.3	Bng	n/a	n/a	1
199.808	5.3	BY	0.568	1	1
208.203	5.3	AX	n/a	n/a	0
215.413	5.3	BY	0.606	1	1
225.008	5.3	BY	0.419	1	1
262.2	5.3	Bng	0.384	1	0
270.609	5.3	BY	n/a	n/a	0
277.805	5.3	BX	1.46	1	1
287.4	5.3	Ang	n/a	n/a	1
295.809	5.3	AX	0.279	2	1
305.403	5.3	BY	n/a	n/a	0
313.812	5.3	Ang	0.723	1	0
322.208	5.3	AX	n/a	n/a	0
329.404	5.3	BY	0.574	1	1
339.012	5.3	BY	n/a	n/a	0
346.208	5.3	AX	0.368	1	0
353.404	5.3	BY	0.693	1	1
363.012	5.3	AX	n/a	n/a	0
371.407	5.3	BY	0.428	1	1
378.603	5.3	AY	0.43	1	1
387.012	5.3	AX	0.56	2	1
396.607	5.3	BY	0.564	1	1
405.002	5.3	Bng	n/a	n/a	1
412.212	5.3	AX	0.28	2	1
419.408	5.3	AX	0.466	2	1
426.604	5.3	AX	n/a	n/a	0
435.012	5.3	BX	n/a	n/a	0
444.607	5.3	BY	n/a	n/a	0
454.202	5.3	AY	0.008	1	1
493.807	5.3	Ang	0.735	1	0
502.202	5.3	AX	0.457	2	1
509.412	5.3	BY	0.579	1	1
516.608	5.3	BY	0.427	1	1
523.804	5.3	BY	1.309	1	1
533.412	5.3	BY	n/a	n/a	0
543.006	5.3	AX	0.369	2	1
550.202	5.3	AX	n/a	n/a	0
559.811	5.3	BX	0.513	1	1
568.206	5.3	AX	0.312	1	0
576.601	5.3	Ang	n/a	n/a	1
585.01	5.3	AX	0.416	2	1
594.605	5.3	BY	0.831	1	1
603	5.3	Bng	1.224	1	0
611.409	5.3	Bng	n/a	n/a	1
621.004	5.3	BY	0.419	1	1
630.612	5.3	AX	0.51	2	1
640.206	5.3	AY	0.531	1	1
647.402	5.3	BY	n/a	n/a	0
654.612	5.3	BY	n/a	n/a	0
664.207	5.3	AY	0.576	1	1
671.403	5.3	AX	0.583	1	0
679.811	5.3	AX	0.616	2	1
688.207	5.3	BX	0.885	1	1
