onset	duration	trial_type	response_time	response_button	response_accuracy
30.623	5.3	BY	0.411	1	1
40.218	5.3	Bng	n/a	n/a	1
47.427	5.3	BX	0.745	1	1
55.823	5.3	BY	0.488	1	1
64.218	5.3	AY	0.618	1	1
71.428	5.3	AX	1.281	2	1
81.022	5.3	AX	0.493	2	1
90.617	5.3	AX	0.605	2	1
97.826	5.3	Ang	n/a	n/a	1
106.222	5.3	AY	1.292	1	1
115.817	5.3	BY	0.784	1	1
123.026	5.3	BY	0.464	1	1
131.421	5.3	BY	0.399	1	1
139.817	5.3	AX	0.405	2	1
147.026	5.3	Ang	n/a	n/a	1
156.621	5.3	BY	n/a	n/a	0
163.817	5.3	Bng	n/a	n/a	1
173.425	5.3	AX	0.353	2	1
181.82	5.3	BY	0.983	1	1
190.216	5.3	AX	n/a	n/a	0
199.824	5.3	AX	0.494	2	1
207.02	5.3	BX	0.692	1	1
214.216	5.3	AX	0.495	2	1
223.824	5.3	BY	1.317	1	1
262.216	5.3	Bng	0.021	1	0
270.625	5.3	AX	0.367	2	1
277.821	5.3	BY	0.923	1	1
286.216	5.3	AY	0.642	1	1
295.825	5.3	Ang	n/a	n/a	1
304.22	5.3	AX	0.623	1	0
311.416	5.3	BX	0.677	1	1
321.024	5.3	AY	0.435	1	1
329.419	5.3	BY	0.473	1	1
336.615	5.3	Ang	n/a	n/a	1
343.825	5.3	BY	0.501	1	1
353.42	5.3	AX	0.652	2	1
363.028	5.3	AX	0.677	2	1
371.423	5.3	Bng	n/a	n/a	1
378.619	5.3	BX	0.574	1	1
388.227	5.3	BY	0.631	1	1
396.623	5.3	AX	n/a	n/a	0
403.819	5.3	AX	0.507	2	1
411.015	5.3	BY	0.648	1	1
420.623	5.3	BY	n/a	n/a	0
429.018	5.3	BY	0.747	1	1
438.626	5.3	AX	0.498	1	0
447.022	5.3	BY	0.618	1	1
456.616	5.3	AX	1.281	2	1
493.823	5.3	BY	1.039	1	1
502.218	5.3	BY	0.209	1	1
510.627	5.3	BY	0.468	1	1
520.221	5.3	AY	0.496	1	1
527.417	5.3	AX	0.558	1	0
535.826	5.3	Bng	n/a	n/a	1
545.421	5.3	AX	0.496	2	1
555.016	5.3	BY	0.723	1	1
564.624	5.3	BX	0.459	1	1
571.82	5.3	AX	0.459	2	1
579.016	5.3	AY	0.823	1	1
587.425	5.3	BY	0.536	1	1
594.621	5.3	BX	0.804	2	0
601.817	5.3	AX	0.67	2	1
610.225	5.3	AX	0.597	1	0
617.421	5.3	Ang	n/a	n/a	1
627.016	5.3	AX	0.462	2	1
635.425	5.3	BY	n/a	n/a	0
643.82	5.3	Bng	n/a	n/a	1
651.016	5.3	BY	0.706	1	1
659.425	5.3	AX	n/a	n/a	0
666.621	5.3	AX	0.697	2	1
676.216	5.3	Ang	n/a	n/a	1
685.824	5.3	BY	0.582	1	1
